name,start,end,data
NO.0,2018/1/1 00:00,2018/1/1 07:00,50,50,47,42,45,45,45,47,50,52,50,50,47,40,42,45,48,50,52,55,51,51,51,47,40,47,50,51,55,55,50,51,51,51,54,50,49,52,55,55,50,50,51,51,52,51,52,51,54,55,50,50,51,51,50,49,49,51,51,53,48,48,49,50,49,48,47,49,51,51,48,48,48,48,48,48,47,47,49,51,47,47,48,48,48,48,48,47,47,49,47,47,48,48,48,48,48,48,47,47
NO.1,2018/1/1 09:00,2018/1/1 10:00,49,49,45,41,45,45,45,44,44,45,48,48,44,37,40,43,44,44,45,46,46,47,47,42,37,42,44,45,46,46,46,47,47,46,47,44,44,45,46,46,46,46,47,47,47,47,46,46,46,46,46,46,47,47,48,49,47,45,45,45,41,41,45,47,49,46,44,45,45,45,41,41,43,45,45,44,44,44,44,45,43,43,44,45,45,45,44,44,44,44,44,44,44,45,45,45,45,44,44,44
NO.2,2018/1/1 12:00,2018/1/1 12:00,29,29,29,29,31,31,31,31,32,32,29,29,29,29,29,30,31,32,32,32,30,30,30,29,29,30,32,31,32,32,31,30,30,30,31,30,30,30,32,32,31,30,30,30,31,30,30,30,31,32,31,31,30,30,32,32,30,29,29,30,25,25,28,29,32,29,27,28,29,29,25,25,25,26,26,26,27,27,27,29,24,24,25,26,26,26,26,27,27,27,22,22,24,26,26,26,26,26,27,27
NO.3,2018/1/1 16:00,2018/1/2 07:00,37,37,36,34,34,34,34,36,38,38,38,39,38,33,34,35,36,38,38,39,39,41,41,37,33,37,38,38,39,39,37,39,41,39,41,38,38,38,39,39,37,38,40,39,40,39,38,38,39,39,37,37,39,39,39,39,39,39,39,38,35,35,37,38,39,38,37,38,39,39,35,35,36,38,38,37,37,37,38,39,35,35,36,38,38,38,37,37,37,38,35,35,36,38,38,38,38,37,37,37
NO.4,2018/1/2 09:00,2018/1/2 09:00,35,35,33,33,37,37,37,36,35,35,35,36,34,30,33,35,36,35,35,36,37,37,37,34,30,34,35,36,36,36,37,37,37,35,37,35,37,36,36,36,37,37,36,36,36,36,35,35,35,36,37,37,36,36,35,35,35,34,34,35,28,28,33,35,35,34,32,33,34,34,28,28,30,34,34,33,32,32,33,34,29,29,32,34,34,34,33,32,32,33,30,30,32,34,34,34,34,33,32,32
NO.5,2018/1/2 12:00,2018/1/2 12:00,22,22,21,19,22,22,22,22,23,22,22,22,20,17,19,21,22,23,22,22,21,22,22,19,17,20,23,22,22,22,20,21,22,20,21,20,19,21,22,22,20,20,21,21,22,22,20,21,21,22,20,20,21,21,24,25,26,20,20,20,18,18,19,22,25,23,21,22,20,20,18,18,19,22,22,21,21,21,20,20,18,18,20,22,22,22,21,21,21,20,19,19,20,22,22,22,22,21,21,21
NO.6,2018/1/2 14:00,2018/1/2 17:00,34,34,35,36,33,33,33,35,37,36,36,38,39,38,36,35,36,37,36,36,41,42,42,39,38,37,37,36,36,36,39,41,42,38,37,36,36,36,36,36,39,40,39,36,36,35,36,35,35,36,36,37,36,36,35,34,35,34,34,35,33,33,35,35,34,34,34,34,34,34,33,33,34,35,35,35,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,35,35,35,35,34,34,34
NO.7,2018/1/2 19:00,2018/1/3 06:00,36,36,36,35,33,33,33,35,37,37,36,37,37,38,36,35,35,37,37,38,38,38,38,38,38,37,37,37,38,38,38,38,38,38,38,38,37,37,38,38,38,38,37,37,38,38,39,38,38,38,38,37,37,37,38,39,38,39,39,38,37,37,37,38,39,38,38,38,39,39,37,37,38,39,39,38,38,38,38,39,36,36,38,39,39,39,38,38,38,38,35,35,37,39,39,39,39,38,38,38
NO.8,2018/1/3 08:00,2018/1/3 11:00,37,37,37,37,36,36,36,37,37,38,37,38,38,38,37,37,37,37,38,39,40,38,38,38,38,37,37,38,39,39,41,39,38,38,38,38,38,38,39,39,41,40,38,38,38,38,39,38,38,39,41,41,38,38,39,39,38,38,38,38,35,35,37,38,39,38,37,37,38,38,35,35,36,37,37,37,37,37,37,38,35,35,36,37,37,37,37,37,37,37,36,36,36,37,37,37,37,37,37,37
NO.9,2018/1/3 14:00,2018/1/3 14:00,33,33,33,32,32,32,32,32,32,32,33,33,32,32,32,32,32,32,32,33,33,32,32,32,32,31,32,31,33,33,35,33,32,32,32,30,28,30,33,33,35,34,32,32,32,30,30,29,31,33,35,35,32,32,32,32,31,27,27,30,32,32,32,32,32,30,29,29,27,27,32,32,32,32,32,30,29,29,28,27,33,33,32,32,32,32,30,29,29,28,34,34,33,32,32,32,32,30,29,29
