NO.0,0.04232493,0.021470403,0.021456687,0.010943124,0.008546306,0.007999963,0,0,0,0,0
NO.1,0.028985802,0.008506788,0.04216961,0.02585967,0.014020437,0.018973825,0.016345482,0.012680827,0.010124814,0.009061023,0.007300261
NO.10,0.03377846,0,0.043038175,0.06578504,0.028206786,0.01605111,0.01367393,0.013211187,0.036261935,0.008647702,0.008736199
NO.100,0.029205825,0.008852398,0.041742615,0.03771665,0.020695657,0.018817177,0.012267576,0.016319478,0.02092426,0.012380683,0.007633943
NO.101,0.024639288,0.015106987,0.06261526,0.02165243,0.0077815186,0.016714744,0.016179318,0.012612704,0.0089485245,0.012896158,0
NO.102,0.060731083,0.013458503,0.07894003,0.02506867,0.01560843,0.01749045,0.011083157,0.011109541,0.014715477,0.008775083,0
NO.103,0.032126646,0.008770437,0.062151685,0.05838986,0.023068413,0.021770177,0.015102561,0.017887058,0.025037386,0.015667439,0.009741326
NO.104,0.046845276,0.0073277256,0.043348085,0.047875024,0.02588593,0.023394164,0.0088625215,0.016693015,0.04347189,0.01104541,0.0077235335
NO.105,0.02705625,0.011969236,0.05835476,0.04769545,0.017687688,0.014086954,0.013910337,0.013264829,0.017327985,0.016233904,0.008226426
NO.106,0.037940186,0.013431805,0.082856536,0.034838106,0.015269756,0.024619836,0.013344136,0.0185922,0.019390197,0.013377788,0.00844848
NO.107,0.043325935,0.010626026,0.051805224,0.02364636,0.014792358,0.023639621,0.008378692,0.016070718,0.013602786,0,0
NO.108,0.056356892,0.015690003,0.033863883,0.014835534,0,0.016678888,0.009055246,0.015295231,0,0,0
NO.109,0.035914943,0.01645429,0.05983695,0.030598002,0.0108461855,0.01887795,0.01671886,0.01707699,0.012228625,0.015473865,0
NO.11,0.026331237,0.006909292,0.05807766,0.027461888,0.02108818,0.020062385,0.015667325,0.015970435,0.010495565,0.0068798866,0.0066602733
NO.110,0.032071926,0.011685496,0.057805378,0.029550424,0.014687952,0.019456306,0.013014957,0.01665708,0.020834966,0.013042766,0.008652473
NO.111,0.032778684,0.015694993,0.06852516,0.027841179,0.012889243,0.020247983,0.01444322,0.016476398,0.010801194,0.012916623,0
NO.112,0.032679867,0.010652359,0.038495865,0.022832153,0.012933587,0.022523347,0.01043379,0.013745334,0.013199674,0.008805478,0.006014537
NO.113,0.03251839,0.0073707923,0.061374847,0.053275917,0.023875527,0.018330617,0.01648728,0.014751393,0.02445193,0.012456666,0.01075712
