name,cluster,LevelNum
NO.0,1,0.0,0.0,19.0,33.0,0.0,0.0,-45.0,-28.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,-14.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.1,1,0.0,-6.0,-6.0,6.0,0.0,-3.0,-9.0,-6.0,0.0,0.0,-19.0,-47.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,-4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,-13.0,-25.0,-6.0,-10.0,-25.0,-6.0,-13.0,-13.0,-10.0,-4.0,0.0,0.0,7.0,7.0,13.0,13.0,4.0,4.0,0.0,-7.0,7.0,4.0,8.0,4.0,0.0,3.0,0.0,4.0,-3.0,-3.0,0.0,0.0
NO.2,1,-7.0,-7.0,0.0,14.0,-22.0,-21.0,-21.0,0.0,-7.0,-7.0,-14.0,-42.0,-8.0,-8.0,0.0,0.0,128.0,71.0,14.0,-7.0,0.0,7.0,0.0,0.0,-14.0,-7.0,0.0,0.0,-28.0,-14.0,0.0,0.0,14.0,0.0,-7.0,-14.0,-7.0,-14.0,-21.0,-7.0,-21.0,-14.0,0.0,0.0,-7.0,14.0,14.0,7.0,42.0,42.0,21.0,0.0,0.0,0.0,21.0,21.0,-14.0,0.0,0.0,21.0,-14.0,-14.0,0.0,0.0
NO.3,1,-10.0,-13.0,-26.0,-32.0,-10.0,-3.0,0.0,-9.0,-4.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,38.0,21.0,2.0,0.0,0.0,1.0,-1.0,-2.0,-8.0,-7.0,-3.0,0.0,4.0,5.0,3.0,0.0,-11.0,-26.0,-20.0,-3.0,-30.0,-13.0,-3.0,0.0,-3.0,-3.0,0.0,0.0,-2.0,-2.0,0.0,0.0,2.0,6.0,6.0,-6.0,0.0,0.0,6.0,6.0,-2.0,0.0,0.0,6.0,-2.0,-2.0,0.0,0.0
NO.4,1,-2.0,-2.0,-1.0,-13.0,-2.0,-2.0,-5.0,-3.0,0.0,0.0,-2.0,-7.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,-6.0,-5.0,-2.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,-6.0,-13.0,-8.0,-3.0,-9.0,-5.0,-9.0,-13.0,-7.0,0.0,-13.0,-15.0,-4.0,0.0,5.0,5.0,0.0,-4.0,0.0,1.0,1.0,0.0,-3.0,-3.0,1.0,1.0,0.0,-3.0,-3.0,1.0
NO.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.6,1,0.0,0.0,-29.0,-29.0,0.0,0.0,0.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,58.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-44.0,-29.0,0.0,-43.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.7,1,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,-4.0,0.0,16.0,24.0,20.0,24.0,12.0,0.0,0.0,8.0,8.0,4.0,0.0,-8.0,-4.0,-4.0,-25.0,0.0,0.0,-21.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,8.0,8.0,4.0,0.0,12.0,12.0,16.0,4.0,-8.0,-4.0,12.0,16.0,-4.0,-4.0,0.0,12.0
NO.8,1,-28.0,-75.0,-84.0,-94.0,-84.0,-28.0,0.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,47.0,47.0,10.0,0.0,28.0,65.0,93.0,0.0,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0,-105.0,-85.0,-28.0,9.0,-65.0,-28.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,19.0,-9.0,18.0,9.0,37.0,28.0,28.0,9.0,0.0,28.0,19.0,28.0,9.0,0.0
NO.9,1,-38.0,-19.0,-9.0,-37.0,-56.0,-56.0,-37.0,-9.0,0.0,0.0,-10.0,-38.0,0.0,0.0,0.0,19.0,56.0,47.0,38.0,19.0,0.0,19.0,19.0,0.0,38.0,28.0,18.0,9.0,20.0,10.0,19.0,19.0,-47.0,-37.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,2.0,2.0,-4.0,-2.0,0.0,0.0,0.0,-2.0,-4.0,-4.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
NO.11,1,-28.0,-43.0,-43.0,-14.0,-30.0,-15.0,-15.0,-44.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,-7.0,-7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,-29.0,-29.0,-14.0,-58.0,-29.0,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,-7.0,0.0,7.0,0.0,7.0,0.0,7.0,7.0,-7.0,0.0,0.0,7.0,-7.0,-7.0,0.0,0.0
NO.12,1,0.0,0.0,-14.0,-14.0,0.0,0.0,-15.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,-14.0,-28.0,0.0,0.0,14.0,42.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-29.0,-15.0,-28.0,-44.0,-15.0,-28.0,-28.0,0.0,0.0,0.0,0.0,-28.0,-28.0,-14.0,0.0,-14.0,-14.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,14.0,28.0,14.0,0.0
NO.13,1,-20.0,-20.0,-20.0,-10.0,-18.0,-18.0,-18.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,-19.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,58.0,58.0,29.0,0.0,-20.0,-10.0,-28.0,-37.0,0.0,-19.0,-28.0,-9.0,-47.0,-37.0,-9.0,0.0,-9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.14,1,0.0,0.0,-14.0,-14.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,-14.0,0.0,-28.0,0.0,0.0,-28.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.15,1,-1.0,-2.0,-1.0,0.0,-7.0,-6.0,-4.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,8.0,9.0,8.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,9.0,9.0,5.0,-5.0,2.0,1.0,6.0,5.0,-1.0,0.0,1.0,6.0,-1.0,-1.0,0.0,1.0
NO.16,1,-4.0,-12.0,-16.0,-8.0,-16.0,-4.0,-4.0,-24.0,-8.0,-4.0,0.0,0.0,-4.0,-4.0,0.0,8.0,40.0,36.0,12.0,0.0,0.0,12.0,28.0,36.0,8.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-12.0,-12.0,-4.0,-12.0,-12.0,-4.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,8.0,0.0,4.0,12.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,4.0,12.0,8.0,0.0
NO.17,1,-4.0,-12.0,-8.0,0.0,-8.0,-4.0,-8.0,-16.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,16.0,-8.0,-4.0,4.0,4.0,0.0,0.0,-4.0,-8.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0,8.0,4.0,-8.0,-16.0,0.0,0.0,-8.0,-8.0,0.0,-4.0,-4.0,0.0,-4.0,0.0,12.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,-4.0,0.0,0.0,4.0,-4.0,-4.0,0.0,0.0
NO.18,1,-28.0,-28.0,-42.0,-28.0,0.0,0.0,-14.0,-56.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-29.0,0.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0,-42.0,-28.0,-14.0,-14.0,-14.0,-14.0,0.0,-14.0,0.0,0.0,0.0,-14.0,-14.0,-15.0,-15.0,15.0,15.0,15.0,0.0,0.0,0.0,15.0,15.0,14.0,0.0,0.0,15.0,14.0,14.0,0.0,0.0
NO.19,1,0.0,0.0,-23.0,-23.0,0.0,0.0,0.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-4.0,0.0,-2.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.0,-27.0,-8.0,-9.0,-17.0,-2.0,-7.0,-5.0,-10.0,-14.0,-6.0,0.0,8.0,10.0,7.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
NO.20,1,-16.0,-12.0,-8.0,-12.0,-8.0,-4.0,0.0,-4.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,4.0,8.0,8.0,8.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-8.0,-4.0,0.0,0.0,-16.0,-8.0,0.0,-4.0,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.21,1,0.0,0.0,0.0,0.0,-14.0,14.0,14.0,0.0,-14.0,-14.0,0.0,0.0,0.0,14.0,42.0,28.0,56.0,28.0,0.0,-28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.22,1,0.0,0.0,-19.0,-38.0,0.0,10.0,29.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,-10.0,0.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,-10.0,-10.0,0.0,0.0
NO.23,1,-14.0,-7.0,-7.0,-28.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,-56.0,-28.0,7.0,-21.0,0.0,7.0,7.0,-7.0,-7.0,0.0,0.0,7.0,7.0,0.0,0.0,35.0,35.0,7.0,-7.0,7.0,21.0,35.0,14.0,-28.0,-21.0,14.0,28.0,-7.0,-7.0,0.0,14.0
NO.24,1,-6.0,-3.0,-6.0,-34.0,-3.0,-6.0,0.0,0.0,0.0,3.0,0.0,-6.0,0.0,6.0,12.0,15.0,71.0,59.0,39.0,17.0,0.0,6.0,11.0,19.0,-6.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.0,-37.0,-20.0,-3.0,-16.0,-8.0,-3.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,17.0,3.0,12.0,9.0,6.0,9.0,5.0,5.0,11.0,6.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,5.0
NO.25,1,0.0,0.0,-14.0,-14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,-14.0,0.0,0.0,0.0,0.0,-14.0,-43.0,0.0,-14.0,-43.0,-29.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,29.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.26,1,-2.0,-2.0,-25.0,-41.0,-2.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,23.0,3.0,-5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-16.0,-8.0,0.0,0.0,-11.0,-31.0,-25.0,-10.0,-49.0,-23.0,-10.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,4.0,2.0,-2.0,0.0,5.0,7.0,2.0,-2.0,-2.0,5.0,7.0,0.0,0.0,0.0,5.0
NO.27,1,0.0,0.0,-14.0,-14.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,-14.0,0.0,14.0,0.0,-14.0,0.0,14.0,0.0,0.0,-14.0,0.0,14.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,-14.0
NO.28,1,0.0,-14.0,-42.0,-42.0,-14.0,-14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,-14.0,-14.0,0.0,0.0,14.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,-42.0,-14.0,14.0,-28.0,0.0,14.0,14.0,-15.0,-15.0,0.0,0.0,15.0,15.0,0.0,0.0,29.0,28.0,14.0,0.0,28.0,0.0,14.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
NO.29,1,0.0,0.0,-6.0,-17.0,0.0,0.0,6.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,56.0,28.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,24.0,7.0,-5.0,0.0,-16.0,-11.0,-17.0,-23.0,-6.0,-6.0,-12.0,-12.0,-6.0,-12.0,-6.0,0.0,6.0,12.0,23.0,17.0,5.0,11.0,6.0,0.0,0.0,5.0,11.0,6.0,-11.0,-11.0,5.0,11.0,0.0,-5.0,-5.0,5.0
NO.30,1,0.0,0.0,-28.0,-28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,-28.0,-14.0,0.0,-14.0,-28.0,-14.0,0.0,0.0,14.0,14.0,0.0,28.0,56.0,56.0,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,-14.0,-14.0,0.0,0.0
NO.31,1,-4.0,-2.0,-7.0,-24.0,0.0,2.0,7.0,0.0,-2.0,0.0,2.0,9.0,0.0,0.0,2.0,4.0,34.0,21.0,4.0,-5.0,0.0,5.0,5.0,7.0,4.0,6.0,6.0,2.0,0.0,2.0,2.0,0.0,-26.0,-26.0,-13.0,-11.0,-17.0,-13.0,-11.0,-11.0,4.0,2.0,0.0,0.0,4.0,13.0,16.0,7.0,12.0,11.0,4.0,0.0,6.0,7.0,11.0,4.0,-7.0,-3.0,7.0,11.0,-4.0,-7.0,-3.0,7.0
NO.32,1,0.0,-9.0,-9.0,-9.0,-18.0,-9.0,9.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,9.0,9.0,18.0,-1.0,-20.0,0.0,0.0,10.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-19.0,-19.0,-19.0,-29.0,-10.0,-38.0,-47.0,-9.0,0.0,10.0,10.0,-9.0,-9.0,29.0,28.0,9.0,0.0,19.0,10.0,19.0,9.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,10.0
NO.33,1,0.0,0.0,0.0,-9.0,0.0,0.0,14.0,14.0,-5.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,66.0,42.0,9.0,0.0,0.0,5.0,5.0,0.0,-8.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-24.0,0.0,0.0,-15.0,-15.0,0.0,-5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
NO.34,1,-27.0,-37.0,-48.0,-66.0,-47.0,-19.0,10.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,37.0,28.0,0.0,0.0,0.0,28.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.0,-56.0,-28.0,19.0,-56.0,-28.0,19.0,19.0,0.0,9.0,9.0,0.0,0.0,-9.0,-9.0,0.0,19.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0
