NO.1,2,423.2493042945862,214.7040329873562,214.56686779856682,109.43124070763588,85.46305820345879,79.99963127076626,0.0,0.0,0.0,0.0,0.0
NO.10,1,310.4465641081333,79.03373800218105,356.1365231871605,302.4163655936718,189.14127722382545,142.19142496585846,286.60017997026443,144.01860535144806,120.22651731967926,83.68730545043945,64.16290532797575
NO.100,1,308.61688777804375,75.60396566987038,357.404500246048,442.95042753219604,193.54913383722305,139.24051076173782,309.531819075346,125.940116122365,125.2940483391285,80.1260955631733,71.8091893941164
NO.1000,2,538.5800823569298,153.50922010838985,491.6829243302345,226.75121203064919,153.1038712710142,179.2154461145401,82.55746215581894,161.3733544945717,118.30783449113369,96.96891531348228,0.0
NO.1001,2,298.66935685276985,119.77849528193474,413.75909000635147,189.63737413287163,112.06241324543953,169.62843015789986,80.7478092610836,128.86117212474346,96.90274484455585,86.9528204202652,0.0
NO.1002,2,257.73314759135246,101.84601880609989,391.58355444669724,258.7202936410904,135.6099359691143,175.79087987542152,145.88426798582077,134.06467624008656,109.40355248749256,101.43671184778214,57.859839871525764
NO.1003,2,258.03614407777786,128.24272736907005,442.7075386047363,128.29811312258244,100.81696324050426,179.10275608301163,75.22701285779476,115.14004319906235,97.58865460753441,0.0,0.0
NO.1004,2,412.53112256526947,140.6520325690508,582.2113901376724,137.96686194837093,100.62565095722675,134.20438393950462,0.0,141.4139661937952,84.87978018820286,0.0,0.0
NO.101,1,261.9304321706295,74.07745812088251,389.38164710998535,351.31417214870453,169.1300794482231,152.28981152176857,208.21556448936462,150.35461634397507,150.59021301567554,85.27982048690319,64.60913922637701
NO.102,1,280.6822769343853,61.07843481004238,344.28220242261887,466.09755605459213,215.37339314818382,130.8747846633196,402.72288024425507,122.30362743139267,109.56422425806522,80.94626478850842,77.25523319095373
NO.103,1,387.193039059639,65.32138679176569,450.0305652618408,569.6750804781914,261.87852025032043,186.66468560695648,452.3051530122757,145.3771721571684,114.60497044026852,83.82727392017841,86.20326407253742
NO.104,2,617.574043571949,83.43569003045559,441.29353016614914,333.6942195892334,233.45252498984337,321.8131884932518,159.0466871857643,184.495709836483,138.70819471776485,71.23211864382029,60.93285512179136
NO.105,1,499.0023002028465,89.21029046177864,350.7290408015251,448.20182025432587,203.93703132867813,162.53087669610977,213.37587386369705,113.07346634566784,134.17458161711693,67.01779551804066,68.85665003210306
NO.106,1,582.098662853241,98.27899746596813,453.89458537101746,415.9393161535263,234.1289259493351,186.5202561020851,265.4005028307438,122.33627028763294,106.25462047755718,69.1437441855669,71.7324297875166
NO.107,1,561.4669620990753,73.46461992710829,573.6586079001427,501.5074089169502,207.27591589093208,200.56594163179398,388.19216191768646,159.10126268863678,131.76772743463516,71.52297534048557,70.3286100178957
NO.108,2,461.1935466527939,75.09216200560331,620.1792508363724,472.2042754292488,249.6522106230259,245.78288197517395,302.5663085281849,168.7583327293396,94.74179707467556,104.48138229548931,80.45713417232037
NO.109,2,498.89054149389267,84.75029841065407,455.63336461782455,251.15905329585075,178.12561243772507,217.51536056399345,184.55220386385918,133.91094282269478,96.99149057269096,0.0,0.0
NO.11,2,530.1809683442116,128.15240770578384,487.29710280895233,202.9987797141075,133.13575647771358,242.2836609184742,81.59994147717953,147.5893333554268,97.38441556692123,76.51490159332752,0.0
NO.110,1,348.6546128988266,95.2476728707552,564.8336932063103,338.2891044020653,194.07445564866066,210.66969260573387,413.8895496726036,161.67115420103073,148.50146137177944,74.2961885407567,68.84166039526463
NO.111,1,487.4556139111519,70.65176963806152,440.9820958971977,546.5077981352806,221.33655846118927,202.22969353199005,242.25085973739624,149.70151707530022,122.78635054826736,85.11567488312721,71.08244579285383
