name,cluster,data
NO.0,1,-15.0,0.0,0.0,0.0
NO.1,1,-228.0,-30.0,84.0,-84.0
NO.2,1,-126.0,42.0,42.0,-42.0
NO.3,0,169.0,-14.0,-2.0,25.0
NO.4,1,-70.0,224.0,-28.0,56.0
NO.5,1,0.0,0.0,0.0,0.0
NO.6,1,84.0,0.0,84.0,0.0
NO.7,0,539.0,-55.0,-142.0,200.0
NO.8,0,222.0,-57.0,6.0,15.0
NO.9,1,86.0,-16.0,8.0,-13.0
NO.10,1,54.0,27.0,54.0,-27.0
NO.11,0,438.0,-12.0,-57.0,84.0
NO.12,0,188.0,-34.0,8.0,20.0
NO.13,1,-84.0,0.0,0.0,0.0
NO.14,1,0.0,0.0,0.0,0.0
NO.15,1,0.0,0.0,0.0,0.0
NO.16,0,246.0,-93.0,18.0,9.0
NO.17,0,153.0,-57.0,-6.0,3.0
NO.18,1,103.0,-44.0,-20.0,25.0
NO.19,0,176.0,-10.0,71.0,-55.0
NO.20,0,238.0,-14.0,28.0,-14.0
NO.21,1,108.0,-27.0,9.0,-3.0
NO.22,0,252.0,0.0,0.0,0.0
NO.23,1,0.0,0.0,0.0,0.0
NO.24,0,204.0,-21.0,-30.0,48.0
NO.25,0,210.0,42.0,-42.0,84.0
NO.26,0,299.0,-10.0,-10.0,20.0
NO.27,0,254.0,-22.0,23.0,-19.0
NO.28,0,173.0,-25.0,44.0,-37.0
NO.29,0,154.0,-56.0,28.0,-14.0
NO.30,0,140.0,-28.0,-28.0,56.0
NO.31,0,241.0,1.0,-23.0,28.0
NO.32,1,56.0,-28.0,56.0,-28.0
NO.33,0,224.0,-112.0,14.0,-28.0
NO.34,0,173.0,-37.0,14.0,-4.0
NO.35,1,56.0,56.0,56.0,-112.0
NO.36,3,112.0,-308.0,28.0,-56.0
NO.37,3,32.0,-154.0,80.0,-52.0
NO.38,0,162.0,0.0,-39.0,63.0
NO.39,0,420.0,0.0,0.0,0.0
NO.40,0,224.0,-28.0,56.0,-28.0
NO.41,0,227.0,14.0,-31.0,101.0
NO.42,0,308.0,-4.0,-22.0,44.0
NO.43,0,551.0,29.0,-145.0,203.0
NO.44,0,607.0,1.0,-89.0,175.0
NO.45,0,213.0,33.0,-24.0,39.0
NO.46,0,436.0,-119.0,7.0,28.0
NO.47,0,347.0,-43.0,2.0,41.0
NO.48,1,59.0,-64.0,14.0,-4.0
NO.49,0,314.0,8.0,-37.0,74.0
NO.50,0,467.0,-19.0,-130.0,149.0
NO.51,1,67.0,-41.0,1.0,4.0
NO.52,1,84.0,0.0,-84.0,84.0
NO.53,1,45.0,33.0,-66.0,66.0
NO.54,1,98.0,62.0,65.0,11.0
NO.55,3,146.0,-160.0,11.0,-76.0
