name,cluster,data
NO.0,1,-146.0,0.0,0.0,0.0
NO.1,2,158.0,38.0,0.0,0.0
NO.2,2,294.0,70.0,14.0,-14.0
NO.3,1,-125.0,75.0,-5.0,5.0
NO.4,2,350.0,98.0,14.0,-14.0
NO.5,2,0.0,0.0,0.0,0.0
NO.6,2,168.0,0.0,0.0,0.0
NO.7,2,84.0,84.0,-28.0,28.0
NO.8,1,-161.0,19.0,1.0,-1.0
NO.9,1,-178.0,2.0,-2.0,2.0
NO.10,2,9.0,9.0,9.0,-9.0
NO.11,2,49.0,59.0,-9.0,9.0
NO.12,2,-60.0,40.0,12.0,-12.0
NO.13,2,140.0,28.0,0.0,0.0
NO.14,2,0.0,0.0,0.0,0.0
NO.15,2,0.0,0.0,0.0,0.0
NO.16,1,-283.0,43.0,-1.0,1.0
NO.17,1,-127.0,31.0,3.0,-3.0
NO.18,2,17.0,37.0,-3.0,3.0
NO.19,1,-230.0,22.0,14.0,-14.0
NO.20,1,-252.0,0.0,0.0,0.0
NO.21,2,-72.0,44.0,4.0,-4.0
NO.22,1,-168.0,0.0,0.0,0.0
NO.23,2,0.0,0.0,0.0,0.0
NO.24,2,77.0,35.0,1.0,-1.0
NO.25,1,-126.0,-14.0,-14.0,14.0
NO.26,2,183.0,121.0,-9.0,9.0
NO.27,2,28.0,90.0,2.0,-2.0
NO.28,2,-26.0,56.0,6.0,-6.0
NO.29,2,42.0,70.0,14.0,-14.0
NO.30,2,28.0,140.0,-28.0,28.0
NO.31,1,-111.0,57.0,-11.0,11.0
NO.32,2,56.0,56.0,0.0,0.0
NO.33,2,-28.0,28.0,0.0,0.0
NO.34,2,142.0,64.0,4.0,-4.0
NO.35,2,140.0,84.0,28.0,-28.0
NO.36,2,28.0,84.0,28.0,-28.0
NO.37,2,210.0,112.0,0.0,0.0
NO.38,2,-18.0,12.0,-4.0,4.0
NO.39,1,-168.0,0.0,0.0,0.0
NO.40,2,112.0,56.0,0.0,0.0
NO.41,2,214.0,44.0,-14.0,14.0
NO.42,2,72.0,16.0,-4.0,4.0
NO.43,1,-232.0,0.0,0.0,0.0
NO.44,1,-288.0,56.0,0.0,0.0
NO.45,1,-128.0,-4.0,6.0,-6.0
NO.46,1,-191.0,29.0,7.0,-7.0
NO.47,2,-4.0,112.0,0.0,0.0
NO.48,2,36.0,42.0,-2.0,2.0
NO.49,1,-206.0,-30.0,0.0,0.0
NO.50,1,-133.0,-19.0,-19.0,19.0
NO.51,2,103.0,51.0,-3.0,3.0
NO.52,2,28.0,28.0,-28.0,28.0
NO.53,2,100.0,10.0,-12.0,12.0
NO.54,2,50.0,30.0,8.0,-8.0
NO.55,2,28.0,66.0,28.0,-28.0
