number,data
NO.1,63,63,59,52,56,56,56,59,62,65,63,64,59,49,52,56,60,62,66,69,64,65,65,58,49,59,62,64,69,69,63,64,65,64,68,63,62,65,69,69,63,63,65,65,66,64,65,64,67,69,63,63,65,65,63,62,62,64,64,66,59,59,62,63,62,60,59,61,64,64,59,59,59,61,61,60,59,59,61,64,59,59,60,61,61,61,60,59,59,61,59,59,59,61,61,61,61,59,59,59
NO.2,25,25,24,22,23,23,23,23,24,25,25,25,24,23,23,23,24,24,25,26,25,26,26,24,23,24,24,25,26,26,24,25,26,25,25,24,25,25,26,26,24,25,26,25,25,24,24,24,25,26,24,24,25,25,24,24,24,24,24,25,21,21,23,24,24,24,23,24,24,24,21,21,22,24,24,24,23,23,24,24,22,22,23,24,24,24,24,23,23,24,22,22,23,24,24,24,24,24,23,23
NO.3,51,51,48,45,46,46,46,49,51,52,51,51,49,44,44,47,49,51,52,53,51,52,52,49,44,50,51,52,53,53,51,51,52,52,56,52,52,52,53,53,51,51,52,52,53,53,53,52,53,53,51,51,52,52,53,54,53,53,53,52,49,49,50,52,54,52,51,52,53,53,49,49,50,52,52,51,51,51,52,53,48,48,50,52,52,52,51,51,51,51,48,48,50,52,52,52,52,51,51,51
NO.4,32,32,32,32,32,32,32,33,34,33,33,35,35,32,32,32,33,34,33,33,37,38,38,34,32,33,34,34,33,33,35,37,38,34,34,34,37,34,33,33,35,36,36,34,33,34,33,33,32,33,33,34,34,34,33,33,35,30,30,31,29,29,31,33,33,32,30,31,30,30,29,29,30,32,32,31,30,30,30,30,30,30,31,32,32,32,31,30,30,30,31,31,31,32,32,32,32,31,30,30
NO.5,58,58,59,58,55,55,55,57,60,61,59,60,61,61,59,57,58,60,61,62,63,63,63,62,61,61,60,61,62,62,63,63,63,62,62,61,61,61,62,62,63,63,62,61,62,62,63,62,62,62,63,63,61,61,63,64,63,63,63,62,59,59,61,62,64,62,61,62,63,63,59,59,61,63,63,62,61,61,62,63,58,58,61,63,63,63,62,61,61,62,58,58,60,63,63,63,63,62,61,61
NO.6,27,27,27,26,26,26,26,26,26,27,27,27,26,26,26,26,26,26,27,28,27,27,27,27,26,26,26,26,28,28,28,27,27,27,28,26,25,26,28,28,28,28,27,27,27,26,26,25,27,28,28,28,27,27,26,27,25,25,25,26,25,25,26,26,27,25,25,25,25,25,25,25,25,26,26,25,25,25,25,25,25,25,26,26,26,26,25,25,25,25,26,26,26,26,26,26,26,25,25,25
NO.7,84,84,83,79,76,76,76,76,78,81,85,87,86,83,80,78,77,78,82,85,90,91,91,86,83,82,78,80,85,85,89,90,91,89,91,85,81,83,85,85,89,90,89,88,90,88,89,86,85,85,88,88,88,88,90,92,85,85,85,85,85,85,87,89,92,87,83,84,85,85,85,85,86,89,87,84,83,83,84,85,84,84,86,87,85,85,84,83,83,84,84,84,85,86,85,85,85,84,83,83
NO.8,40,40,39,36,35,35,35,35,36,36,41,41,41,38,36,35,35,36,36,36,43,43,43,40,39,38,36,36,36,36,43,43,43,41,42,38,36,36,36,36,43,43,41,40,40,36,36,35,35,36,36,39,40,40,37,36,33,33,33,35,34,34,37,38,36,34,34,33,33,33,34,34,35,36,36,35,34,34,33,33,35,35,35,36,36,36,35,34,34,33,35,35,36,36,36,36,36,35,34,34
NO.9,30,30,30,29,29,29,29,29,29,31,30,30,29,29,29,29,29,29,31,32,30,30,30,29,29,29,29,30,32,32,30,30,30,29,30,29,29,30,32,32,30,30,29,29,30,30,30,29,31,32,28,29,29,29,30,31,29,28,28,30,28,28,28,29,31,29,27,28,28,28,28,28,27,28,28,27,27,27,28,28,28,28,28,28,28,28,27,27,27,28,27,27,27,28,28,28,28,27,27,27
NO.10,33,33,32,31,31,31,31,30,31,32,32,32,31,31,31,30,30,31,33,34,31,31,31,31,31,31,31,32,34,34,31,31,31,31,32,32,32,32,34,34,31,31,31,31,31,31,32,31,33,34,30,31,31,31,31,31,29,31,31,33,30,30,30,30,31,29,29,30,31,31,30,30,29,29,29,29,29,29,30,31,29,29,29,29,29,29,29,29,29,30,28,28,28,29,29,29,29,29,29,29
NO.11,47,47,50,50,42,42,42,50,57,56,50,53,56,57,52,49,52,57,56,56,58,59,59,58,57,57,57,56,56,56,57,58,59,58,60,57,56,56,56,56,57,58,58,57,58,57,58,56,56,56,53,54,57,57,57,58,56,56,56,56,49,49,52,56,58,55,54,54,56,56,49,49,47,53,52,52,54,54,54,56,46,46,45,49,51,51,52,54,54,54,43,43,43,46,51,51,51,53,54,54
NO.12,9,9,10,12,13,13,13,13,14,14,10,10,12,13,12,13,13,14,14,15,12,12,12,13,13,12,14,13,15,15,12,12,12,12,13,12,12,13,15,15,12,12,12,12,12,12,11,12,14,15,12,12,12,12,12,13,14,11,11,13,10,10,11,12,13,13,13,12,11,11,10,10,10,13,13,13,13,13,12,11,10,10,10,11,13,13,13,13,13,12,11,11,10,11,13,13,13,13,13,13
NO.13,5,5,6,8,9,9,9,8,8,8,5,6,6,7,8,8,8,8,8,9,7,7,7,7,5,6,8,7,9,9,7,7,7,6,6,6,7,7,9,9,7,7,7,7,7,8,8,8,9,9,4,6,7,7,8,9,11,8,8,8,4,4,5,8,9,8,8,8,8,8,4,4,4,9,8,8,8,8,8,8,4,4,4,6,8,8,8,8,8,8,4,4,4,5,8,8,8,8,8,8
NO.14,7,7,6,8,8,8,8,8,10,13,7,7,7,7,8,8,8,10,13,17,8,9,9,8,8,9,10,11,17,17,8,8,9,8,8,9,11,12,17,17,8,8,8,8,7,10,11,12,16,17,8,8,8,8,9,10,13,14,14,14,12,12,9,8,10,10,10,11,14,14,12,12,10,10,9,10,10,10,11,14,11,11,11,9,10,10,10,10,10,11,10,10,10,9,10,10,10,10,10,10
NO.15,10,10,10,11,11,11,11,13,15,17,11,13,15,14,11,12,14,15,17,19,17,16,16,16,16,16,15,16,19,19,17,17,16,16,16,16,16,17,19,19,17,17,16,17,17,17,17,16,18,19,17,17,17,17,18,19,15,16,16,17,15,15,16,17,19,17,17,16,16,16,15,15,15,19,17,17,17,17,16,16,15,15,15,16,17,17,17,17,17,16,15,15,15,15,17,17,17,17,17,17
NO.16,20,20,20,15,15,15,15,19,23,26,21,23,24,21,15,18,21,23,26,29,25,25,25,24,24,23,23,25,29,29,25,25,25,25,24,24,24,26,29,29,25,25,25,26,26,26,26,27,28,29,23,24,26,26,28,29,27,27,27,28,22,22,24,26,29,28,28,27,27,27,22,22,23,25,25,26,28,28,27,27,20,20,23,25,25,25,26,28,28,27,19,19,22,25,25,25,25,26,28,28
NO.17,34,34,34,32,32,32,32,33,35,38,34,35,36,34,32,32,33,35,38,41,36,36,36,36,36,35,35,36,41,41,36,36,36,36,36,36,36,38,41,41,36,36,36,36,36,36,38,37,40,41,35,35,36,36,37,38,35,38,38,39,35,35,35,36,38,37,38,37,38,38,35,35,34,38,37,38,38,38,37,38,33,33,33,35,38,38,38,38,38,37,31,31,31,33,38,38,38,38,38,38
NO.18,18,18,18,20,20,20,20,19,19,21,19,20,20,20,20,20,19,19,21,22,21,21,21,21,21,20,19,20,22,22,20,21,21,21,21,20,20,20,22,22,20,21,21,21,21,21,20,20,22,22,20,20,21,21,22,23,20,21,21,21,18,18,19,21,23,21,21,21,21,21,18,18,19,21,21,21,21,21,21,21,18,18,20,21,21,21,21,21,21,21,19,19,20,21,21,21,21,21,21,21
NO.19,14,14,14,15,14,14,14,14,16,16,15,17,17,17,15,14,14,16,16,18,20,20,20,18,17,16,16,16,18,18,20,20,20,18,18,17,18,16,18,18,20,20,19,20,19,19,18,18,19,18,19,19,20,20,22,24,18,22,22,19,15,15,17,20,24,19,17,19,22,22,15,15,16,19,19,18,17,17,18,22,15,16,17,19,19,19,18,17,17,18,16,16,17,19,19,19,19,17,17,17
NO.20,14,14,14,15,15,15,15,15,17,18,15,16,17,16,15,15,16,17,18,20,19,18,18,18,19,18,17,18,20,20,20,19,18,18,19,18,18,18,20,20,20,19,18,18,18,18,17,18,19,20,17,18,18,18,18,19,18,17,17,18,11,11,15,17,19,17,16,16,17,17,11,11,12,15,15,15,16,16,16,17,10,10,12,15,15,15,15,16,16,16,10,10,12,15,15,15,15,15,16,16
NO.21,9,9,9,9,9,9,9,10,11,12,9,10,11,10,9,9,10,11,12,14,11,12,12,12,12,11,11,11,14,14,11,11,12,11,12,11,11,11,14,14,11,11,11,11,11,10,11,10,12,14,10,10,11,11,10,10,8,10,10,11,10,10,10,10,10,8,8,8,10,10,10,10,9,10,10,9,8,8,8,10,9,9,9,10,10,10,9,8,8,8,8,8,9,10,10,10,10,9,8,8
NO.22,9,9,9,11,11,11,11,14,16,18,11,12,14,14,11,13,15,16,18,20,15,16,16,16,18,17,16,17,20,20,15,15,16,16,18,18,18,18,20,20,15,15,16,16,17,19,20,19,20,20,15,15,16,16,18,19,19,21,21,20,14,14,15,17,19,18,18,19,21,21,14,14,14,16,16,17,18,18,19,21,13,13,14,16,16,16,17,18,18,19,12,12,14,16,16,16,16,17,18,18
NO.23,16,16,16,12,12,12,12,13,14,14,15,16,15,14,12,12,13,14,14,15,15,16,16,16,16,14,14,14,15,15,16,15,16,16,16,14,13,14,15,15,16,16,16,16,16,15,15,14,14,15,16,16,16,16,15,15,15,13,13,14,13,13,14,15,15,14,14,14,13,13,13,13,13,13,13,14,14,14,14,13,14,14,14,13,13,13,14,14,14,14,15,15,14,13,13,13,13,14,14,14
NO.24,49,49,49,44,44,44,44,46,49,51,49,49,50,48,44,46,47,49,51,54,50,50,50,51,52,51,49,51,54,54,50,50,50,50,52,51,53,52,54,54,50,50,50,50,51,51,51,51,52,54,50,50,50,50,50,51,49,51,51,52,50,50,50,50,51,49,48,49,51,51,50,50,50,51,51,49,48,48,49,51,49,49,50,51,51,51,49,48,48,49,49,49,49,51,51,51,51,49,48,48
NO.25,20,20,20,21,21,21,21,21,22,22,20,20,21,21,21,21,21,22,22,23,21,21,21,22,23,21,22,22,23,23,22,21,21,21,23,21,20,22,23,23,22,21,21,21,22,21,21,21,22,23,22,22,21,21,22,22,21,20,20,21,21,21,21,21,22,21,21,21,20,20,21,21,21,22,22,21,21,21,21,20,21,21,21,22,22,22,21,21,21,21,21,21,21,22,22,22,22,21,21,21
NO.26,19,19,20,20,18,18,18,20,22,22,19,20,21,22,21,20,21,22,22,22,21,21,21,22,22,22,22,22,22,22,21,21,21,22,23,22,23,22,22,22,21,21,21,21,22,22,22,22,22,22,20,21,21,21,22,23,23,22,22,22,20,20,20,21,23,22,21,21,22,22,20,20,20,21,21,21,21,21,21,22,20,20,20,21,21,21,21,21,21,21,20,20,20,21,21,21,21,21,21,21
NO.27,29,29,30,30,29,29,29,28,29,30,29,30,31,32,30,29,29,29,30,32,31,31,31,32,32,30,29,30,32,32,31,31,31,31,32,30,30,30,32,32,31,31,31,31,31,31,30,30,31,32,31,31,31,31,31,31,30,30,30,31,31,31,31,31,31,30,29,29,30,30,31,31,30,31,31,30,29,29,29,30,30,30,30,31,31,31,30,29,29,29,29,29,30,31,31,31,31,29,29,29
NO.28,29,29,30,30,29,29,29,29,29,31,29,29,30,32,31,30,29,29,31,32,31,30,30,31,32,30,29,30,32,32,32,30,30,30,32,30,30,30,32,32,32,31,29,29,30,30,31,30,31,32,32,32,29,29,30,31,30,29,29,30,27,27,28,29,31,29,29,29,29,29,27,27,27,28,28,28,29,29,29,29,27,27,27,28,28,28,28,29,29,29,26,26,27,28,28,28,28,28,29,29
NO.29,15,15,16,16,14,14,14,14,14,15,15,15,16,18,17,15,14,14,15,16,15,15,15,17,18,15,14,14,16,16,15,15,15,16,16,15,13,14,16,16,15,15,15,15,15,14,14,14,15,16,15,15,15,15,15,15,15,14,14,15,14,14,14,15,15,14,14,14,14,14,14,14,14,15,15,14,14,14,14,14,14,14,14,15,15,15,14,14,14,14,14,14,14,15,15,15,15,14,14,14
