NO.772,4.6343136,4.3051343,4.5455337,4.6069393,4.0377216,3.9617467,3.736689,3.180913,0,2.7754471,2.954943,0,2.894905,0,2.8005369,2.6645112,0,0,2.826334,2.6463807,2.5436277
NO.200,4.843131,4.395087,3.7161903,3.8688908,3.8561563,2.9074159,3.1707454,2.984715,2.450496,2.6941714,2.6299393,2.9234312,2.794119,2.4839375,0,0,2.6048038,2.4902608,0,0,0
NO.771,4.6568546,4.7422266,4.4184337,4.450021,4.0684,3.8715177,3.479321,3.1241255,2.8688605,2.939243,3.0804727,2.5984206,2.582412,2.4847708,2.7102635,2.7679427,0,2.4829519,2.7436953,2.6999285,2.533842
NO.66,4.225716,3.5152688,4.910352,4.1125565,3.8018963,3.8058376,3.5431275,3.809627,0,2.8706934,2.7105887,2.5784016,0,0,2.7800817,2.8303967,0,0,2.6310406,2.6900334,3.050323
NO.405,4.3414454,3.9327564,4.902658,4.356406,3.7956295,4.1177335,3.520564,3.4723084,2.9290574,2.9137032,3.2332602,0,0,0,3.0580099,2.8244617,0,0,3.125053,2.7309797,3.1076326
NO.628,4.7153497,4.628504,4.268318,4.0951614,3.7885127,3.001583,3.2841883,3.1814597,2.7914484,2.7594194,2.7918315,2.9155014,2.6094851,2.6874635,0,0,2.752031,2.609297,2.4849586,2.4769518,0
NO.446,4.0925536,3.0639877,4.976243,4.656824,3.6729548,3.9143476,3.9550238,3.6592388,0,0,3.3025231,0,0,0,3.133017,0,0,0,3.1160674,0,3.3774009
NO.380,4.439039,4.5494213,4.1410556,4.1168766,3.7428527,3.2491617,3.1404185,2.8537652,3.0390058,2.7463298,2.8658748,2.4791927,2.4610517,2.377619,0,2.5687444,2.5216444,0,2.6557746,2.326233,0
NO.147,4.830339,4.530923,3.9934196,3.9664457,3.7676451,2.8782315,3.1735063,3.1414661,2.6721544,2.7515473,2.676973,2.9814398,2.6540601,2.6782773,0,0,2.9506521,2.586772,0,0,0
NO.737,4.7018137,4.1641603,4.5310416,4.1543818,3.8737648,3.412949,3.3235788,3.4108095,2.7818801,3.0123172,3.026558,2.7513323,2.4767554,0,2.4173257,2.6251926,2.6602187,2.508453,2.625651,2.662057,0
NO.469,4.582823,3.966598,4.32017,4.002025,3.6496506,3.3167386,3.2884574,3.302021,2.7732422,2.7733948,2.930334,2.6518092,2.591565,2.3554308,2.3674076,2.3648436,0,2.3772502,2.5539713,2.5456076,0
NO.437,4.5732484,3.7534304,4.817224,4.214195,4.066609,3.8153362,3.536425,3.6870632,0,3.154236,3.0604882,2.8291702,0,0,2.8544707,2.7888222,0,0,2.6340551,2.7668571,3.2142973
NO.284,4.3720374,3.4528399,4.338896,6.5134726,3.8721023,4.0639796,3.4436789,0,0,0,0,0,3.650728,0,0,0,0,0,3.2124329,0,0
NO.574,4.2477946,3.6248589,4.7616158,4.007495,3.534702,3.647942,3.3379598,3.6331391,0,2.938792,2.9051642,2.5927937,0,0,2.5542407,0,0,0,2.7222733,2.6455836,2.9153507
NO.609,4.7479177,4.642585,3.7534184,3.8546362,3.7026298,2.775929,3.0724716,2.9981875,2.55679,2.7011213,2.629292,2.9622827,2.6515076,2.5920184,0,0,2.8662589,2.5121248,0,0,0
NO.472,4.495356,3.6588173,4.7412457,4.0785866,3.8308933,3.792799,3.4998794,3.5266747,2.6151679,2.8700242,3.0176811,2.6672,2.4338307,0,2.7344763,0,0,0,2.6460495,2.5973914,2.7713451
NO.660,4.1571794,3.1808696,4.912135,4.6904616,3.9032166,3.6435242,3.5748606,3.689758,0,0,0,0,0,0,0,2.9551737,0,0,3.226584,0,3.22836
NO.177,4.652029,4.3686004,4.080397,4.005735,3.7181444,3.0766325,3.274065,3.1603692,2.7616937,2.7403295,2.790468,2.86831,2.6137805,2.5689242,0,0,2.5832124,2.3995607,2.3924518,0,0
NO.724,4.6349263,4.144116,4.6406746,4.448424,3.9410694,3.7794266,3.637679,3.3638585,2.63089,2.732613,3.139446,0,2.5563228,0,2.6948805,2.7650504,0,0,2.8407364,2.8209925,2.6319528
NO.235,4.263967,3.5718966,4.6935706,4.169237,3.641573,3.8258939,3.61411,3.481047,0,2.6752822,2.768251,0,2.480553,0,2.9986255,0,0,0,2.5828543,0,2.720814
NO.395,4.837949,4.6432505,4.3273106,4.319555,3.9223053,3.313624,3.2372723,3.1550944,2.9860506,2.921851,2.9050252,2.851976,2.6037169,2.545366,2.3897295,2.5300734,2.8735936,2.5049198,2.547216,2.5866232,0
NO.310,4.658993,4.2011466,4.04064,3.926378,3.8087237,3.3024492,3.383676,3.1065998,2.6526692,2.7516003,2.8043928,2.745063,2.6504889,2.30694,2.3000116,0,0,2.3673835,2.3876925,0,0
NO.363,4.795026,4.583428,4.233075,4.0847464,3.8562255,3.2884674,3.280295,3.228036,2.8903637,2.8625426,2.9624388,2.7315927,2.495428,2.656492,2.4369712,2.4595084,2.7158926,2.4019473,2.413631,2.5470977,0
NO.453,5.0631633,4.469228,4.211538,4.2911334,4.1271095,3.432106,3.4077315,3.2919593,2.6193688,2.9767525,2.8845847,3.0432827,2.7595446,2.5340164,0,2.4816017,2.8318155,2.7512112,0,2.5006878,0
NO.717,4.706529,4.2357183,4.141899,3.9502518,3.68589,3.098134,3.2604256,3.1429567,2.570624,2.5845926,2.8560345,2.6773982,2.528445,2.6014159,0,0,2.5444148,0,2.5300012,2.35229,0
NO.430,4.314474,3.1199985,4.5969205,5.715007,3.9646413,4.5079556,3.8538704,3.2091305,0,0,3.0402193,0,3.0227375,0,3.1797333,0,0,0,3.3595881,0,0
NO.654,4.739464,4.1876297,4.2390714,4.0109186,3.7535937,3.226184,3.2324886,3.488697,0,2.8271549,2.6442935,2.9096227,2.4877493,2.5134974,0,0,2.6828587,2.5866113,0,2.5099993,2.3866823
NO.767,4.66593,4.78468,4.500276,4.694229,4.1504445,3.869182,3.7541323,3.0749688,2.5480897,2.8372052,2.976401,0,2.915701,2.5701299,2.6455762,2.643063,0,0,2.8302617,0,2.507764
NO.419,4.167968,3.3311481,4.9520793,4.1060224,3.666001,3.5810237,3.5100665,3.8345423,0,3.0659175,3.1975114,0,0,0,2.7524884,2.7659001,0,0,2.9092317,0,3.3784094
NO.588,4.657826,4.1810045,4.415126,4.2048297,3.9437711,3.8896952,3.4777875,3.387783,2.5883389,2.8806546,2.9888651,2.6296782,2.6151102,0,2.6630974,2.6314414,0,2.5448816,2.663578,2.6326752,2.6189773
NO.38,4.692507,4.2245073,4.871619,4.396003,3.9855573,3.596376,3.4335904,3.547626,2.8242445,3.1328921,3.1128235,2.886855,0,0,2.5976741,2.7514522,2.6059413,0,2.727941,2.8592477,2.6669788
NO.595,4.8974123,4.8193007,3.8924088,4.0548744,3.846415,2.9047046,3.142859,3.0708961,2.6719537,2.7760599,2.7229235,3.0216517,2.7126682,2.7135642,0,0,3.097079,2.6259737,0,0,0
NO.393,4.763305,4.373605,4.9117994,4.5130444,4.1223493,3.83109,3.623177,3.572421,2.9600987,3.0388358,3.1627,2.7274122,2.6569903,0,2.944793,2.6804116,0,2.6023126,2.7486377,2.728508,2.816843
NO.326,4.7661786,4.5861874,4.0790167,4.092244,3.838312,3.1191363,3.30086,3.1239402,2.8026252,2.7406127,2.861462,2.8681257,2.674203,2.6833475,0,0,2.6121962,2.393435,2.4871807,0,0
NO.293,4.723609,4.3828998,4.2788754,4.0357795,3.826336,3.4551234,3.3912783,3.2665932,2.744173,2.87706,2.9298625,2.7509947,2.6456473,2.4361553,0,0,2.3751292,2.4099407,2.5259452,0,2.39212
NO.12,4.8049617,3.9533606,4.941674,4.325289,4.159504,3.8320794,3.77591,3.8231523,2.7503717,3.2117758,3.2852173,2.7970588,0,0,2.9440775,2.7129092,0,0,2.664338,2.5653331,2.9107313
NO.622,4.7348585,4.533684,4.113946,4.052051,3.8646681,3.2626195,3.357173,3.2552822,2.5240679,2.7527208,2.7593138,2.836982,2.6684737,2.471716,0,2.366978,2.457178,2.485739,2.4467206,0,0
NO.143,4.8444166,4.5382366,4.2315297,4.192031,3.9672854,3.5140939,3.4118266,3.3095965,2.6851246,2.8371441,2.9940834,2.861622,2.644805,2.5362298,2.452631,2.501962,2.6733236,2.5322807,2.6128025,2.4955451,0
NO.785,4.587576,4.1487203,4.135554,4.4723825,3.6202543,3.5876675,3.4335737,2.887742,2.4672863,2.4293556,2.795399,2.4337153,2.7317128,0,2.4553847,2.4229403,0,0,2.6693635,0,0
NO.483,4.5538917,3.9387026,4.223947,3.912111,3.7689476,3.309235,3.2120423,3.3355613,2.4649122,2.8184612,2.9091532,2.7109675,2.4501052,2.4936943,0,0,2.3820727,0,2.4987297,2.627048,2.5337856
NO.661,4.4971604,4.185341,4.5897765,4.3976383,3.8620696,3.8581448,3.581946,3.3195906,2.615244,2.7106826,3.0233274,2.5927875,0,2.5068085,2.6008873,2.6868458,0,0,2.9791327,2.6424775,2.6559403
NO.821,3.8613813,3.2759366,4.751205,4.269599,3.5315702,3.9412026,3.5246773,3.471541,0,0,3.1340487,0,0,0,3.0103042,2.7249656,0,0,3.2419076,0,3.1003082
NO.617,4.7810316,4.6328626,4.0399714,4.016302,3.7372255,2.983376,3.1010509,3.112673,2.7174115,2.7833016,2.6512678,2.927957,2.5189009,2.788461,0,0,3.1578665,2.6105986,0,2.4907355,0
NO.321,3.9033735,3.5631866,5.0527663,4.974699,3.6892478,3.9056945,3.6352563,3.6558983,0,0,0,0,0,0,0,2.9800706,0,0,3.3151026,0,3.1145089
NO.449,4.9824705,4.17484,4.6280427,4.3319287,4.17161,3.8031015,3.592143,3.511381,2.5808222,3.0743484,3.060306,2.9667895,2.7239125,0,2.692037,2.5442584,0,2.6739864,0,2.5704675,2.7511957
NO.438,4.171762,3.247882,4.845873,5.002114,3.6277092,4.0927153,3.8277183,3.3196754,0,0,3.1390302,0,0,0,3.014982,0,0,0,3.17165,0,2.9465044
NO.516,4.951804,4.7050886,4.655483,4.3902993,4.109128,3.7606626,3.4269838,3.3804803,2.997712,3.0748103,2.989942,2.8573587,2.6389606,2.7004485,2.8131127,2.696033,2.7923033,2.6078727,2.4793868,2.744477,0
NO.397,4.777078,4.3672457,4.4114738,4.2027774,3.8713772,3.4869957,3.4132857,3.256326,2.916911,2.8819764,3.070095,2.7076309,2.5475757,2.585946,2.4586651,2.461646,2.6619608,2.32157,2.6157498,2.560753,0
NO.457,5.155703,4.587006,4.479559,4.3920317,4.1802254,3.6015239,3.4946547,3.4625876,2.7904963,3.102665,2.9628422,3.0454216,2.784686,2.5848246,2.6792986,2.5962765,2.871269,2.7366652,0,2.6779897,0
NO.383,4.7757673,4.2174897,4.436747,4.418194,3.9615548,3.572637,3.4273553,3.3414948,2.7582436,2.8690572,2.9806507,2.7999294,2.6700342,2.3983498,2.4449947,2.405214,0,0,2.7684655,0,0
NO.524,5.166743,4.670899,4.250762,4.359614,4.191868,3.389544,3.2912068,3.2558806,2.9048827,3.129452,3.0449061,3.0676234,2.7994645,2.6825435,0,2.8441255,3.0798626,2.7085123,0,2.7592416,0
NO.697,4.5658126,4.0385485,4.2885776,4.2219634,3.8172338,3.2266603,3.468072,3.1920278,2.4226234,2.520511,2.9910681,2.6247573,2.5970948,2.5331714,0,0,0,0,2.757791,0,0
NO.816,4.649621,3.855906,4.2653847,4.137125,3.469807,3.1563315,3.1691003,3.0787213,2.377705,2.5427573,2.8141954,2.5817769,2.4970012,2.493146,0,0,0,0,2.7092233,2.5110307,0
NO.462,4.8513465,4.231643,4.741992,4.4137096,4.0711465,3.6416306,3.442575,3.608715,2.6057525,3.2553012,3.1062868,2.9867399,2.6907911,0,2.6299465,2.7138796,0,2.6012921,2.7817364,2.7694316,2.6725554
NO.738,4.8103466,3.9976811,4.8105254,4.2551036,3.961819,3.6311111,3.4868135,3.7496905,2.7708316,3.1455371,3.330851,2.7886317,0,0,2.5927944,2.7604527,0,0,2.8983698,2.8911498,2.6305063
NO.381,4.986382,4.485733,4.361556,4.3208065,4.0266743,3.596385,3.4940467,3.3441124,2.8969963,2.9512105,3.0322373,2.82242,2.7395093,2.5620403,2.5974529,2.465903,2.5699425,2.5043998,2.6087255,2.4631937,0
NO.123,4.760021,4.4376435,3.931744,3.869841,3.7268097,2.8967428,3.0647082,3.0923324,2.697563,2.6997788,2.7475617,2.9067476,2.593233,2.6412218,0,0,2.8167925,2.5219083,2.3441525,0,0
NO.558,4.1664577,3.2586088,5.216294,4.1895075,3.5283666,3.9839325,3.4934034,3.7604148,0,2.9742422,3.0360975,0,0,0,0,0,0,0,3.016161,0,3.188374
NO.204,4.6128283,4.1716857,4.08671,3.9269826,3.679054,3.0247908,3.293912,3.3049657,2.4074132,2.655422,2.5695107,2.797263,2.6057756,2.5574162,0,0,2.4929967,2.5497403,0,0,0
NO.292,4.8616877,4.3317714,4.0508566,3.951659,3.891609,3.1423292,3.2612915,3.2148356,2.6014364,2.7920058,2.7789695,2.939017,2.683636,2.5778277,0,0,2.6875286,2.5327327,0,0,0
NO.21,4.948004,4.585181,4.144009,4.056818,3.9931076,3.2347255,3.3651752,3.36954,2.579886,2.8551304,2.8376584,2.999642,2.667938,2.6579714,0,0,2.8259816,2.564424,0,0,0
NO.94,4.8204093,4.641183,4.0532894,3.9488356,3.7501597,3.0429955,3.1292987,3.1459248,2.873332,2.7956147,2.8749328,2.9043217,2.5488808,2.6567557,0,0,2.9372427,2.4627943,2.480329,2.4788556,0
NO.89,4.9744534,4.559348,4.512033,4.3494687,4.120677,3.5713048,3.4794784,3.4672945,2.5793288,2.9462395,2.9772615,3.0242717,2.6983943,2.63036,0,2.5485415,2.928846,2.6818557,2.6038604,2.693314,0
NO.577,4.8867397,4.48265,3.8843493,3.899081,3.8650632,2.86416,3.1367884,3.127953,2.5237582,2.7602775,2.7275667,3.0608242,2.668875,2.6404712,0,0,2.9393892,2.5605607,0,0,0
NO.238,4.4402533,3.7219505,4.452169,4.032673,3.6900501,3.2157793,3.5308185,3.4654627,0,2.6373005,2.592567,2.55662,2.5365162,0,2.516565,0,0,2.4265938,0,0,2.470924
NO.372,4.9364157,4.196672,4.757433,4.389383,4.125917,3.8258548,3.643705,3.5928483,2.7372856,3.1271727,2.9366574,2.7802198,2.7116544,0,2.9068644,2.6833029,0,2.7417626,0,2.56827,2.8480983
NO.261,4.3506594,3.3254242,4.6568184,4.2080297,3.7705061,3.9290571,3.6245556,3.5750809,0,2.77093,2.803034,2.5514553,0,0,2.9542165,0,0,2.5245216,0,2.4944031,2.8106685
NO.474,4.51705,3.894462,4.6669273,4.033693,3.7570167,3.928533,3.5578961,3.4615052,2.9011898,2.8561902,3.1901987,0,0,0,2.8498096,2.5110002,0,0,2.8073673,2.6338031,2.8330982
NO.175,4.9540977,4.7321033,4.7374907,4.562744,4.181563,3.7546525,3.565188,3.4909284,2.8728096,3.0548973,2.8853858,2.9634762,2.7364225,2.6708481,2.8662186,2.5788975,2.9447868,2.7661374,0,2.5759368,2.662382
NO.543,4.4992356,3.989262,4.7579923,4.2965612,3.854019,3.8040285,3.5509534,3.3106983,2.7874687,2.982307,3.1544964,2.6013074,0,0,2.748344,2.775267,0,0,2.9786987,0,2.7780952
NO.339,4.7788935,4.4238405,4.261041,4.0696864,3.9199688,3.3814564,3.3720489,3.319235,2.7070534,2.893966,2.898539,2.8017125,2.5093603,2.5113912,2.4968975,0,2.6439228,2.4450777,0,2.4992168,0
NO.210,4.7801,4.4779015,3.91431,3.863434,3.7824304,3.01478,3.1801515,3.15737,2.5914295,2.683593,2.7244883,2.8498185,2.6678648,2.6142373,0,0,2.678305,2.4307482,0,0,0
NO.823,4.0916953,3.7954884,4.7901583,4.0458,3.3603635,3.5588002,3.2631392,3.2136836,0,2.7099519,3.0202496,0,0,0,0,2.6136768,0,0,3.102826,2.7810583,2.7000706
NO.286,4.7491117,4.4760118,3.8152516,3.8443773,3.6986537,2.9235454,3.0858135,3.108885,2.5999534,2.7315881,2.7750514,2.8985808,2.6029282,2.5793123,0,0,2.8333735,2.5034199,0,2.3257322,0
NO.40,3.8989303,3.5434713,5.139252,4.3717737,3.4711688,4.2788377,3.6152754,3.5093968,0,2.8338532,3.192978,0,0,0,2.9531126,3.0038726,0,0,3.2353005,0,3.1283336
NO.288,4.511233,3.7298403,4.421004,6.8563457,4.128126,4.1056924,3.4131122,2.954756,0,0,0,2.9568348,3.834033,0,0,0,0,0,3.226533,0,0
NO.443,4.1834006,3.2748232,5.1395683,4.164712,3.5334136,3.6460233,3.4377933,3.8973386,0,3.0095732,3.2824926,0,0,0,2.9324038,0,0,0,3.1188745,0,2.99274
NO.340,4.991152,4.506891,4.442611,4.2654552,4.015111,3.3536649,3.430212,3.4340217,2.753844,2.9507303,2.8869483,2.9595037,2.644972,2.7149687,2.5181158,0,3.0176682,2.7407424,0,2.6462955,0
NO.587,4.7589297,4.609671,4.3629723,4.2039666,3.901647,3.389298,3.2343588,3.2802424,2.7888162,2.9293983,2.8514018,2.850349,2.5672443,2.746699,0,2.5005922,2.9581513,2.6218934,2.47059,2.6543927,0
NO.10,3.9422748,3.7787557,4.4165583,4.3430233,3.6415684,3.242529,3.4560456,2.865038,0,0,2.9757369,0,0,0,0,0,0,0,3.305583,0,0
NO.335,4.16124,3.9573803,4.6762137,4.94405,3.9650457,4.070988,3.4326968,3.5251222,0,2.9433658,2.8446176,0,2.5375497,0,2.684776,2.7849429,0,0,3.1335964,0,2.9212432
NO.162,4.509043,4.218859,4.6970863,4.406509,3.9035223,3.701805,3.6327395,3.374071,2.794313,2.8679867,2.9245524,2.7520633,2.61429,0,2.7281337,2.5421417,0,2.4861164,2.6590242,2.5630074,2.5643504
NO.563,4.426689,4.185857,4.6334934,4.1764,3.6745296,3.5363426,3.3738284,3.6476011,2.6178398,3.0540378,2.94589,2.5268176,0,0,2.5113335,2.5558841,0,0,2.7358518,2.6507344,3.1655583
NO.228,4.5993886,4.2910314,4.541036,4.4247346,4.147719,3.6898317,3.4071565,3.3512497,2.6098626,3.1118124,3.0745113,2.807918,2.661868,0,2.6737068,2.6119,0,0,2.8252006,0,2.6052463
NO.728,4.726633,4.735482,4.4763927,4.491944,4.0067277,3.681336,3.4819536,3.1560223,2.8613596,2.864783,2.900831,2.6677897,2.7806206,2.5752256,2.7624176,2.6823573,0,2.616688,2.7540832,2.5676742,0
NO.688,4.254863,4.0051374,4.6317997,4.644583,3.9066746,3.8913484,3.3427777,3.3172054,0,2.8811545,2.8032627,2.5723073,0,0,2.562386,2.8530357,0,0,3.0424442,2.7306275,2.726955
NO.692,4.463232,4.1997285,4.646443,4.7285075,3.9540079,4.094586,3.5005598,3.3659146,2.5887618,2.8281846,2.9734757,2.579905,2.640607,0,2.6884894,2.7187598,0,0,3.1058073,2.7528298,2.6424813
NO.616,4.0622954,3.7451901,4.547503,4.03849,3.3956118,3.6295667,3.3589158,3.334337,2.5021873,2.774209,2.8259284,0,0,0,2.5498958,2.588935,0,0,2.5836244,2.705849,2.793922
NO.243,4.822144,3.824685,4.934596,4.5418186,3.913752,3.7136846,3.4732127,3.8355064,0,2.857634,2.92229,2.6944659,2.6854534,2.6421306,2.67513,0,2.7768805,2.6064918,2.731192,2.7952926,2.5945692
NO.460,4.7246475,4.254297,4.6976476,4.2874856,3.9716718,3.990746,3.5657654,3.44108,2.8197124,3.0628033,3.1123967,2.650774,2.5402815,0,2.8172238,2.795986,0,2.521886,2.5160441,2.6820889,2.7623267
NO.325,4.7888684,4.417155,3.9570012,3.9158595,3.8591032,2.99619,3.1864972,3.2088873,2.5462043,2.7984548,2.8093197,2.9131055,2.644892,2.639511,0,0,2.810009,2.4980233,0,0,0
NO.317,4.64538,4.3689823,4.713961,4.5046,3.968477,3.769014,3.574635,3.409029,2.6717043,3.0331588,2.9663715,2.8510816,2.6787727,0,2.7485983,2.4633045,0,2.4808495,2.7218227,2.475347,0
NO.70,4.6844287,4.0768266,4.728292,4.2957573,3.9006371,3.6619086,3.44841,3.5037816,2.6508398,3.0898438,2.944921,2.7976537,2.5312536,0,2.6759603,2.713486,2.479191,2.636424,0,2.7505555,2.6921458
NO.796,4.7767763,4.401852,4.2492537,4.339944,3.8115788,3.5166945,3.486546,3.106553,2.8084006,2.6115663,2.9716911,2.6545599,2.7320945,2.5115135,0,0,0,0,2.8390012,2.4091463,0
NO.307,4.674822,4.166228,4.7951803,4.166582,3.9123151,3.7439528,3.5376143,3.6040494,2.719476,2.962887,3.0149097,2.7914226,2.542155,0,2.7544634,2.4786832,0,2.5062969,2.6199799,2.6122742,2.512282
NO.742,4.9053965,4.550986,4.924311,4.44604,4.1338005,3.8653154,3.750193,3.8231175,2.8967092,3.2328732,3.2074187,2.6951962,2.6290805,0,3.1736746,2.7737617,0,0,2.7977953,0,2.7147703
NO.545,4.527989,4.0771437,4.288493,3.9784577,3.747313,3.2698984,3.246169,3.3541744,2.4442875,2.8918228,2.805611,2.7367206,2.498895,2.4063814,0,0,0,2.3879778,2.492043,2.5297425,2.6023233
NO.140,4.65771,4.4928527,4.1518207,4.1565084,3.7638714,3.43965,3.4043455,3.1741788,2.587324,2.816272,2.7010045,2.790756,2.6091983,2.5032566,2.4474602,2.3895507,2.570793,2.578233,0,2.4257905,0
NO.783,4.6868834,4.2884316,4.247904,4.3463044,3.740699,3.6420422,3.433878,3.0103874,2.7253294,2.5699577,3.0239072,2.5505283,2.684595,0,0,2.4639306,0,0,2.8326073,2.4159036,0
NO.125,4.8568587,4.4717364,3.830395,3.915642,3.8658838,2.9972553,3.175693,3.1091063,2.482829,2.6962175,2.667432,2.922258,2.7009842,2.59873,0,0,2.7567744,2.5583448,0,0,0
NO.647,4.4452424,3.8301015,4.9621167,4.3200135,3.9365966,4.0105386,3.6356268,3.8403573,0,3.0217798,2.8605008,2.6666796,0,0,2.951651,2.8050644,0,2.6305914,2.5789733,2.7502775,2.9997125
NO.632,4.6917024,3.9680247,4.719757,4.3311415,3.9345372,3.54104,3.6556525,3.5723906,0,2.877374,2.8305,2.662676,2.6671689,0,2.7676775,2.6396513,0,0,2.7214947,2.6288106,2.6447256
NO.650,4.403425,3.4151907,4.833678,4.1673775,3.8790784,3.803218,3.526991,3.972357,0,2.9340358,2.8822968,2.8061597,0,0,2.7812803,0,0,0,2.6387725,2.693295,3.0802412
NO.633,4.6741033,4.5460696,4.1651363,4.1170797,3.741211,3.4063163,3.2652764,3.2265515,2.6109924,2.8340876,2.6422777,2.7745492,2.5559003,2.6065645,0,0,2.4878747,2.5409358,0,2.453053,2.5674558
NO.475,4.186051,3.618154,4.481669,3.9221547,3.6170957,3.756003,3.5236936,3.5387852,0,2.7656114,2.9909644,2.509046,0,0,2.7778246,2.501533,0,0,2.595365,2.4562082,2.814698
NO.444,4.9558997,4.6109796,4.0186872,4.090536,3.9791296,3.2031713,3.267221,3.17241,2.5764365,2.850697,2.8406723,3.0256464,2.7452536,2.6854184,0,2.3975914,2.9089427,2.6200862,0,2.4441762,0
NO.645,4.7309327,4.123711,4.729792,4.338159,4.010066,3.6858354,3.5768814,3.689492,0,2.9594395,2.7421885,2.819272,2.6574554,0,2.8491573,2.6514363,0,2.7006495,0,2.731326,2.7225885
NO.390,4.650677,4.3403053,4.1869082,4.013234,3.8355684,3.1662626,3.2688751,3.1549327,2.855788,2.782425,2.8592868,2.6992812,2.4950364,2.4490786,0,2.3198981,2.5289161,2.4131234,2.46004,0,0
NO.142,4.2747917,3.8088064,4.760847,4.3888845,3.7424276,3.9381332,3.635847,3.7154486,0,2.8192515,2.9717054,0,0,0,3.0619183,2.6601357,0,0,2.7753887,2.5870852,2.9599016
NO.699,3.530543,3.6165137,3.1801202,3.9544485,3.220632,0,3.0153155,2.9002647,0,0,0,0,0,0,0,0,0,0,0,0,0
NO.787,4.73008,4.315282,4.1679907,4.142805,3.7287629,3.4745312,3.429892,3.083106,2.7121165,2.6109157,2.918096,2.6165812,2.6079812,2.5084844,0,0,0,0,2.657115,0,0
NO.740,4.9817204,4.103355,5.317394,4.4936147,4.0982027,4.1714344,3.8684778,4.1533313,0,3.4545987,3.4835095,2.7992368,0,0,3.2982185,3.2695963,0,0,3.155439,3.0803692,3.1573088
NO.132,4.4925447,3.9171205,4.7621045,4.2420487,3.8651793,3.744825,3.500461,3.8359551,0,3.032188,2.8617861,2.7694492,0,0,2.639041,2.527573,2.5428216,2.6730037,0,2.6333838,2.8988693
NO.425,4.1534967,3.5121098,4.7739415,4.0316906,3.548302,3.6735635,3.3275986,3.2694871,2.884144,2.8762383,3.2492037,0,0,0,2.5468414,2.8572714,0,0,3.0419722,2.6357656,2.798871
