name,data
2018/1/7 00:00,100,0,0,0,0,0,0,0,0,0
2018/1/7 01:00,100,0,0,0,0,0,0,0,0,0
2018/1/7 02:00,100,0,0,0,0,0,0,0,0,0
2018/1/7 03:00,100,0,0,0,0,0,0,0,0,0
2018/1/7 04:00,100,0,0,0,0,0,0,0,0,0
2018/1/7 05:00,100,0,0,0,0,0,0,0,0,0
2018/1/7 06:00,100,0,0,0,0,0,0,0,0,0
2018/1/7 07:00,100,0,0,0,0,0,0,0,0,0
2018/1/7 08:00,87,13,0,0,0,0,0,0,0,0
2018/1/7 09:00,92,8,0,0,0,0,0,0,0,0
2018/1/7 10:00,53,41,6,0,0,0,0,0,0,0
2018/1/7 11:00,36,58,6,0,0,0,0,0,0,0
2018/1/7 12:00,5,67,28,0,0,0,0,0,0,0
2018/1/7 13:00,3,14,83,0,0,0,0,0,0,0
2018/1/7 14:00,0,13,87,0,0,0,0,0,0,0
2018/1/7 15:00,0,27,73,0,0,0,0,0,0,0
2018/1/7 16:00,0,12,78,10,0,0,0,0,0,0
2018/1/7 17:00,0,11,62,27,0,0,0,0,0,0
2018/1/7 18:00,0,7,45,46,2,0,0,0,0,0
2018/1/7 19:00,0,10,55,35,0,0,0,0,0,0
2018/1/7 20:00,0,17,57,26,0,0,0,0,0,0
2018/1/7 21:00,0,14,67,19,0,0,0,0,0,0
2018/1/7 22:00,0,7,53,40,0,0,0,0,0,0
2018/1/7 23:00,0,11,37,52,0,0,0,0,0,0
2018/1/8 00:00,0,3,43,54,0,0,0,0,0,0
2018/1/8 01:00,0,3,32,59,6,0,0,0,0,0
2018/1/8 02:00,0,2,27,71,0,0,0,0,0,0
2018/1/8 03:00,0,2,35,63,0,0,0,0,0,0
2018/1/8 04:00,0,0,40,60,0,0,0,0,0,0
2018/1/8 05:00,0,0,18,82,0,0,0,0,0,0
2018/1/8 06:00,0,0,1,93,6,0,0,0,0,0
2018/1/8 07:00,0,0,5,88,7,0,0,0,0,0
2018/1/8 08:00,0,0,0,70,30,0,0,0,0,0
2018/1/8 09:00,0,0,0,37,63,0,0,0,0,0
2018/1/8 10:00,0,0,0,7,90,3,0,0,0,0
2018/1/8 11:00,0,0,0,22,78,0,0,0,0,0
2018/1/8 12:00,0,12,61,27,0,0,0,0,0,0
2018/1/8 13:00,100,0,0,0,0,0,0,0,0,0
2018/1/8 14:00,100,0,0,0,0,0,0,0,0,0
2018/1/8 15:00,100,0,0,0,0,0,0,0,0,0
2018/1/8 16:00,100,0,0,0,0,0,0,0,0,0
2018/1/8 17:00,94,6,0,0,0,0,0,0,0,0
2018/1/8 18:00,93,7,0,0,0,0,0,0,0,0
2018/1/8 19:00,95,5,0,0,0,0,0,0,0,0
2018/1/8 20:00,100,0,0,0,0,0,0,0,0,0
2018/1/8 21:00,87,13,0,0,0,0,0,0,0,0
2018/1/8 22:00,79,21,0,0,0,0,0,0,0,0
2018/1/8 23:00,89,6,5,0,0,0,0,0,0,0
2018/1/9 00:00,100,0,0,0,0,0,0,0,0,0
2018/1/9 01:00,100,0,0,0,0,0,0,0,0,0
2018/1/9 02:00,100,0,0,0,0,0,0,0,0,0
2018/1/9 03:00,100,0,0,0,0,0,0,0,0,0
2018/1/9 04:00,100,0,0,0,0,0,0,0,0,0
2018/1/9 05:00,100,0,0,0,0,0,0,0,0,0
2018/1/9 06:00,100,0,0,0,0,0,0,0,0,0
2018/1/9 07:00,100,0,0,0,0,0,0,0,0,0
2018/1/9 08:00,91,9,0,0,0,0,0,0,0,0
2018/1/9 09:00,99,1,0,0,0,0,0,0,0,0
2018/1/9 10:00,97,3,0,0,0,0,0,0,0,0
2018/1/9 11:00,96,4,0,0,0,0,0,0,0,0
2018/1/9 12:00,77,23,0,0,0,0,0,0,0,0
2018/1/9 13:00,76,24,0,0,0,0,0,0,0,0
