time,cluster,data
NO.0,2,0.0,-1.0,2.0,7.0,-1.0,-6.0,-14.0,-6.0,1.0,0.0,-5.0,-23.0,1.0,0.0,-3.0,0.0,6.0,6.0,6.0,4.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-7.0,-6.0,-6.0,-5.0,-3.0,-4.0,-3.0,-2.0,0.0,-1.0,0.0,-5.0,-4.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,-1.0,0.0,2.0,4.0,-1.0,-1.0,0.0,2.0
NO.1,2,2.0,2.0,1.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,0.0,-1.0,-4.0,0.0,0.0,-1.0,-1.0,8.0,6.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,-1.0,-1.0,0.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,-2.0,-4.0,-1.0,-1.0,-2.0,-1.0,-3.0,-4.0,-1.0,0.0,2.0,5.0,3.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0
NO.2,2,-3.0,-4.0,-2.0,1.0,-4.0,-8.0,-10.0,-5.0,4.0,2.0,-3.0,-13.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,-1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-4.0,-5.0,-3.0,-2.0,-3.0,-2.0,-2.0,-1.0,-4.0,-2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,-1.0,0.0,1.0,2.0,-1.0,-1.0,0.0,1.0
NO.3,2,-11.0,-13.0,-9.0,-7.0,-15.0,-12.0,-6.0,-3.0,5.0,2.0,1.0,3.0,1.0,6.0,8.0,4.0,11.0,8.0,3.0,1.0,0.0,1.0,0.0,-2.0,-2.0,-2.0,-1.0,0.0,-2.0,-1.0,0.0,0.0,-5.0,-6.0,-2.0,1.0,-4.0,-1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,-1.0,1.0,1.0,3.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0
NO.4,2,-1.0,-3.0,-4.0,-5.0,-5.0,-3.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,-2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,2.0,2.0,1.0,0.0,-5.0,-5.0,-3.0,-2.0,-4.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,-2.0,-2.0,-1.0,0.0,2.0,2.0,1.0,-1.0,0.0,1.0,2.0,1.0,-2.0,-1.0,1.0,2.0,-1.0,-1.0,0.0,1.0
NO.5,2,-3.0,-5.0,-6.0,-6.0,-6.0,-6.0,-6.0,-5.0,1.0,1.0,-1.0,-7.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,-1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,-6.0,-3.0,-2.0,-5.0,-3.0,-5.0,-5.0,-2.0,0.0,-9.0,-8.0,-2.0,0.0,5.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,-2.0,-1.0,1.0,2.0,-1.0,-2.0,-1.0,1.0
NO.6,2,-4.0,-6.0,-7.0,-7.0,-8.0,-6.0,-7.0,-9.0,0.0,0.0,0.0,-4.0,0.0,2.0,3.0,4.0,9.0,11.0,10.0,8.0,0.0,4.0,6.0,1.0,0.0,-1.0,-1.0,0.0,-2.0,-1.0,0.0,0.0,-4.0,-4.0,-2.0,0.0,-6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,-1.0,-3.0,0.0,3.0,-1.0,-1.0,-1.0,0.0,-3.0,-1.0,-1.0,-1.0,-2.0,-3.0,-1.0,-1.0
NO.7,2,2.0,2.0,0.0,0.0,2.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,-1.0,0.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,-3.0,-6.0,-1.0,-1.0,-3.0,-2.0,-1.0,-2.0,-1.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
NO.8,2,-3.0,-4.0,-6.0,-9.0,-7.0,-5.0,-2.0,-3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,-1.0,0.0,4.0,3.0,1.0,6.0,5.0,7.0,5.0,4.0,4.0,5.0,3.0,-9.0,-9.0,-4.0,0.0,-7.0,-2.0,1.0,0.0,1.0,0.0,-1.0,0.0,-2.0,-2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.9,2,0.0,-1.0,0.0,1.0,-2.0,-2.0,-1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,-1.0,0.0,-4.0,-2.0,0.0,-1.0,0.0,-1.0,-3.0,0.0,0.0,-1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,-3.0,-6.0,-1.0,-2.0,-5.0,-4.0,-1.0,-2.0,-1.0,0.0,-1.0,0.0,1.0,1.0,5.0,6.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
