name,cluster,LevelNum
NO.0,3,0.0,9.0,16.0,-7.0,-1.0,4.0,16.0,6.0,-3.0,0.0,7.0,5.0,-3.0,-2.0,1.0,-4.0,0.0,-6.0,0.0,4.0,0.0,-3.0,-1.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,-2.0,0.0,-4.0,-5.0,-6.0,-6.0,-7.0,-3.0,-8.0,-3.0,-2.0,-4.0,-9.0,0.0,-1.0,-2.0,-6.0,-2.0,1.0,-4.0,-2.0,-2.0,1.0,-2.0,-4.0,-2.0,1.0,0.0,-2.0,-4.0,1.0,1.0,0.0,-2.0
NO.1,3,0.0,5.0,7.0,-2.0,-1.0,3.0,8.0,4.0,-1.0,-1.0,6.0,2.0,0.0,-1.0,2.0,-3.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-4.0,-1.0,0.0,-1.0,-4.0,0.0,0.0,-2.0,-4.0,0.0,-3.0,-3.0,-3.0,-2.0,-5.0,-2.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0
NO.2,1,0.0,5.0,7.0,-4.0,3.0,2.0,9.0,2.0,7.0,2.0,5.0,1.0,6.0,7.0,1.0,-2.0,0.0,1.0,-2.0,0.0,0.0,-9.0,-7.0,-1.0,0.0,-6.0,-8.0,0.0,0.0,-5.0,-6.0,0.0,-2.0,-1.0,-2.0,-2.0,-4.0,-2.0,-2.0,-1.0,-4.0,0.0,-2.0,0.0,-3.0,1.0,-1.0,-1.0,1.0,-1.0,-2.0,-1.0,2.0,-1.0,-3.0,-2.0,2.0,1.0,-1.0,-3.0,1.0,2.0,1.0,-1.0
NO.3,1,0.0,-2.0,2.0,4.0,0.0,-1.0,1.0,2.0,0.0,0.0,2.0,-1.0,0.0,1.0,1.0,-2.0,1.0,0.0,-1.0,-2.0,0.0,-2.0,-3.0,-1.0,0.0,-3.0,-4.0,0.0,0.0,-5.0,-4.0,0.0,-1.0,-3.0,-3.0,-2.0,0.0,-1.0,-3.0,-1.0,1.0,0.0,-3.0,0.0,-1.0,1.0,-1.0,0.0,2.0,-2.0,-1.0,1.0,2.0,-1.0,-2.0,-1.0,2.0,1.0,-1.0,-2.0,1.0,2.0,1.0,-1.0
NO.4,3,-1.0,1.0,6.0,4.0,-2.0,0.0,6.0,5.0,-1.0,-1.0,5.0,1.0,0.0,-1.0,3.0,-3.0,-1.0,-1.0,-1.0,-3.0,0.0,-1.0,-4.0,0.0,0.0,-1.0,-4.0,3.0,0.0,-2.0,-2.0,2.0,0.0,0.0,-4.0,-6.0,3.0,-2.0,-7.0,-3.0,5.0,-3.0,-6.0,0.0,1.0,2.0,-2.0,0.0,7.0,-1.0,-1.0,0.0,4.0,-1.0,-2.0,-1.0,2.0,1.0,-1.0,-2.0,1.0,2.0,1.0,-1.0
NO.5,3,-2.0,0.0,7.0,5.0,-2.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,-2.0,-3.0,-7.0,0.0,8.0,0.0,-4.0,-2.0,3.0,0.0,-1.0,-3.0,0.0,0.0,-1.0,-2.0,0.0,0.0,-4.0,-2.0,0.0,2.0,-2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,-1.0,-2.0,5.0,-1.0,0.0,-3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0
NO.6,3,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-3.0,-3.0,-1.0,-1.0,-4.0,-1.0,0.0,-2.0,-4.0,0.0,0.0,-1.0,-4.0,-1.0,2.0,0.0,-1.0,-2.0,2.0,-1.0,-2.0,-1.0,0.0,0.0,-1.0,-2.0,0.0,1.0,-1.0,-1.0
NO.7,3,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-2.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-3.0,-4.0,1.0,-1.0,-7.0,-2.0,1.0,-2.0,-7.0,0.0,0.0,-1.0,-5.0,-2.0,4.0,-4.0,-2.0,-1.0,1.0,-1.0,-3.0,-2.0,0.0,0.0,-1.0,-3.0,0.0,0.0,0.0,-1.0
NO.8,1,-5.0,-11.0,-3.0,18.0,-5.0,-5.0,-2.0,7.0,0.0,0.0,1.0,-1.0,0.0,1.0,2.0,-3.0,-4.0,-8.0,-2.0,-5.0,0.0,-5.0,-3.0,-4.0,0.0,0.0,-2.0,0.0,0.0,0.0,-2.0,0.0,-3.0,-19.0,-8.0,3.0,-4.0,-5.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,5.0,-4.0,-2.0,1.0,1.0,-3.0,-4.0,-3.0,-4.0,-2.0,-2.0,-5.0,-2.0,-4.0,-2.0,-2.0
NO.9,1,-2.0,-4.0,2.0,6.0,-2.0,-2.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,-1.0,-4.0,-2.0,2.0,0.0,-3.0,-8.0,3.0,0.0,1.0,-10.0,-1.0,0.0,-2.0,-7.0,-10.0,-1.0,-7.0,-4.0,0.0,-1.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,-1.0,3.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
