name,cluster,LevelNum
NO.0,0,0.0,1.0,-4.0,-1.0,1.0,4.0,4.0,-12.0,1.0,0.0,5.0,13.0,-1.0,2.0,1.0,-4.0,0.0,0.0,0.0,2.0,0.0,-3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,-3.0,-4.0,2.0,-1.0,0.0,3.0,-4.0,-2.0,2.0,-1.0,0.0,2.0,-2.0,1.0,-2.0,0.0,2.0,-1.0,0.0,-2.0,0.0,1.0,-1.0,0.0,-2.0
NO.1,0,0.0,-1.0,-1.0,-2.0,1.0,3.0,0.0,-4.0,-1.0,1.0,2.0,6.0,0.0,-1.0,2.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0
NO.2,0,0.0,1.0,-3.0,-2.0,-3.0,2.0,1.0,-4.0,-1.0,-2.0,3.0,5.0,2.0,-3.0,1.0,-2.0,0.0,13.0,2.0,2.0,0.0,-3.0,3.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0
NO.3,4,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,-2.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0
NO.4,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,5.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,2.0,-4.0,0.0,1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,2.0,1.0,-3.0,1.0,-1.0,-2.0,0.0,3.0,-4.0,-2.0,0.0,1.0,1.0,1.0,0.0,2.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0
NO.5,4,2.0,0.0,1.0,-1.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,-2.0,1.0,-2.0,-3.0,1.0,0.0,2.0,0.0,-4.0,2.0,3.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,2.0,5.0,-3.0,0.0,-3.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,2.0,-1.0,-1.0,1.0
NO.6,4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-2.0,2.0,1.0,-2.0,2.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0
NO.7,4,0.0,0.0,2.0,-2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,-1.0,1.0,1.0,-2.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,2.0,-2.0,2.0,-1.0,1.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0
NO.8,4,5.0,-1.0,1.0,6.0,-5.0,-5.0,-2.0,5.0,0.0,0.0,-1.0,3.0,0.0,-1.0,0.0,-1.0,-4.0,2.0,2.0,3.0,0.0,-5.0,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-5.0,-12.0,1.0,-2.0,-9.0,1.0,1.0,-2.0,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,2.0,2.0,1.0,5.0,-3.0,0.0,3.0,0.0,2.0,-2.0,-1.0,-2.0,0.0,2.0,-2.0
NO.9,4,2.0,0.0,0.0,2.0,-2.0,-2.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,4.0,2.0,0.0,0.0,-5.0,4.0,-1.0,0.0,1.0,-2.0,5.0,0.0,2.0,-1.0,4.0,1.0,-1.0,-4.0,0.0,-1.0,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-2.0,1.0,1.0,3.0,-2.0,1.0,0.0,0.0,1.0,-2.0,1.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,1.0
NO.10,4,0.0,1.0,-2.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-2.0,0.0,-2.0,0.0,1.0,0.0,1.0,1.0,-4.0,0.0,1.0,-2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,-4.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-3.0,2.0,2.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0
NO.11,4,3.0,2.0,0.0,-7.0,-4.0,-2.0,2.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,-1.0,2.0,-3.0,0.0,0.0,-2.0,1.0,0.0,0.0,-2.0,1.0,2.0,-1.0,-1.0,0.0,-3.0,-1.0,1.0,-3.0,2.0,-2.0,-1.0,0.0,-2.0,0.0,-1.0,1.0,4.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
