name,start,end,data
NO.0,2018/1/1 00:00,2018/1/1 07:00,170,170,170,145,152,152,152,170,170,170,170,170,170,124,142,163,170,170,170,170,170,170,170,170,124,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
NO.1,2018/1/1 09:00,2018/1/1 10:00,170,170,156,128,156,156,156,156,156,156,170,170,156,99,128,142,156,156,156,156,156,156,156,142,99,142,156,156,156,156,156,156,156,156,156,142,142,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,170,170,170,156,156,156,128,128,156,156,170,156,156,156,156,156,128,128,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
NO.2,2018/1/1 12:00,2018/1/1 12:00,57,57,57,57,85,85,85,85,85,85,57,57,57,57,57,85,85,85,85,85,57,57,57,57,57,57,85,85,85,85,85,57,57,57,85,57,57,85,85,85,85,85,57,85,85,85,57,57,85,85,85,85,85,85,85,85,57,57,57,57,57,57,57,57,85,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,28,28,57,57,57,57,57,57
NO.3,2018/1/1 16:00,2018/1/2 07:00,112,112,101,90,90,90,90,97,112,113,115,117,112,90,90,90,103,112,113,120,117,120,120,103,90,108,112,115,120,120,108,117,120,119,122,117,117,115,120,120,108,115,119,115,120,119,113,113,113,120,108,108,115,115,115,119,120,117,117,113,99,99,106,112,119,115,108,113,117,117,99,99,103,112,112,108,108,108,110,117,97,97,101,112,112,112,108,108,108,110,96,96,101,112,112,112,112,108
NO.4,2018/1/2 09:00,2018/1/2 09:00,85,85,85,85,113,113,113,113,85,85,85,113,85,85,85,85,113,85,85,113,113,113,113,85,85,85,85,113,113,113,113,113,113,85,113,85,113,113,113,113,113,113,113,113,113,113,85,85,85,113,113,113,113,113,85,85,85,85,85,85,57,57,85,85,85,85,85,85,85,85,57,57,85,85,85,85,85,85,85,85,57,57,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
NO.5,2018/1/2 12:00,2018/1/2 12:00,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,57,57,57,28,28,28,28,28,28,28,57,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
NO.6,2018/1/2 14:00,2018/1/2 17:00,92,92,99,92,85,85,85,92,106,106,106,120,120,120,99,92,92,106,106,106,128,135,135,113,120,106,106,99,106,106,120,128,135,113,106,106,99,99,106,106,120,120,120,106,99,92,99,92,99,106,106,106,106,106,92,92,92,85,85,92,85,85,92,92,92,92,85,92,85,85,85,85,85,92,92,92,85,85,85,85,85,85,92,92,92,92,92,85,85,85,99,99,92,92,92,92,92,85
NO.7,2018/1/2 19:00,2018/1/3 06:00,102,102,104,92,85,85,85,87,109,113,104,109,113,116,104,90,99,109,113,113,113,113,113,113,116,113,109,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,120,120,113,104,104,109,113,113,113,113,113,120,120,104,104,111,116,116,113,113,113,113,120,102,102,113,116,116,116,113,113,113,113,102,102,109,116,116,116,116,113
NO.8,2018/1/3 08:00,2018/1/3 11:00,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,128,113,113,113,113,113,113,113,113,113,135,128,113,113,113,106,106,113,113,113,135,135,113,113,113,106,113,113,113,113,135,135,113,113,120,120,113,113,113,113,85,85,106,106,120,106,106,106,113,113,85,85,106,106,106,106,106,106,106,113,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
NO.9,2018/1/3 14:00,2018/1/3 14:00,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,57,85,85,85,85,85,85,85,85,85,85,57,85,85,85,85,85,85,85,85,85,57,57,57,85,85,85,85,85,57,57,57,57,57,85,85,85,85,85,85,57,57,57,57,85,85,85,85,85,85,85,57,57,57,85,85,85,85,85,85,85,57
NO.10,2018/1/3 17:00,2018/1/4 05:00,170,170,170,163,153,153,153,155,153,157,170,170,170,166,166,157,155,153,157,163,170,170,170,170,166,168,153,159,163,163,170,170,170,170,170,170,163,163,163,163,170,170,170,170,170,170,170,170,163,163,170,170,170,170,170,170,172,170,170,163,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,168,168,170,170,170,170,170,170
NO.11,2018/1/4 07:00,2018/1/4 09:00,161,161,161,161,161,161,161,151,151,161,161,170,161,161,161,151,151,151,170,170,170,170,170,161,161,161,151,151,170,170,170,170,170,170,170,161,151,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,161,161,170,151,151,170,170,170,170,170,170,161,161,151,151,170,170,170,170,170,170,170,161,170,170,170,170,170,170,170,170,170,170,161,161,170,170,170,170,170,170
NO.12,2018/1/4 11:00,2018/1/4 12:00,156,156,156,156,156,156,156,142,142,156,156,156,156,156,156,142,142,142,156,170,156,156,156,156,156,142,142,156,170,170,156,156,156,156,156,156,142,156,170,170,156,156,156,156,156,156,156,156,170,170,156,156,156,156,156,170,156,156,156,156,142,142,156,156,170,156,142,142,156,156,142,142,142,170,170,170,142,142,142,156,142,142,156,170,170,170,170,142,142,142,156,156,156,170,170,170,170,156
NO.13,2018/1/4 14:00,2018/1/4 14:00,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,142,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
NO.14,2018/1/4 16:00,2018/1/4 16:00,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,142,170,170,170,170,170,170,170,170,142,142,170,170,170,170,170,170,170,170,142,142,170,170,170,170,170,170,170,170,142,142,170,170,170,170,170,170,170,170,170,142,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
NO.15,2018/1/4 18:00,2018/1/5 02:00,126,126,123,113,113,113,113,113,123,129,123,123,123,123,113,113,116,123,129,142,123,123,123,123,123,123,123,126,142,142,123,123,123,123,123,123,123,126,142,142,123,123,123,123,123,126,126,123,132,142,113,120,123,123,129,135,116,116,116,126,113,113,113,116,135,123,110,116,116,116,113,113,107,110,110,110,110,110,116,116,107,107,107,110,110,110,110,110,110,116,104,104,104,110,110,110,110,107
NO.16,2018/1/5 04:00,2018/1/5 23:00,51,51,65,62,31,31,31,65,88,85,60,77,88,91,74,62,71,88,85,82,91,99,99,91,91,91,88,85,82,82,79,94,99,91,96,91,88,85,82,82,79,88,94,88,88,85,94,85,79,82,65,65,88,88,85,85,88,88,88,82,54,54,71,79,85,79,71,79,88,88,54,54,51,54,54,62,71,71,74,88,60,60,54,51,54,54,62,71,71,74,60,60,57,51,54,54,54,62
NO.17,2018/1/6 01:00,2018/1/6 17:00,53,53,58,58,50,50,50,58,65,68,58,63,60,62,60,58,65,65,68,73,73,75,75,63,62,62,65,65,73,73,73,73,75,67,78,62,62,63,73,73,73,72,72,70,68,68,68,67,70,73,68,68,70,70,70,70,75,62,62,65,55,55,60,67,70,63,68,62,62,62,55,55,50,70,63,68,68,68,62,62,47,47,47,58,68,68,68,68,68,62,45,45,45,48,68,68,68,68
NO.18,2018/1/6 21:00,2018/1/6 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO.19,2018/1/7 01:00,2018/1/7 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO.20,2018/1/7 04:00,2018/1/7 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO.21,2018/1/7 06:00,2018/1/7 21:00,23,23,23,16,16,16,16,21,37,41,28,28,34,27,16,18,25,37,41,55,35,35,35,34,34,35,37,39,55,55,37,35,35,34,34,34,37,39,55,55,37,35,35,35,35,41,41,42,51,55,35,37,35,35,44,50,42,48,48,51,30,30,34,42,50,48,44,42,48,48,30,30,34,41,41,41,44,44,42,48,28,28,34,37,39,39,41,44,44,42,28,28,32,35,39,39,39,41
NO.22,2018/1/7 23:00,2018/1/8 14:00,60,60,60,60,60,60,60,62,66,80,64,67,71,69,60,62,64,66,80,87,73,73,73,74,80,69,66,76,87,87,73,73,73,71,80,74,74,80,87,87,73,73,71,74,78,78,78,78,83,87,69,71,74,74,80,80,71,80,80,81,62,62,71,76,80,80,80,78,80,80,62,62,64,76,76,80,80,80,80,80,62,62,67,69,76,76,80,80,80,80,55,55,60,67,76,76,76,80
NO.23,2018/1/8 16:00,2018/1/8 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,19,19,0,0,0,0,0,9,0,0,0,19,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO.24,2018/1/8 20:00,2018/1/9 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,0,0,0,2,0,0,0,5,5,5,5,0,0,0,2,2,0,0,0,5,5,0,0,0,5,5,2,0,0,0,0,0,0,0,2,5,5,0,0,0,2,2,0,0,0,2,5,0,0,0,2,2,2,0,0,0,2,0,0,0,2,2,2,2,0
NO.25,2018/1/9 09:00,2018/1/10 05:00,7,7,7,7,7,7,7,8,11,15,8,12,15,11,7,7,8,11,15,23,15,15,15,16,20,9,11,11,23,23,16,15,15,15,20,9,9,12,23,23,16,15,15,15,13,12,12,11,16,23,11,13,15,15,18,18,15,11,11,12,3,3,7,12,18,12,8,9,11,11,3,3,3,7,7,7,8,8,9,11,1,1,4,7,7,7,7,8,8,9,0,0,3,7,7,7,7,7
NO.26,2018/1/10 08:00,2018/1/10 08:00,0,0,0,0,0,0,0,28,28,57,28,28,28,28,0,28,28,28,57,57,28,28,28,57,57,28,28,57,57,57,28,28,28,28,57,57,28,57,57,57,28,28,28,28,57,57,57,57,57,57,28,28,28,28,57,57,57,57,57,57,28,28,28,57,57,57,57,57,57,57,28,28,28,28,28,57,57,57,57,57,28,28,28,28,28,28,57,57,57,57,28,28,28,28,28,28,28,57
NO.27,2018/1/10 10:00,2018/1/10 18:00,38,38,38,25,25,25,25,28,41,47,38,38,41,35,25,25,35,41,47,54,38,41,41,41,44,41,41,44,54,54,44,38,41,41,44,47,41,50,54,54,44,41,41,41,41,47,44,47,50,54,44,44,41,41,47,47,50,41,41,47,31,31,38,44,47,44,47,41,41,41,31,31,35,44,44,44,47,47,38,41,38,38,35,44,44,44,44,47,47,38,41,41,35,44,44,44,44,44
NO.28,2018/1/10 22:00,2018/1/10 22:00,85,85,85,57,57,57,57,57,85,85,85,85,85,85,57,57,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
NO.29,2018/1/11 00:00,2018/1/11 01:00,85,85,85,57,57,57,57,71,85,85,85,85,85,85,57,71,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
NO.30,2018/1/11 03:00,2018/1/11 18:00,76,76,78,71,69,69,69,78,83,87,76,78,80,80,71,73,78,83,87,92,81,81,81,83,85,81,83,83,92,92,83,81,81,83,87,81,78,87,92,92,83,83,80,81,85,83,85,83,90,92,83,83,81,81,83,87,81,80,80,89,80,80,78,83,87,81,76,78,80,80,80,80,78,81,81,80,76,76,76,80,78,78,78,81,81,81,80,76,76,76,78,78,78,81,81,81,81,76
NO.31,2018/1/11 21:00,2018/1/11 21:00,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
NO.32,2018/1/11 23:00,2018/1/12 02:00,85,85,85,85,85,85,85,85,85,92,85,85,99,99,85,85,85,85,92,92,99,99,99,99,99,92,85,85,92,92,99,99,99,99,106,92,85,92,92,92,99,99,99,99,99,92,92,85,92,92,92,92,99,99,99,99,85,85,85,92,92,92,92,92,99,85,85,85,85,85,92,92,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
NO.33,2018/1/12 04:00,2018/1/12 11:00,89,89,103,96,92,92,92,96,99,103,92,99,103,103,103,96,96,99,103,99,106,99,99,103,103,103,99,99,99,99,110,103,99,103,106,99,99,99,99,99,110,106,92,89,103,99,99,96,99,99,110,110,89,89,92,99,96,85,85,96,78,78,81,89,99,92,85,85,85,85,78,78,78,78,78,81,85,85,85,85,74,74,74,78,78,78,81,85,85,85,71,71,71,78,78,78,78,81
NO.34,2018/1/12 13:00,2018/1/12 19:00,40,40,53,49,32,32,32,40,49,49,45,57,61,65,57,45,49,49,49,49,57,57,57,61,65,53,49,49,49,49,53,57,57,61,53,53,53,49,49,49,53,53,57,57,53,53,53,49,49,49,53,53,57,57,57,65,57,49,49,45,45,45,49,57,65,53,40,45,49,49,45,45,49,57,57,49,40,40,45,49,45,45,53,57,57,57,49,40,40,45,53,53,53,57,57,57,57,45
NO.35,2018/1/12 23:00,2018/1/12 23:00,85,85,85,85,57,57,57,85,85,85,85,85,85,85,85,85,85,85,85,113,85,85,85,85,85,85,85,85,113,113,85,85,85,85,85,85,85,85,113,113,85,85,85,85,85,85,85,85,85,113,57,85,85,85,85,85,57,85,85,85,57,57,57,85,85,57,57,57,85,85,57,57,57,57,57,57,57,57,57,85,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
NO.36,2018/1/13 02:00,2018/1/13 02:00,85,85,85,57,57,57,57,57,85,85,85,85,85,85,85,57,57,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,57,57,85,57,57,57,57,85,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
NO.37,2018/1/13 04:00,2018/1/13 18:00,77,77,79,76,60,60,60,68,79,83,79,79,81,89,77,74,74,79,83,93,81,83,83,83,89,83,79,83,93,93,85,83,83,83,93,83,77,83,93,93,85,81,81,77,83,79,77,76,81,93,85,85,77,77,79,81,77,74,74,79,60,60,70,76,81,77,68,72,74,74,60,60,64,70,70,70,68,68,72,74,62,62,64,70,70,70,70,68,68,72,64,64,64,70,70,70,70,68
NO.38,2018/1/13 22:00,2018/1/14 01:00,113,113,113,85,85,85,85,92,113,113,113,113,113,113,92,85,99,113,113,135,113,113,113,113,113,113,113,113,135,135,113,113,113,113,113,113,113,113,135,135,113,113,113,113,113,113,113,113,113,135,113,113,113,113,113,113,113,120,120,120,113,113,113,113,113,113,113,113,120,120,113,113,113,113,113,113,113,113,113,120,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
NO.39,2018/1/14 03:00,2018/1/14 18:00,85,85,87,78,69,69,69,71,81,89,87,87,90,97,85,74,73,81,89,89,89,89,89,96,97,90,81,89,89,89,87,89,89,90,96,90,85,89,89,89,87,87,90,90,90,89,83,83,87,89,87,87,90,90,92,92,81,85,85,85,64,64,78,87,92,85,78,80,85,85,64,64,69,81,81,80,78,78,80,85,67,67,69,81,81,81,80,78,78,80,71,71,69,81,81,81,81,78
NO.40,2018/1/14 20:00,2018/1/15 01:00,85,85,85,85,85,85,85,85,99,109,85,85,85,104,85,85,90,99,109,109,85,85,85,85,104,99,104,109,109,109,109,85,85,85,85,99,118,113,109,109,109,85,85,85,85,104,109,104,104,109,109,109,85,85,94,104,90,104,104,99,85,85,85,85,104,94,85,85,104,104,85,85,85,85,85,85,85,85,85,104,85,85,85,85,85,85,85,85,85,85,80,80,85,85,85,85,85,85
NO.41,2018/1/15 03:00,2018/1/15 18:00,64,64,71,67,55,55,55,66,76,78,71,71,74,81,71,69,66,76,80,85,73,78,78,76,81,76,76,80,85,85,76,73,78,74,78,78,83,80,85,85,76,73,76,76,74,74,74,73,74,85,74,74,76,76,76,81,73,74,74,74,57,57,71,74,81,74,66,69,74,74,57,57,64,76,76,71,66,66,69,74,58,58,67,76,76,76,71,66,66,69,58,58,67,76,76,76,76,69
NO.42,2018/1/15 21:00,2018/1/15 21:00,85,85,85,85,57,57,57,85,113,85,85,85,85,85,85,85,85,113,85,85,85,85,85,85,85,85,113,113,85,85,85,85,85,85,85,85,113,113,85,85,85,85,85,85,85,113,113,113,85,85,85,85,85,85,113,113,85,113,113,85,85,85,85,85,113,113,85,85,113,113,85,85,85,85,85,85,85,85,85,113,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
NO.43,2018/1/16 00:00,2018/1/16 00:00,85,85,85,85,85,85,85,85,113,113,85,85,85,85,85,85,85,113,113,113,85,85,85,85,85,85,113,113,113,113,85,85,85,85,85,85,113,113,113,113,85,85,85,85,85,85,85,85,113,113,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
NO.44,2018/1/16 02:00,2018/1/16 18:00,70,70,75,80,72,70,68,75,82,82,72,72,78,85,82,77,77,82,82,92,77,78,78,83,85,82,82,80,92,92,78,75,78,82,87,78,80,82,92,92,78,77,77,77,80,82,77,78,85,92,77,78,77,77,80,82,77,75,75,78,55,55,68,77,82,78,72,75,75,75,55,55,58,77,75,72,72,72,75,75,53,53,57,68,73,73,72,72,72,75,58,58,57,67,73,73,73,72
NO.45,2018/1/16 20:00,2018/1/16 21:00,85,85,85,113,113,113,99,99,99,99,85,85,113,113,113,113,99,99,99,85,113,113,113,113,113,113,99,99,85,85,113,113,113,113,113,113,128,113,85,85,113,113,113,113,113,113,113,113,99,85,85,99,113,113,113,142,113,113,113,113,85,85,85,113,142,113,99,113,113,113,85,85,85,113,113,113,99,99,113,113,85,85,99,113,113,113,113,99,99,113,85,85,99,113,113,113,113,113
NO.46,2018/1/16 23:00,2018/1/16 23:00,85,85,85,113,85,85,85,85,85,85,85,85,85,113,113,85,85,85,85,113,85,85,85,85,113,113,85,113,113,113,85,85,85,85,113,113,142,113,113,113,85,85,85,85,85,113,113,113,113,113,85,85,85,85,113,113,113,142,142,113,85,85,85,85,113,113,85,113,142,142,85,85,85,85,85,85,85,85,113,142,85,85,85,85,85,85,85,85,85,113,85,85,85,85,85,85,85,85
NO.47,2018/1/17 02:00,2018/1/17 18:00,60,60,67,73,67,67,63,65,68,70,62,68,70,82,73,68,65,68,70,75,70,70,70,75,82,77,68,70,75,75,70,70,70,70,75,73,73,67,75,75,70,70,70,70,72,75,73,72,75,75,68,68,70,70,77,75,72,72,72,70,47,47,60,72,75,70,65,67,72,72,47,47,57,67,67,65,65,65,67,72,48,48,57,67,67,67,65,65,65,67,50,50,58,67,67,67,67,65
NO.48,2018/1/17 20:00,2018/1/17 23:00,85,85,99,85,57,57,57,78,92,106,85,92,113,113,92,85,85,92,106,106,99,99,99,113,113,106,92,99,106,106,99,99,99,106,113,106,99,106,106,106,99,99,92,92,99,106,106,99,106,106,85,85,92,92,106,106,92,92,92,99,78,78,85,99,106,92,78,85,92,92,78,78,85,85,85,85,78,78,85,92,85,85,85,85,85,85,85,78,78,85,85,85,85,85,85,85,85,85
NO.49,2018/1/18 01:00,2018/1/18 16:00,57,57,69,67,53,53,53,57,74,73,62,66,73,80,74,62,62,74,73,71,73,71,71,74,80,78,74,74,71,66,73,71,71,69,74,73,74,74,64,64,73,73,67,67,66,64,64,58,62,64,69,69,67,67,64,66,57,58,58,57,35,35,51,60,66,60,57,57,58,58,35,35,41,55,55,55,57,57,57,58,37,37,46,55,55,55,55,57,57,57,44,44,51,55,55,55,55,55
NO.50,2018/1/18 18:00,2018/1/18 18:00,113,113,113,113,113,113,113,113,142,142,142,142,170,142,142,113,142,142,142,142,142,170,170,142,142,142,142,142,142,142,113,170,170,170,142,142,142,142,142,142,113,142,170,170,170,142,142,142,142,142,113,113,170,170,170,170,170,142,142,142,142,142,142,142,170,170,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,113,113,113,142,142,142,142,142
NO.51,2018/1/18 20:00,2018/1/18 20:00,113,113,113,142,113,113,113,113,142,142,113,142,142,142,142,113,113,142,142,142,170,170,170,142,142,142,142,142,142,142,170,170,170,142,142,142,142,142,142,142,170,170,170,142,142,142,142,142,142,142,142,142,142,142,170,170,142,142,142,142,142,142,142,142,170,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,113,113,142,142,142,142,142,142,142,142,113,113,113,142,142,142,142,142
NO.52,2018/1/18 22:00,2018/1/18 23:00,113,113,113,142,113,113,113,128,142,142,113,142,142,142,142,128,142,142,142,156,142,142,142,142,142,142,142,142,156,156,142,142,142,142,142,142,142,142,156,156,142,142,142,142,142,142,142,142,142,156,142,142,142,142,142,142,142,142,142,142,128,128,142,142,142,142,142,142,142,142,128,128,142,142,142,142,142,142,142,142,113,113,142,142,142,142,142,142,142,142,113,113,113,142,142,142,142,142
NO.53,2018/1/19 02:00,2018/1/19 11:00,94,94,96,96,85,85,85,96,102,99,96,99,110,108,99,96,96,102,99,102,108,119,119,113,110,105,102,102,102,102,108,110,119,119,116,102,102,99,102,102,108,108,119,113,119,105,102,99,99,102,108,108,113,113,116,116,102,96,96,99,99,99,105,113,116,105,102,99,96,96,99,99,99,105,105,102,102,102,96,96,94,94,99,105,105,105,102,102,102,96,99,99,94,105,105,105,105,102
NO.54,2018/1/19 14:00,2018/1/19 14:00,28,28,57,85,57,57,57,85,85,85,57,57,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,113,85,85,85,85,85,85,85,85,113,113,113,113,85,85,85,85,85,85,85,113,113,85,85,85,85,85,85,85,85,113,113,85,85,85,85,85,85,85,85,113,113,113,85,85,85,85,85,85,85,113,113,113,113,85
NO.55,2018/1/19 16:00,2018/1/20 00:00,107,107,116,120,104,104,104,113,135,139,110,120,129,139,129,113,126,135,139,157,126,132,132,139,139,135,135,135,157,157,120,126,132,132,142,135,135,135,157,157,120,126,132,129,135,132,132,132,151,157,110,120,129,129,135,139,132,132,132,135,116,116,113,126,139,132,129,129,132,132,116,116,113,116,116,129,129,129,129,132,113,113,113,116,116,116,129,129,129,129,113,113,116,116,116,116,116,129
NO.56,2018/1/20 03:00,2018/1/20 10:00,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,99,85,85,85,89,89,89,89,89,99,99,85,85,85,89,92,89,85,89,99,99,85,85,89,89,89,89,89,89,99,99,85,85,89,89,96,96,92,92,92,89,71,71,85,92,96,92,92,92,92,92,71,71,85,92,92,89,92,92,92,92,71,71,81,92,92,92,89,92,92,92,67,67,78,92,92,92,92,92
NO.57,2018/1/20 12:00,2018/1/20 13:00,71,71,71,71,57,57,57,57,57,57,71,71,85,85,71,57,57,57,57,57,85,85,85,85,85,71,57,57,57,57,99,85,85,85,85,57,57,57,57,57,99,99,85,85,71,57,57,57,57,57,99,99,85,85,71,57,57,57,57,57,85,85,71,71,57,57,57,57,57,57,85,85,71,57,57,57,57,57,57,57,85,85,71,57,57,57,57,57,57,57,85,85,71,57,57,57,57,57
NO.58,2018/1/20 15:00,2018/1/20 15:00,113,113,113,113,113,113,113,113,142,142,113,113,142,142,113,113,113,142,142,142,113,142,142,142,142,142,142,142,142,142,113,113,142,142,142,142,142,142,142,142,113,113,142,142,142,142,142,142,142,142,113,113,142,142,142,142,113,113,113,142,142,142,113,142,142,113,113,113,113,113,142,142,142,142,142,113,113,113,113,113,142,142,142,142,142,142,113,113,113,113,142,142,142,142,142,142,142,113
NO.59,2018/1/20 17:00,2018/1/20 17:00,113,113,142,142,113,113,113,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142
NO.60,2018/1/20 19:00,2018/1/20 19:00,113,113,142,142,113,113,113,142,170,170,142,142,142,170,142,142,142,170,170,170,142,142,142,170,170,170,170,170,170,170,142,142,142,170,170,170,142,170,170,170,142,142,142,142,170,170,170,170,170,170,170,142,142,142,170,170,142,142,142,170,170,170,170,170,170,170,170,142,142,142,170,170,170,170,170,170,170,170,142,142,142,142,142,170,170,170,170,170,170,142,142,142,142,170,170,170,170,170
NO.61,2018/1/20 21:00,2018/1/21 19:00,136,136,136,131,127,127,127,131,133,136,136,136,134,134,132,132,132,133,137,139,136,138,138,133,136,133,133,132,139,139,136,136,138,134,137,133,127,133,139,139,136,136,134,133,132,132,132,129,137,139,137,136,133,133,133,132,119,123,123,132,137,137,133,129,132,124,123,122,123,123,137,137,128,124,124,126,123,123,122,123,131,131,127,124,124,124,126,123,123,122,124,124,126,124,124,124,124,123
