name,cluster,data
NO.0,2,-158.0,0.0,0.0,0.0
NO.1,0,0.0,28.0,0.0,0.0
NO.2,0,309.0,29.0,-29.0,29.0
NO.3,2,-119.0,71.0,-5.0,5.0
NO.4,0,308.0,140.0,28.0,-28.0
NO.5,0,0.0,0.0,0.0,0.0
NO.6,0,56.0,42.0,0.0,0.0
NO.7,2,-300.0,6.0,2.0,-2.0
NO.8,0,126.0,28.0,0.0,0.0
NO.9,0,112.0,0.0,0.0,0.0
NO.10,2,-174.0,4.0,2.0,-2.0
NO.11,2,-183.0,1.0,1.0,-1.0
NO.12,0,-56.0,84.0,28.0,-28.0
NO.13,0,0.0,0.0,0.0,0.0
NO.14,0,0.0,-112.0,0.0,0.0
NO.15,0,164.0,116.0,0.0,0.0
NO.16,2,-121.0,7.0,-15.0,15.0
NO.17,0,-72.0,38.0,2.0,-2.0
NO.18,0,0.0,0.0,0.0,0.0
NO.19,0,0.0,0.0,0.0,0.0
NO.20,0,0.0,0.0,0.0,0.0
NO.21,2,-275.0,51.0,1.0,-1.0
NO.22,2,-183.0,45.0,3.0,-3.0
NO.23,0,0.0,0.0,0.0,0.0
NO.24,0,-14.0,-2.0,-2.0,2.0
NO.25,0,41.0,55.0,1.0,-1.0
NO.26,2,-509.0,1.0,1.0,-1.0
NO.27,2,-184.0,34.0,18.0,-18.0
NO.28,2,-280.0,0.0,0.0,0.0
NO.29,2,-252.0,0.0,0.0,0.0
NO.30,0,-76.0,40.0,4.0,-4.0
NO.31,0,0.0,0.0,0.0,0.0
NO.32,0,7.0,21.0,7.0,-7.0
NO.33,0,292.0,54.0,-2.0,2.0
NO.34,2,-160.0,-8.0,-2.0,2.0
NO.35,0,336.0,224.0,0.0,0.0
NO.36,0,224.0,112.0,0.0,0.0
NO.37,0,64.0,96.0,0.0,0.0
NO.38,2,-266.0,102.0,0.0,0.0
NO.39,0,28.0,58.0,8.0,-8.0
NO.40,0,43.0,53.0,5.0,-5.0
NO.41,0,-76.0,66.0,-8.0,8.0
NO.42,2,-140.0,-28.0,-28.0,28.0
NO.43,0,56.0,0.0,0.0,0.0
