name,cluster,data
NO.0,0,-6.0,0.0,0.0,0.0
NO.1,0,-339.0,0.0,126.0,-126.0
NO.2,0,3.0,-84.0,-87.0,87.0
NO.3,1,159.0,-18.0,3.0,21.0
NO.4,0,-140.0,196.0,28.0,28.0
NO.5,0,0.0,0.0,0.0,0.0
NO.6,1,304.0,7.0,-38.0,73.0
NO.7,1,308.0,-49.0,11.0,20.0
NO.8,0,-19.0,-22.0,41.0,-19.0
NO.9,0,-84.0,-84.0,0.0,0.0
NO.10,0,88.0,-2.0,10.0,-14.0
NO.11,0,-16.0,-40.0,50.0,-70.0
NO.12,0,-168.0,-126.0,84.0,-84.0
NO.13,0,0.0,0.0,0.0,0.0
NO.14,0,-56.0,112.0,-56.0,28.0
NO.15,1,127.0,-59.0,16.0,-17.0
NO.16,1,744.0,24.0,-93.0,153.0
NO.17,1,262.0,-32.0,-35.0,61.0
NO.18,0,0.0,0.0,0.0,0.0
NO.19,0,0.0,0.0,0.0,0.0
NO.20,0,0.0,0.0,0.0,0.0
NO.21,1,250.0,-98.0,28.0,4.0
NO.22,1,215.0,-61.0,-7.0,-4.0
NO.23,0,38.0,-76.0,-19.0,38.0
NO.24,0,19.0,-20.0,-26.0,25.0
NO.25,0,112.0,-50.0,-5.0,16.0
NO.26,1,565.0,-29.0,-26.0,-32.0
NO.27,0,91.0,-8.0,109.0,-83.0
NO.28,1,224.0,-28.0,56.0,-28.0
NO.29,1,238.0,-14.0,28.0,-14.0
NO.30,1,122.0,-25.0,5.0,5.0
NO.31,0,0.0,0.0,0.0,0.0
NO.32,1,161.0,-28.0,-49.0,35.0
NO.33,1,189.0,9.0,-45.0,57.0
NO.34,1,249.0,-18.0,-21.0,48.0
NO.35,1,364.0,-56.0,28.0,28.0
NO.36,1,224.0,56.0,56.0,-28.0
NO.37,1,238.0,-23.0,28.0,-23.0
NO.38,1,247.0,-50.0,79.0,-29.0
NO.39,1,173.0,-31.0,32.0,-37.0
NO.40,1,173.0,-31.0,14.0,-1.0
NO.41,1,222.0,-9.0,-15.0,18.0
NO.42,1,308.0,140.0,-28.0,140.0
NO.43,0,56.0,-112.0,56.0,-28.0
NO.44,1,188.0,-46.0,8.0,2.0
NO.45,1,84.0,84.0,-168.0,126.0
NO.46,1,254.0,-88.0,-85.0,86.0
NO.47,1,118.0,-50.0,-8.0,25.0
NO.48,1,490.0,-56.0,7.0,-14.0
NO.49,1,212.0,-4.0,14.0,14.0
NO.50,1,692.0,-1.0,-172.0,173.0
NO.51,1,519.0,0.0,-171.0,258.0
NO.52,1,523.0,1.0,-47.0,133.0
