NO.1,0
NO.10,0
NO.100,0
NO.1000,0
NO.1001,0
NO.1002,0
NO.1003,0
NO.1004,0
NO.101,0
NO.102,0
NO.103,1
NO.104,1
NO.105,0
NO.106,1
NO.107,1
NO.108,1
NO.109,1
NO.11,0
NO.110,1
NO.111,1
NO.112,0
NO.113,0
NO.114,1
NO.115,1
NO.116,0
NO.117,1
NO.118,0
NO.119,1
NO.12,1
NO.120,1
NO.121,0
NO.122,0
NO.123,0
NO.124,0
NO.125,5
NO.126,0
NO.127,4
NO.128,1
NO.129,0
NO.13,4
NO.130,0
NO.131,0
NO.132,0
NO.133,0
NO.134,0
NO.135,1
NO.136,0
NO.137,0
NO.138,4
NO.139,0
NO.14,0
NO.140,0
NO.141,0
NO.142,4
NO.143,5
NO.144,1
NO.145,5
NO.146,1
NO.147,0
NO.148,1
NO.149,0
NO.15,4
NO.150,0
NO.151,0
NO.152,0
NO.153,0
NO.154,1
NO.155,1
NO.156,0
NO.157,0
NO.158,0
NO.159,0
NO.16,5
NO.160,0
NO.161,0
NO.162,0
NO.163,0
NO.164,1
NO.165,0
NO.166,0
NO.167,0
NO.168,0
NO.169,0
NO.17,0
NO.170,0
NO.171,0
NO.172,0
NO.173,2
NO.174,1
NO.175,2
NO.176,4
NO.177,0
NO.178,0
NO.179,0
NO.18,3
NO.180,0
NO.181,0
NO.182,0
NO.183,0
NO.184,0
NO.185,0
NO.186,0
NO.187,0
NO.188,1
NO.189,4
NO.19,4
NO.190,1
NO.191,0
NO.192,0
NO.193,0
NO.194,0
NO.195,0
NO.196,0
NO.197,1
NO.198,4
NO.199,4
NO.2,0
NO.20,1
NO.200,4
NO.201,4
NO.202,0
NO.203,0
NO.204,1
NO.205,4
NO.206,1
NO.207,1
NO.208,4
NO.209,0
NO.21,4
NO.210,0
NO.211,0
NO.212,0
NO.213,0
NO.214,0
NO.215,0
NO.216,0
NO.217,0
NO.218,0
NO.219,1
NO.22,1
NO.220,4
NO.221,4
NO.222,0
NO.223,0
NO.224,0
NO.225,0
NO.226,0
NO.227,0
NO.228,0
NO.229,9
NO.23,1
NO.230,0
NO.231,0
NO.232,0
NO.233,0
NO.234,0
NO.235,0
NO.236,0
NO.237,4
NO.238,4
NO.239,0
NO.24,3
NO.240,0
NO.241,0
NO.242,0
NO.243,0
NO.244,0
NO.245,0
NO.246,0
NO.247,0
NO.248,0
NO.249,0
NO.25,1
NO.250,0
NO.251,0
NO.252,0
NO.253,0
NO.254,0
NO.255,0
NO.256,0
NO.257,0
NO.258,0
NO.259,0
NO.26,1
NO.260,0
NO.261,0
NO.262,0
NO.263,0
NO.264,0
NO.265,0
NO.266,0
NO.267,0
NO.268,0
NO.269,1
NO.27,0
NO.270,4
NO.271,2
NO.272,0
NO.273,4
NO.274,0
NO.275,0
NO.276,4
NO.277,1
NO.278,0
NO.279,0
NO.28,0
NO.280,0
NO.281,4
NO.282,0
NO.283,0
NO.284,0
NO.285,4
NO.286,0
NO.287,0
NO.288,4
NO.289,1
NO.29,1
NO.290,1
NO.291,4
NO.292,0
NO.293,0
NO.294,0
NO.295,1
NO.296,0
NO.297,0
NO.298,4
NO.299,1
NO.3,0
NO.30,0
NO.300,0
NO.301,0
NO.302,4
NO.303,5
NO.304,0
NO.305,4
NO.306,0
NO.307,0
NO.308,0
NO.309,0
NO.31,1
NO.310,0
NO.311,0
NO.312,0
NO.313,0
NO.314,0
NO.315,0
NO.316,0
NO.317,0
NO.318,0
NO.319,0
NO.32,1
NO.320,0
NO.321,0
NO.322,0
NO.323,8
NO.324,0
NO.325,0
NO.326,0
NO.327,1
NO.328,1
NO.329,4
NO.33,1
NO.330,1
NO.331,0
NO.332,0
NO.333,0
NO.334,0
NO.335,0
NO.336,0
NO.337,0
NO.338,0
NO.339,0
NO.34,0
NO.340,0
NO.341,0
NO.342,0
NO.343,0
NO.344,0
NO.345,1
NO.346,12
NO.347,4
NO.348,0
NO.349,0
NO.35,0
NO.350,0
NO.351,0
NO.352,0
NO.353,0
NO.354,0
NO.355,0
NO.356,12
NO.357,0
NO.358,1
NO.359,1
NO.36,1
NO.360,5
NO.361,1
NO.362,1
NO.363,1
NO.364,4
NO.365,1
NO.366,4
NO.367,1
NO.368,3
NO.369,0
NO.37,0
NO.370,0
NO.371,0
NO.372,0
NO.373,0
NO.374,0
NO.375,0
NO.376,0
NO.377,0
NO.378,1
NO.379,1
NO.38,1
NO.380,2
NO.381,1
NO.382,1
NO.383,0
NO.384,1
NO.385,0
NO.386,0
NO.387,2
NO.388,0
NO.389,10
NO.39,1
NO.390,0
NO.391,0
NO.392,0
NO.393,0
NO.394,0
NO.395,0
NO.396,0
NO.397,0
NO.398,0
NO.399,0
NO.4,2
NO.40,0
NO.400,0
NO.401,0
NO.402,11
NO.403,0
NO.404,2
NO.405,2
NO.406,6
NO.407,1
NO.408,3
NO.409,0
NO.41,0
NO.410,0
NO.411,0
NO.412,0
NO.413,4
NO.414,1
NO.415,2
NO.416,0
NO.417,3
NO.418,3
NO.419,1
NO.42,0
NO.420,2
NO.421,1
NO.422,3
NO.423,3
NO.424,0
NO.425,0
NO.426,1
NO.427,4
NO.428,4
NO.429,4
NO.43,4
NO.430,4
NO.431,1
NO.432,4
NO.433,0
NO.434,2
NO.435,1
NO.436,4
NO.437,0
NO.438,0
NO.439,3
NO.44,0
NO.440,3
NO.441,1
NO.442,4
NO.443,6
NO.444,0
NO.445,0
NO.446,0
NO.447,0
NO.448,0
NO.449,0
NO.45,1
NO.450,0
NO.451,0
NO.452,0
NO.453,1
NO.454,2
NO.455,4
NO.456,4
NO.457,0
NO.458,3
NO.459,4
NO.46,1
NO.460,6
NO.461,1
NO.462,6
NO.463,4
NO.464,4
NO.465,1
NO.466,1
NO.467,4
NO.468,1
NO.469,1
NO.47,4
NO.470,4
NO.471,4
NO.472,4
NO.473,1
NO.474,1
NO.475,4
NO.476,2
NO.477,0
NO.478,2
NO.479,3
NO.48,0
NO.480,2
NO.481,4
NO.482,1
NO.483,2
NO.484,1
NO.485,2
NO.486,0
NO.487,4
NO.488,4
NO.489,4
NO.49,0
NO.490,1
NO.491,0
NO.492,1
NO.493,4
NO.494,4
NO.495,4
NO.496,4
NO.497,4
NO.498,3
NO.499,2
NO.5,0
NO.50,0
NO.500,4
NO.501,3
NO.502,1
NO.503,1
NO.504,4
NO.505,0
NO.506,4
NO.507,6
NO.508,4
NO.509,4
NO.51,0
NO.510,0
NO.511,3
NO.512,1
NO.513,10
NO.514,0
NO.515,2
NO.516,1
NO.517,4
NO.518,0
NO.519,0
NO.52,11
NO.520,5
NO.521,4
NO.522,0
NO.523,0
NO.524,5
NO.525,0
NO.526,0
NO.527,0
NO.528,0
NO.529,0
NO.53,0
NO.530,0
NO.531,0
NO.532,5
NO.533,14
NO.534,0
NO.535,0
NO.536,4
NO.537,1
NO.538,0
NO.539,0
NO.54,0
NO.540,4
NO.541,10
NO.542,1
NO.543,0
NO.544,5
NO.545,4
NO.546,1
NO.547,0
NO.548,4
NO.549,1
NO.55,0
NO.550,0
NO.551,0
NO.552,10
NO.553,1
NO.554,4
NO.555,4
NO.556,2
NO.557,1
NO.558,0
NO.559,0
NO.56,0
NO.560,4
NO.561,0
NO.562,0
NO.563,0
NO.564,1
NO.565,4
NO.566,0
NO.567,2
NO.568,0
NO.569,2
NO.57,0
NO.570,1
NO.571,0
NO.572,0
NO.573,4
NO.574,1
NO.575,4
NO.576,4
NO.577,1
NO.578,1
NO.579,1
NO.58,0
NO.580,1
NO.581,1
NO.582,4
NO.583,0
NO.584,0
NO.585,0
NO.586,0
NO.587,0
NO.588,0
NO.589,0
NO.59,12
NO.590,0
NO.591,0
NO.592,0
NO.593,0
NO.594,0
NO.595,0
NO.596,0
NO.597,0
NO.598,0
NO.599,0
NO.6,0
NO.60,1
NO.600,0
NO.601,0
NO.602,4
NO.603,4
NO.604,1
NO.605,1
NO.606,4
NO.607,4
NO.608,7
NO.609,1
NO.61,0
NO.610,6
NO.611,1
NO.612,4
NO.613,4
NO.614,1
NO.615,6
NO.616,1
NO.617,1
NO.618,1
NO.619,4
NO.62,0
NO.620,1
NO.621,2
NO.622,1
NO.623,0
NO.624,1
NO.625,4
NO.626,1
NO.627,1
NO.628,4
NO.629,2
NO.63,0
NO.630,1
NO.631,1
NO.632,4
NO.633,4
NO.634,1
NO.635,4
NO.636,4
NO.637,6
NO.638,2
NO.639,4
NO.64,5
NO.640,1
NO.641,2
NO.642,1
NO.643,0
NO.644,2
NO.645,4
NO.646,2
NO.647,4
NO.648,2
NO.649,1
NO.65,1
NO.650,1
NO.651,2
NO.652,1
NO.653,1
NO.654,4
NO.655,4
NO.656,2
NO.657,0
NO.658,1
NO.659,1
NO.66,0
NO.660,0
NO.661,1
NO.662,1
NO.663,1
NO.664,1
NO.665,4
NO.666,1
NO.667,1
NO.668,1
NO.669,1
NO.67,4
NO.670,1
NO.671,1
