NO.672,1
NO.673,1
NO.674,1
NO.675,1
NO.676,1
NO.677,0
NO.678,0
NO.679,1
NO.68,2
NO.680,0
NO.681,0
NO.682,3
NO.683,4
NO.684,0
NO.685,0
NO.686,0
NO.687,0
NO.688,1
NO.689,1
NO.69,1
NO.690,0
NO.691,0
NO.692,0
NO.693,0
NO.694,0
NO.695,0
NO.696,1
NO.697,0
NO.698,0
NO.699,0
NO.7,1
NO.70,2
NO.700,0
NO.701,1
NO.702,0
NO.703,1
NO.704,1
NO.705,2
NO.706,2
NO.707,1
NO.708,0
NO.709,1
NO.71,1
NO.710,3
NO.711,1
NO.712,2
NO.713,2
NO.714,1
NO.715,2
NO.716,3
NO.717,2
NO.718,3
NO.719,1
NO.72,1
NO.720,2
NO.721,2
NO.722,2
NO.723,3
NO.724,2
NO.725,2
NO.726,2
NO.727,2
NO.728,2
NO.729,2
NO.73,1
NO.730,2
NO.731,2
NO.732,2
NO.733,2
NO.734,2
NO.735,2
NO.736,2
NO.737,1
NO.738,2
NO.739,1
NO.74,2
NO.740,2
NO.741,2
NO.742,2
NO.743,3
NO.744,1
NO.745,2
NO.746,1
NO.747,2
NO.748,2
NO.749,2
NO.75,1
NO.750,2
NO.751,3
NO.752,1
NO.753,2
NO.754,2
NO.755,2
NO.756,1
NO.757,2
NO.758,2
NO.759,2
NO.76,1
NO.760,2
NO.761,2
NO.762,2
NO.763,1
NO.764,2
NO.765,2
NO.766,1
NO.767,2
NO.768,1
NO.769,2
NO.77,2
NO.770,1
NO.771,1
NO.772,3
NO.773,1
NO.774,2
NO.775,1
NO.776,1
NO.777,2
NO.778,1
NO.779,1
NO.78,0
NO.780,2
NO.781,2
NO.782,1
NO.783,1
NO.784,2
NO.785,1
NO.786,2
NO.787,2
NO.788,1
NO.789,1
NO.79,2
NO.790,1
NO.791,1
NO.792,0
NO.793,1
NO.794,2
NO.795,3
NO.796,2
NO.797,2
NO.798,2
NO.799,2
NO.8,1
NO.80,2
NO.800,1
NO.801,1
NO.802,2
NO.803,1
NO.804,2
NO.805,2
NO.806,2
NO.807,2
NO.808,0
NO.809,2
NO.81,2
NO.810,0
NO.811,0
NO.812,0
NO.813,0
NO.814,2
NO.815,2
NO.816,1
NO.817,2
NO.818,2
NO.819,1
NO.82,1
NO.820,1
NO.821,2
NO.822,3
NO.823,0
NO.824,2
NO.825,2
NO.826,1
NO.827,4
NO.828,0
NO.829,0
NO.83,2
NO.830,1
NO.831,0
NO.832,1
NO.833,1
NO.834,0
NO.835,1
NO.836,1
NO.837,1
NO.838,0
NO.839,1
NO.84,1
NO.840,0
NO.841,0
NO.842,1
NO.843,0
NO.844,2
NO.845,0
NO.846,2
NO.847,1
NO.848,2
NO.849,2
NO.85,2
NO.850,0
NO.851,2
NO.852,2
NO.853,0
NO.854,0
NO.855,1
NO.856,3
NO.857,2
NO.858,2
NO.859,2
NO.86,1
NO.860,2
NO.861,1
NO.862,1
NO.863,2
NO.864,2
NO.865,0
NO.866,3
NO.867,1
NO.868,2
NO.869,2
NO.87,2
NO.870,0
NO.871,2
NO.872,2
NO.873,0
NO.874,2
NO.875,2
NO.876,1
NO.877,0
NO.878,2
NO.879,0
NO.88,2
NO.880,0
NO.881,1
NO.882,1
NO.883,2
NO.884,2
NO.885,1
NO.886,2
NO.887,1
NO.888,2
NO.889,2
NO.89,0
NO.890,1
NO.891,1
NO.892,1
NO.893,0
NO.894,1
NO.895,2
NO.896,2
NO.897,1
NO.898,1
NO.899,1
NO.9,2
NO.90,2
NO.900,1
NO.901,1
NO.902,1
NO.903,0
NO.904,1
NO.905,0
NO.906,1
NO.907,1
NO.908,1
NO.909,0
NO.91,1
NO.910,0
NO.911,2
NO.912,2
NO.913,2
NO.914,2
NO.915,1
NO.916,0
NO.917,0
NO.918,1
NO.919,1
NO.92,2
NO.920,2
NO.921,2
NO.922,1
NO.923,1
NO.924,1
NO.925,0
NO.926,1
NO.927,0
NO.928,2
NO.929,2
NO.93,1
NO.930,0
NO.931,2
NO.932,2
NO.933,2
NO.934,2
NO.935,3
NO.936,0
NO.937,0
NO.938,1
NO.939,1
NO.94,0
NO.940,0
NO.941,2
NO.942,0
NO.943,2
NO.944,1
NO.945,2
NO.946,2
NO.947,2
NO.948,2
NO.949,2
NO.95,0
NO.950,0
NO.951,1
NO.952,2
NO.953,0
NO.954,2
NO.955,2
NO.956,0
NO.957,1
NO.958,2
NO.959,2
NO.96,1
NO.960,1
NO.961,0
NO.962,2
NO.963,1
NO.964,2
NO.965,0
NO.966,1
NO.967,1
NO.968,0
NO.969,1
NO.97,1
NO.970,1
NO.971,1
NO.972,1
NO.973,1
NO.974,0
NO.975,2
NO.976,1
NO.977,1
NO.978,2
NO.979,1
NO.98,2
NO.980,0
NO.981,1
NO.982,2
NO.983,1
NO.984,1
NO.985,1
NO.986,1
NO.987,0
NO.988,2
NO.989,1
NO.99,2
NO.990,1
NO.991,1
NO.992,2
NO.993,1
NO.994,2
NO.995,1
NO.996,1
NO.997,1
NO.998,0
NO.999,1
