NO.1,0
NO.10,0
NO.100,1
NO.1000,0
NO.1001,2
NO.1002,2
NO.1003,2
NO.1004,2
NO.101,1
NO.102,1
NO.103,1
NO.104,1
NO.105,0
NO.106,2
NO.107,1
NO.108,2
NO.109,1
NO.11,0
NO.110,0
NO.111,1
NO.112,0
NO.113,1
NO.114,2
NO.115,0
NO.116,2
NO.117,1
NO.118,1
NO.119,2
NO.12,1
NO.120,2
NO.121,1
NO.122,2
NO.123,2
NO.124,2
NO.125,1
NO.126,1
NO.127,1
NO.128,1
NO.129,1
NO.13,2
NO.130,1
NO.131,1
NO.132,1
NO.133,1
NO.134,0
NO.135,1
NO.136,1
NO.137,1
NO.138,1
NO.139,1
NO.14,2
NO.140,1
NO.141,1
NO.142,1
NO.143,2
NO.144,2
NO.145,0
NO.146,3
NO.147,0
NO.148,1
NO.149,1
NO.15,1
NO.150,1
NO.151,1
NO.152,1
NO.153,2
NO.154,2
NO.155,1
NO.156,2
NO.157,1
NO.158,1
NO.159,1
NO.16,2
NO.160,1
NO.161,1
NO.162,1
NO.163,1
NO.164,0
NO.165,1
NO.166,2
NO.167,1
NO.168,3
NO.169,1
NO.17,2
NO.170,1
NO.171,0
NO.172,1
NO.173,2
NO.174,1
NO.175,2
NO.176,1
NO.177,1
NO.178,1
NO.179,1
NO.18,1
NO.180,1
NO.181,1
NO.182,1
NO.183,1
NO.184,1
NO.185,2
NO.186,2
NO.187,2
NO.188,1
NO.189,3
NO.19,2
NO.190,1
NO.191,1
NO.192,1
NO.193,1
NO.194,1
NO.195,1
NO.196,1
NO.197,1
NO.198,1
NO.199,1
NO.2,1
NO.20,2
NO.200,1
NO.201,3
NO.202,1
NO.203,1
NO.204,2
NO.205,1
NO.206,1
NO.207,2
NO.208,1
NO.209,1
NO.21,1
NO.210,1
NO.211,1
NO.212,1
NO.213,1
NO.214,1
NO.215,1
NO.216,1
NO.217,1
NO.218,1
NO.219,1
NO.22,2
NO.220,2
NO.221,1
NO.222,1
NO.223,1
NO.224,1
NO.225,1
NO.226,1
NO.227,1
NO.228,1
NO.229,1
NO.23,1
NO.230,2
NO.231,1
NO.232,1
NO.233,1
NO.234,1
NO.235,1
NO.236,1
NO.237,1
NO.238,1
NO.239,1
NO.24,2
NO.240,2
NO.241,1
NO.242,1
NO.243,0
NO.244,1
NO.245,2
NO.246,1
NO.247,2
NO.248,1
NO.249,1
NO.25,1
NO.250,0
NO.251,1
NO.252,2
NO.253,1
NO.254,1
NO.255,0
NO.256,1
NO.257,0
NO.258,1
NO.259,4
NO.26,1
NO.260,1
NO.261,1
NO.262,1
NO.263,1
NO.264,1
NO.265,1
NO.266,1
NO.267,1
NO.268,1
NO.269,0
NO.27,1
NO.270,2
NO.271,0
NO.272,2
NO.273,1
NO.274,1
NO.275,2
NO.276,1
NO.277,1
NO.278,1
NO.279,1
NO.28,1
NO.280,2
NO.281,1
NO.282,2
NO.283,1
NO.284,2
NO.285,1
NO.286,2
NO.287,1
NO.288,1
NO.289,2
NO.29,1
NO.290,2
NO.291,1
NO.292,1
NO.293,1
NO.294,1
NO.295,1
NO.296,1
NO.297,2
NO.298,2
NO.299,2
NO.3,2
NO.30,2
NO.300,1
NO.301,0
NO.302,2
NO.303,2
NO.304,2
NO.305,1
NO.306,1
NO.307,0
NO.308,1
NO.309,1
NO.31,1
NO.310,1
NO.311,0
NO.312,2
NO.313,1
NO.314,1
NO.315,1
NO.316,0
NO.317,1
NO.318,1
NO.319,1
NO.32,2
NO.320,1
NO.321,2
NO.322,1
NO.323,1
NO.324,2
NO.325,1
NO.326,1
NO.327,1
NO.328,0
NO.329,2
NO.33,1
NO.330,1
NO.331,0
NO.332,1
NO.333,0
NO.334,2
NO.335,1
NO.336,4
NO.337,2
NO.338,0
NO.339,1
NO.34,1
NO.340,1
NO.341,0
NO.342,0
NO.343,1
NO.344,2
NO.345,0
NO.346,3
NO.347,1
NO.348,1
NO.349,0
NO.35,2
NO.350,1
NO.351,1
NO.352,1
NO.353,1
NO.354,2
NO.355,0
NO.356,1
NO.357,0
NO.358,2
NO.359,0
NO.36,1
NO.360,2
NO.361,1
NO.362,2
NO.363,2
NO.364,2
NO.365,2
NO.366,1
NO.367,2
NO.368,2
NO.369,1
NO.37,2
NO.370,1
NO.371,1
NO.372,1
NO.373,2
NO.374,1
NO.375,2
NO.376,1
NO.377,0
NO.378,1
NO.379,1
NO.38,1
NO.380,3
NO.381,1
NO.382,1
NO.383,2
NO.384,1
NO.385,0
NO.386,0
NO.387,2
NO.388,0
NO.389,1
NO.39,2
NO.390,2
NO.391,1
NO.392,1
NO.393,0
NO.394,1
NO.395,1
NO.396,1
NO.397,1
NO.398,4
NO.399,1
NO.4,2
NO.40,1
NO.400,0
NO.401,1
NO.402,1
NO.403,0
NO.404,1
NO.405,2
NO.406,1
NO.407,0
NO.408,0
NO.409,2
NO.41,1
NO.410,1
NO.411,1
NO.412,0
NO.413,1
NO.414,3
NO.415,0
NO.416,1
NO.417,2
NO.418,1
NO.419,3
NO.42,2
NO.420,1
NO.421,1
NO.422,3
NO.423,0
NO.424,3
NO.425,2
NO.426,1
NO.427,2
NO.428,3
NO.429,2
NO.43,1
NO.430,1
NO.431,1
NO.432,2
NO.433,1
NO.434,2
NO.435,2
NO.436,1
NO.437,1
NO.438,1
NO.439,2
NO.44,2
NO.440,1
NO.441,1
NO.442,2
NO.443,1
NO.444,2
NO.445,1
NO.446,1
NO.447,1
NO.448,3
NO.449,1
NO.45,2
NO.450,1
NO.451,4
NO.452,2
NO.453,2
NO.454,2
NO.455,2
NO.456,1
NO.457,1
NO.458,3
NO.459,1
NO.46,2
NO.460,2
NO.461,1
NO.462,2
NO.463,2
NO.464,1
NO.465,0
NO.466,0
NO.467,1
NO.468,2
NO.469,1
NO.47,1
NO.470,1
NO.471,1
NO.472,1
NO.473,1
NO.474,1
NO.475,1
NO.476,2
NO.477,1
NO.478,0
NO.479,1
NO.48,2
NO.480,1
NO.481,1
NO.482,2
NO.483,1
NO.484,1
NO.485,0
NO.486,1
NO.487,1
NO.488,3
NO.489,1
NO.49,2
NO.490,1
NO.491,1
NO.492,2
NO.493,1
NO.494,2
NO.495,2
NO.496,2
NO.497,3
NO.498,2
NO.499,2
NO.5,2
NO.50,2
NO.500,1
NO.501,1
NO.502,1
NO.503,2
NO.504,1
NO.505,1
NO.506,1
NO.507,1
NO.508,1
NO.509,1
NO.51,1
NO.510,0
NO.511,2
NO.512,1
NO.513,1
NO.514,1
NO.515,0
NO.516,2
NO.517,2
NO.518,1
NO.519,2
NO.52,1
NO.520,2
NO.521,2
NO.522,2
NO.523,0
NO.524,2
NO.525,1
NO.526,1
NO.527,0
NO.528,2
NO.529,1
NO.53,1
NO.530,1
NO.531,2
NO.532,2
NO.533,1
NO.534,1
NO.535,2
NO.536,1
NO.537,1
NO.538,0
NO.539,2
NO.54,1
NO.540,1
NO.541,2
NO.542,2
NO.543,1
NO.544,0
NO.545,1
NO.546,2
NO.547,2
NO.548,3
NO.549,2
NO.55,1
NO.550,2
NO.551,0
NO.552,2
NO.553,2
NO.554,2
NO.555,2
NO.556,0
NO.557,2
NO.558,1
NO.559,0
NO.56,1
NO.560,2
NO.561,1
NO.562,2
NO.563,0
NO.564,2
NO.565,1
NO.566,0
NO.567,2
NO.568,0
NO.569,2
NO.57,1
NO.570,1
NO.571,1
NO.572,2
NO.573,2
NO.574,2
NO.575,1
NO.576,2
NO.577,0
NO.578,0
NO.579,2
NO.58,0
NO.580,2
NO.581,2
NO.582,1
NO.583,2
NO.584,2
NO.585,1
NO.586,0
NO.587,2
NO.588,1
NO.589,3
NO.59,1
NO.590,2
NO.591,1
NO.592,2
NO.593,1
NO.594,1
NO.595,0
NO.596,0
NO.597,1
NO.598,0
NO.599,0
NO.6,1
NO.60,1
NO.600,1
NO.601,1
NO.602,2
NO.603,1
NO.604,1
NO.605,2
NO.606,2
NO.607,1
NO.608,2
NO.609,2
NO.61,1
NO.610,2
NO.611,2
NO.612,2
NO.613,2
NO.614,1
NO.615,2
NO.616,1
NO.617,2
NO.618,2
NO.619,1
NO.62,1
NO.620,2
NO.621,2
NO.622,2
NO.623,2
NO.624,2
NO.625,2
NO.626,2
NO.627,2
NO.628,2
NO.629,2
NO.63,1
NO.630,2
NO.631,2
NO.632,2
NO.633,1
NO.634,2
NO.635,2
NO.636,2
NO.637,2
NO.638,2
NO.639,2
NO.64,0
NO.640,2
NO.641,2
NO.642,2
NO.643,2
NO.644,0
NO.645,2
NO.646,2
NO.647,1
NO.648,2
NO.649,2
NO.65,1
NO.650,1
NO.651,2
NO.652,2
NO.653,0
NO.654,2
NO.655,1
NO.656,2
NO.657,1
NO.658,2
NO.659,0
NO.66,2
NO.660,2
NO.661,2
NO.662,2
NO.663,2
NO.664,2
NO.665,2
NO.666,1
NO.667,2
NO.668,2
NO.669,2
NO.67,1
NO.670,2
NO.671,2
