NO.672,3
NO.673,2
NO.674,9
NO.675,1
NO.676,2
NO.677,3
NO.678,1
NO.679,2
NO.68,3
NO.680,3
NO.681,3
NO.682,6
NO.683,3
NO.684,3
NO.685,3
NO.686,3
NO.687,1
NO.688,3
NO.689,1
NO.69,1
NO.690,3
NO.691,3
NO.692,3
NO.693,3
NO.694,3
NO.695,3
NO.696,3
NO.697,3
NO.698,3
NO.699,1
NO.7,5
NO.70,2
NO.700,3
NO.701,1
NO.702,9
NO.703,2
NO.704,1
NO.705,3
NO.706,1
NO.707,1
NO.708,3
NO.709,10
NO.71,1
NO.710,6
NO.711,1
NO.712,1
NO.713,1
NO.714,3
NO.715,3
NO.716,3
NO.717,1
NO.718,1
NO.719,3
NO.72,1
NO.720,3
NO.721,1
NO.722,1
NO.723,2
NO.724,1
NO.725,2
NO.726,1
NO.727,1
NO.728,2
NO.729,2
NO.73,1
NO.730,0
NO.731,2
NO.732,2
NO.733,7
NO.734,2
NO.735,2
NO.736,3
NO.737,1
NO.738,1
NO.739,1
NO.74,2
NO.740,1
NO.741,1
NO.742,1
NO.743,2
NO.744,1
NO.745,1
NO.746,2
NO.747,1
NO.748,7
NO.749,1
NO.75,1
NO.750,2
NO.751,2
NO.752,1
NO.753,1
NO.754,1
NO.755,1
NO.756,1
NO.757,2
NO.758,2
NO.759,3
NO.76,1
NO.760,2
NO.761,5
NO.762,6
NO.763,1
NO.764,2
NO.765,2
NO.766,1
NO.767,1
NO.768,1
NO.769,2
NO.77,3
NO.770,1
NO.771,10
NO.772,2
NO.773,3
NO.774,6
NO.775,1
NO.776,1
NO.777,9
NO.778,1
NO.779,1
NO.78,3
NO.780,1
NO.781,6
NO.782,1
NO.783,1
NO.784,9
NO.785,1
NO.786,1
NO.787,7
NO.788,1
NO.789,1
NO.79,1
NO.790,1
NO.791,1
NO.792,1
NO.793,2
NO.794,1
NO.795,9
NO.796,1
NO.797,3
NO.798,1
NO.799,2
NO.8,2
NO.80,2
NO.800,1
NO.801,1
NO.802,1
NO.803,1
NO.804,3
NO.805,2
NO.806,2
NO.807,8
NO.808,1
NO.809,1
NO.81,1
NO.810,5
NO.811,3
NO.812,1
NO.813,1
NO.814,8
NO.815,3
NO.816,1
NO.817,3
NO.818,1
NO.819,1
NO.82,1
NO.820,1
NO.821,2
NO.822,2
NO.823,3
NO.824,1
NO.825,1
NO.826,1
NO.827,1
NO.828,3
NO.829,9
NO.83,1
NO.830,1
NO.831,3
NO.832,1
NO.833,3
NO.834,1
NO.835,1
NO.836,9
NO.837,3
NO.838,5
NO.839,1
NO.84,1
NO.840,2
NO.841,5
NO.842,1
NO.843,1
NO.844,5
NO.845,3
NO.846,2
NO.847,2
NO.848,3
NO.849,3
NO.85,1
NO.850,1
NO.851,5
NO.852,2
NO.853,1
NO.854,1
NO.855,1
NO.856,7
NO.857,2
NO.858,1
NO.859,3
NO.86,1
NO.860,2
NO.861,1
NO.862,1
NO.863,3
NO.864,3
NO.865,1
NO.866,3
NO.867,1
NO.868,3
NO.869,5
NO.87,2
NO.870,3
NO.871,4
NO.872,2
NO.873,1
NO.874,1
NO.875,1
NO.876,1
NO.877,3
NO.878,2
NO.879,1
NO.88,2
NO.880,3
NO.881,1
NO.882,1
NO.883,1
NO.884,5
NO.885,1
NO.886,2
NO.887,1
NO.888,3
NO.889,2
NO.89,1
NO.890,1
NO.891,1
NO.892,2
NO.893,2
NO.894,3
NO.895,2
NO.896,1
NO.897,1
NO.898,2
NO.899,3
NO.9,1
NO.90,3
NO.900,2
NO.901,3
NO.902,1
NO.903,3
NO.904,2
NO.905,1
NO.906,1
NO.907,1
NO.908,1
NO.909,3
NO.91,1
NO.910,1
NO.911,1
NO.912,1
NO.913,3
NO.914,1
NO.915,2
NO.916,1
NO.917,1
NO.918,1
NO.919,1
NO.92,1
NO.920,3
NO.921,1
NO.922,1
NO.923,1
NO.924,3
NO.925,6
NO.926,1
NO.927,1
NO.928,1
NO.929,1
NO.93,1
NO.930,1
NO.931,1
NO.932,3
NO.933,3
NO.934,1
NO.935,6
NO.936,1
NO.937,3
NO.938,1
NO.939,1
NO.94,3
NO.940,1
NO.941,3
NO.942,1
NO.943,2
NO.944,3
NO.945,3
NO.946,1
NO.947,3
NO.948,5
NO.949,2
NO.95,1
NO.950,8
NO.951,3
NO.952,1
NO.953,1
NO.954,2
NO.955,1
NO.956,5
NO.957,1
NO.958,6
NO.959,3
NO.96,3
NO.960,2
NO.961,3
NO.962,1
NO.963,1
NO.964,3
NO.965,7
NO.966,2
NO.967,3
NO.968,2
NO.969,1
NO.97,6
NO.970,3
NO.971,1
NO.972,1
NO.973,1
NO.974,1
NO.975,1
NO.976,1
NO.977,1
NO.978,7
NO.979,1
NO.98,1
NO.980,10
NO.981,3
NO.982,1
NO.983,1
NO.984,3
NO.985,1
NO.986,1
NO.987,3
NO.988,10
NO.989,1
NO.99,1
NO.990,2
NO.991,3
NO.992,3
NO.993,1
NO.994,1
NO.995,3
NO.996,1
NO.997,3
NO.998,10
NO.999,1
