max,min
33.84769809996932,1.0
number,data
NO.1,8.426149773176359,8.426149773176359,7.874007874011811,7.0992957397195395,7.5960516059331775,7.5960516059331775,7.5960516059331775,7.937253933193772,8.28854631404084,8.712060605849802,8.455767262643882,8.526429498916883,7.968688725254614,6.723094525588644,7.00713921654194,7.54983443527075,8.049844718999243,8.28854631404084,8.74642784226795,9.154233993076646,8.502940667792526,8.654478609367523,8.654478609367523,7.848566748139434,6.723094525588644,7.912016177940993,8.28854631404084,8.48528137423857,9.154233993076646,9.154233993076646,8.378544026261364,8.54400374531753,8.654478609367523,8.526429498916883,9.049861877399014,8.34865258589672,8.264381404557755,8.62554346113913,9.154233993076646,9.154233993076646,8.378544026261364,8.449852069711044,8.67179335547152,8.712060605849802,8.729261137118078,8.491171886141512,8.717797887081348,8.567379996241558,8.916277250063503,9.154233993076646,8.378544026261364,8.378544026261364,8.712060605849802,8.712060605849802,8.396427811873332,8.264381404557755,8.252272414311102,8.473488065725943,8.473488065725943,8.757853618324527,7.930952023559341,7.930952023559341,8.28854631404084,8.35463942968217,8.264381404557755,8.068457101577723,7.893034904268446,8.179242018671413,8.473488065725943,8.473488065725943,7.930952023559341,7.930952023559341,7.968688725254614,8.105553651663778,8.105553651663778,7.981227975693966,7.893034904268446,7.893034904268446,8.167006795638168,8.473488065725943,7.899367063252599,7.899367063252599,8.0,8.105553651663778,8.105553651663778,8.105553651663778,7.981227975693966,7.893034904268446,7.893034904268446,8.167006795638168,7.912016177940993,7.912016177940993,7.974960814950754,8.105553651663778,8.105553651663778,8.105553651663778,8.105553651663778,7.956129712366434,7.893034904268446,7.893034904268446
NO.2,5.787918451395113,5.787918451395113,5.634713834792322,5.385164807134504,5.454356057317857,5.454356057317857,5.454356057317857,5.545268253204709,5.70087712549569,5.809475019311125,5.830951894845301,5.916079783099616,5.766281297335398,5.408326913195984,5.408326913195984,5.477225575051661,5.5901699437494745,5.70087712549569,5.830951894845301,5.979130371550699,5.873670062235365,6.103277807866851,6.103277807866851,5.70087712549569,5.408326913195984,5.634713834792322,5.70087712549569,5.787918451395113,5.979130371550699,5.979130371550699,5.70087712549569,5.937171043518958,6.103277807866851,5.852349955359813,5.916079783099616,5.744562646538029,5.937171043518958,5.830951894845301,5.979130371550699,5.979130371550699,5.70087712549569,5.809475019311125,5.979130371550699,5.916079783099616,5.873670062235365,5.766281297335398,5.70087712549569,5.722761571129799,5.852349955359813,5.979130371550699,5.70087712549569,5.70087712549569,5.916079783099616,5.916079783099616,5.766281297335398,5.766281297335398,5.656854249492381,5.678908345800274,5.678908345800274,5.787918451395113,5.196152422706632,5.196152422706632,5.5677643628300215,5.744562646538029,5.766281297335398,5.612486080160912,5.5677643628300215,5.612486080160912,5.678908345800274,5.678908345800274,5.196152422706632,5.196152422706632,5.361902647381804,5.70087712549569,5.70087712549569,5.612486080160912,5.5677643628300215,5.5677643628300215,5.5901699437494745,5.678908345800274,5.220153254455275,5.220153254455275,5.431390245600108,5.70087712549569,5.70087712549569,5.70087712549569,5.612486080160912,5.5677643628300215,5.5677643628300215,5.5901699437494745,5.315072906367325,5.315072906367325,5.431390245600108,5.70087712549569,5.70087712549569,5.70087712549569,5.70087712549569,5.5901699437494745,5.5677643628300215,5.5677643628300215
NO.3,6.3377177806105145,6.3377177806105145,6.041522986797286,5.605057240266746,5.802298395176403,5.802298395176403,5.802298395176403,6.069047152011041,6.34428877022476,6.429100507328637,6.331139971074193,6.363961030678928,6.096447052723961,5.522680508593631,5.5901699437494745,5.830951894845301,6.144102863722254,6.34428877022476,6.429100507328637,6.544717972023954,6.3508529610858835,6.442049363362563,6.442049363362563,6.082762530298219,5.522680508593631,6.157651067303722,6.34428877022476,6.3966136874651625,6.544717972023954,6.544717972023954,6.317963807008288,6.370504951205464,6.442049363362563,6.3966136874651625,6.837397165588672,6.416125518306719,6.487166818676188,6.442049363362563,6.544717972023954,6.544717972023954,6.317963807008288,6.3377177806105145,6.3966136874651625,6.4031242374328485,6.59545297913646,6.544717972023954,6.5,6.474308199851677,6.512807894193307,6.544717972023954,6.317963807008288,6.317963807008288,6.4031242374328485,6.4031242374328485,6.512807894193307,6.60807586719967,6.512807894193307,6.5,6.5,6.48074069840786,6.110100926607787,6.110100926607787,6.251666444503684,6.435578192102607,6.60807586719967,6.429100507328637,6.317963807008288,6.4031242374328485,6.5,6.5,6.110100926607787,6.110100926607787,6.198117993929017,6.409628174343137,6.409628174343137,6.34428877022476,6.317963807008288,6.317963807008288,6.383572667401852,6.5,6.020797289396148,6.020797289396148,6.191391873668904,6.409628174343137,6.409628174343137,6.409628174343137,6.34428877022476,6.317963807008288,6.317963807008288,6.377042156569663,5.972157622389639,5.972157622389639,6.164414002968976,6.409628174343137,6.409628174343137,6.409628174343137,6.409628174343137,6.317963807008288,6.317963807008288,6.317963807008288
NO.4,5.062114182829147,5.062114182829147,5.062114182829147,5.07444578254611,5.135659646043535,5.135659646043535,5.135659646043535,5.232112384114087,5.385164807134504,5.232112384114087,5.267826876426369,5.488624600025037,5.477225575051661,5.111262075065218,5.0990195135927845,5.1599418601375735,5.2796780204857185,5.385164807134504,5.267826876426369,5.208166663999915,5.755432216610669,5.937171043518958,5.937171043518958,5.350233639758174,5.111262075065218,5.326818938165629,5.385164807134504,5.44288526426931,5.208166663999915,5.208166663999915,5.60133912560202,5.798706752371601,5.937171043518958,5.454356057317857,5.373546315051169,5.431390245600108,5.8630196997792865,5.44288526426931,5.208166663999915,5.208166663999915,5.60133912560202,5.678908345800274,5.623610939600996,5.338539126015656,5.303300858899107,5.361902647381804,5.267826876426369,5.244044240850758,5.07444578254611,5.208166663999915,5.291502622129181,5.350233639758174,5.338539126015656,5.338539126015656,5.232112384114087,5.25594901040716,5.522680508593631,4.911720676097125,4.911720676097125,4.987484335815001,4.650268809434569,4.650268809434569,5.0,5.196152422706632,5.25594901040716,5.111262075065218,4.886205071423016,4.987484335815001,4.911720676097125,4.911720676097125,4.650268809434569,4.650268809434569,4.847679857416329,5.111262075065218,5.111262075065218,4.9749371855331,4.886205071423016,4.886205071423016,4.860555523805895,4.911720676097125,4.782781617427248,4.782781617427248,4.924428900898052,5.111262075065218,5.111262075065218,5.111262075065218,4.9749371855331,4.886205071423016,4.886205071423016,4.860555523805895,4.949747468305833,4.949747468305833,4.949747468305833,5.111262075065218,5.111262075065218,5.111262075065218,5.111262075065218,4.924428900898052,4.886205071423016,4.886205071423016
NO.5,6.0048999599836606,6.0048999599836606,6.068239399674728,5.970515792084417,5.662051176862654,5.662051176862654,5.662051176862654,5.90114644893386,6.173949065130318,6.244997998398398,6.077925342630348,6.202466302632697,6.268502025768104,6.29659104782337,6.058537971568815,5.921049191605468,5.985276051425256,6.173949065130318,6.244997998398398,6.3755045936403665,6.4077159370099865,6.412304348580433,6.412304348580433,6.3105886739483115,6.29659104782337,6.230853024407228,6.173949065130318,6.216675866050072,6.3755045936403665,6.3755045936403665,6.439766163091181,6.4031242374328485,6.412304348580433,6.3105886739483115,6.389329339748007,6.282562234892235,6.259111006224071,6.282562234892235,6.3755045936403665,6.3755045936403665,6.439766163091181,6.416889479197479,6.315247654777798,6.268502025768104,6.3338493081872045,6.398529242770422,6.471657665635326,6.389329339748007,6.393930945918674,6.3755045936403665,6.448894114041387,6.416889479197479,6.268502025768104,6.268502025768104,6.421471335889233,6.521457794443347,6.412304348580433,6.494341428369415,6.494341428369415,6.393930945918674,6.082762530298219,6.082762530298219,6.216675866050072,6.370889678382262,6.521457794443347,6.366271417769265,6.268502025768104,6.361649804515658,6.494341428369415,6.494341428369415,6.082762530298219,6.082762530298219,6.216675866050072,6.485277444289625,6.485277444289625,6.357024831309246,6.268502025768104,6.268502025768104,6.352396490811211,6.494341428369415,5.990188055576926,5.990188055576926,6.230853024407228,6.485277444289625,6.485277444289625,6.485277444289625,6.357024831309246,6.268502025768104,6.268502025768104,6.352396490811211,5.940885257860046,5.940885257860046,6.197722541860224,6.485277444289625,6.485277444289625,6.485277444289625,6.485277444289625,6.324555320336759,6.268502025768104,6.268502025768104
NO.6,6.284902544988268,6.284902544988268,6.2048368229954285,6.020797289396148,5.979130371550699,5.979130371550699,5.979130371550699,6.041522986797286,6.123724356957945,6.284902544988268,6.244997998398398,6.244997998398398,6.144102863722254,6.103277807866851,6.041522986797286,6.041522986797286,6.041522986797286,6.123724356957945,6.284902544988268,6.5,6.324555320336759,6.2048368229954285,6.2048368229954285,6.18465843842649,6.103277807866851,6.082762530298219,6.123724356957945,6.123724356957945,6.5,6.5,6.5383484153110105,6.304760106459246,6.2048368229954285,6.224949798994366,6.383572667401852,6.06217782649107,5.809475019311125,6.123724356957945,6.5,6.5,6.5383484153110105,6.422616289332565,6.224949798994366,6.264982043070834,6.264982043070834,6.06217782649107,6.082762530298219,5.958187643906492,6.264982043070834,6.5,6.5383484153110105,6.5383484153110105,6.264982043070834,6.264982043070834,6.164414002968976,6.18465843842649,5.894913061275798,5.809475019311125,5.809475019311125,6.082762530298219,5.830951894845301,5.830951894845301,6.082762530298219,6.164414002968976,6.18465843842649,5.916079783099616,5.809475019311125,5.787918451395113,5.809475019311125,5.809475019311125,5.830951894845301,5.830951894845301,5.937171043518958,6.164414002968976,6.164414002968976,5.958187643906492,5.809475019311125,5.809475019311125,5.787918451395113,5.809475019311125,5.958187643906492,5.958187643906492,6.041522986797286,6.164414002968976,6.164414002968976,6.164414002968976,5.958187643906492,5.809475019311125,5.809475019311125,5.787918451395113,6.103277807866851,6.103277807866851,6.082762530298219,6.164414002968976,6.164414002968976,6.164414002968976,6.164414002968976,5.937171043518958,5.809475019311125,5.809475019311125
NO.7,8.161563031130196,8.161563031130196,8.110350040397625,7.745966692414834,7.434902674398487,7.434902674398487,7.434902674398487,7.490735018081411,7.608474807008885,7.937253933193772,8.306623862918075,8.482007099999649,8.429445744267861,8.06225774829855,7.831560082980487,7.6121248311128245,7.52772652709081,7.608474807008885,7.975657409336932,8.293236869749819,8.749603165604459,8.819171036881968,8.819171036881968,8.426149773176359,8.06225774829855,7.996527023930104,7.608474807008885,7.842193570679061,8.293236869749819,8.293236869749819,8.695464973830388,8.768630958643937,8.819171036881968,8.631338250816034,8.828615092099351,8.249579113843055,7.9337534902746025,8.103497187428813,8.293236869749819,8.293236869749819,8.695464973830388,8.724168218868268,8.689073598491383,8.589399151150083,8.727351641057364,8.586164581594172,8.679477710861024,8.339997335464536,8.289886743630593,8.293236869749819,8.524474568362947,8.556998435328957,8.589399151150083,8.589399151150083,8.774964387392123,8.897565210026093,8.283182426526118,8.336666000266533,8.336666000266533,8.289886743630593,8.336666000266533,8.336666000266533,8.455767262643882,8.660254037844387,8.897565210026093,8.455767262643882,8.137703743822469,8.22259758902934,8.336666000266533,8.336666000266533,8.336666000266533,8.336666000266533,8.396427811873332,8.685876147196922,8.468897343941668,8.205689083394114,8.137703743822469,8.137703743822469,8.215838362577491,8.336666000266533,8.239471396205516,8.239471396205516,8.359957469322968,8.478731561317936,8.289886743630593,8.289886743630593,8.205689083394114,8.137703743822469,8.137703743822469,8.209073570683167,8.192137151629671,8.192137151629671,8.319989316232457,8.412952976082641,8.289886743630593,8.289886743630593,8.289886743630593,8.181958472422385,8.137703743822469,8.137703743822469
NO.8,8.817596044274199,8.817596044274199,8.602325267042627,8.0156097709407,7.745966692414834,7.745966692414834,7.745966692414834,7.88986691902975,8.04673846971554,8.06225774829855,8.916277250063503,9.055385138137417,8.916277250063503,8.396427811873332,8.093207028119323,7.92148975887743,7.92148975887743,8.04673846971554,8.06225774829855,8.108637370113428,9.313968005098578,9.313968005098578,9.313968005098578,8.888194417315589,8.573214099741124,8.351646544245034,8.04673846971554,8.06225774829855,8.108637370113428,8.108637370113428,9.313968005098578,9.313968005098578,9.313968005098578,9.027735042633894,9.219544457292887,8.440971508067067,8.12403840463596,8.06225774829855,8.108637370113428,8.108637370113428,9.313968005098578,9.313968005098578,9.082951062292475,8.874119674649425,8.817596044274199,8.093207028119323,8.0,7.7781745930520225,7.88986691902975,8.108637370113428,8.12403840463596,8.573214099741124,8.874119674649425,8.874119674649425,8.261355820929152,7.984359711335656,7.416198487095663,7.516648189186454,7.516648189186454,7.762087348130012,7.713624310270756,7.713624310270756,8.246211251235321,8.32165848854662,7.984359711335656,7.713624310270756,7.632168761236874,7.5,7.516648189186454,7.516648189186454,7.713624310270756,7.713624310270756,7.842193570679061,8.06225774829855,8.06225774829855,7.826237921249264,7.632168761236874,7.632168761236874,7.516648189186454,7.516648189186454,7.7781745930520225,7.7781745930520225,7.92148975887743,8.06225774829855,8.06225774829855,8.06225774829855,7.826237921249264,7.632168761236874,7.632168761236874,7.516648189186454,7.874007874011811,7.874007874011811,7.937253933193772,8.06225774829855,8.06225774829855,8.06225774829855,8.06225774829855,7.7781745930520225,7.632168761236874,7.632168761236874
NO.9,6.87386354243376,6.87386354243376,6.782329983125268,6.614378277661476,6.6332495807108,6.6332495807108,6.6332495807108,6.652067347825035,6.726812023536855,6.96419413859206,6.819090848492928,6.800735254367722,6.689544080129826,6.670832032063167,6.614378277661476,6.6332495807108,6.670832032063167,6.726812023536855,6.96419413859206,7.211102550927978,6.7638746292343415,6.7638746292343415,6.7638746292343415,6.726812023536855,6.670832032063167,6.689544080129826,6.726812023536855,6.819090848492928,7.211102550927978,7.211102550927978,6.7638746292343415,6.7638746292343415,6.7638746292343415,6.726812023536855,6.855654600401044,6.726812023536855,6.708203932499369,6.855654600401044,7.211102550927978,7.211102550927978,6.7638746292343415,6.7638746292343415,6.708203932499369,6.689544080129826,6.782329983125268,6.7638746292343415,6.7638746292343415,6.708203932499369,6.96419413859206,7.211102550927978,6.48074069840786,6.576473218982953,6.689544080129826,6.689544080129826,6.855654600401044,6.98212002188447,6.576473218982953,6.557438524302,6.557438524302,6.837397165588672,6.422616289332565,6.422616289332565,6.519202405202649,6.6332495807108,6.98212002188447,6.614378277661476,6.284902544988268,6.422616289332565,6.557438524302,6.557438524302,6.422616289332565,6.422616289332565,6.363961030678928,6.4031242374328485,6.4031242374328485,6.324555320336759,6.284902544988268,6.284902544988268,6.4031242374328485,6.557438524302,6.383572667401852,6.383572667401852,6.383572667401852,6.4031242374328485,6.4031242374328485,6.4031242374328485,6.324555320336759,6.284902544988268,6.284902544988268,6.4031242374328485,6.363961030678928,6.363961030678928,6.363961030678928,6.4031242374328485,6.4031242374328485,6.4031242374328485,6.4031242374328485,6.284902544988268,6.284902544988268,6.284902544988268
NO.10,6.618156843109719,6.618156843109719,6.48074069840786,6.244997998398398,6.2289646009589745,6.2289646009589745,6.2289646009589745,6.180614856144977,6.244997998398398,6.557438524302,6.526867548832288,6.48074069840786,6.371812928829597,6.308724118235001,6.276941930590086,6.212889826803627,6.196773353931867,6.244997998398398,6.572670690061994,6.884765791223402,6.356099432828281,6.387487769068525,6.387487769068525,6.356099432828281,6.308724118235001,6.324555320336759,6.244997998398398,6.434283176858165,6.884765791223402,6.884765791223402,6.356099432828281,6.356099432828281,6.387487769068525,6.371812928829597,6.54217089351845,6.4031242374328485,6.48074069840786,6.54217089351845,6.884765791223402,6.884765791223402,6.356099432828281,6.356099432828281,6.324555320336759,6.29285308902091,6.340346993658944,6.308724118235001,6.434283176858165,6.371812928829597,6.6783231428256,6.884765791223402,6.196773353931867,6.2289646009589745,6.29285308902091,6.29285308902091,6.244997998398398,6.260990336999411,5.916079783099616,6.340346993658944,6.340346993658944,6.572670690061994,6.04979338490167,6.04979338490167,6.115553940568262,6.148170459575759,6.260990336999411,6.0332412515993425,5.916079783099616,6.04979338490167,6.340346993658944,6.340346993658944,6.04979338490167,6.04979338490167,5.932958789676531,5.9833101206606365,5.9833101206606365,5.932958789676531,5.916079783099616,5.916079783099616,6.06630035524124,6.340346993658944,5.89915248150105,5.89915248150105,5.916079783099616,5.9833101206606365,5.9833101206606365,5.9833101206606365,5.932958789676531,5.916079783099616,5.916079783099616,6.06630035524124,5.796550698475776,5.796550698475776,5.865151319446072,5.9833101206606365,5.9833101206606365,5.9833101206606365,5.9833101206606365,5.916079783099616,5.916079783099616,5.916079783099616
NO.11,4.9467755392067385,4.9467755392067385,5.235624576483913,5.213105656730477,4.425859836700395,4.425859836700395,4.425859836700395,5.218744496298612,5.896160265999639,5.815799980377997,5.207460711212667,5.4986629390831965,5.790458683446924,5.866154166562822,5.401524839175998,5.167773442493505,5.423261445466404,5.896160265999639,5.815799980377997,5.815799980377997,5.955718952006896,6.0293400282676535,6.0293400282676535,5.9458339344847655,5.866154166562822,5.876173224531922,5.896160265999639,5.815799980377997,5.815799980377997,5.815799980377997,5.9061284223403465,5.975439929657161,6.0293400282676535,5.9458339344847655,6.1213224253664436,5.921049191605468,5.805676735139597,5.825905635228589,5.815799980377997,5.815799980377997,5.9061284223403465,5.930975517419988,5.930975517419988,5.876173224531922,5.955718952006896,5.90114644893386,6.009795924889923,5.81074056229952,5.7650059945889955,5.815799980377997,5.45570397678915,5.625571866355403,5.876173224531922,5.876173224531922,5.896160265999639,5.935932455616983,5.744562646538029,5.770105514378296,5.770105514378296,5.7496802980176005,5.0874701906916835,5.0874701906916835,5.444911277838181,5.7496802980176005,5.935932455616983,5.708610627299575,5.5518942183514906,5.6412347417710516,5.770105514378296,5.770105514378296,5.0874701906916835,5.0874701906916835,4.952717614068653,5.541288871096794,5.41240405430515,5.450310298775766,5.5518942183514906,5.5518942183514906,5.620341207979961,5.770105514378296,4.820300210323737,4.820300210323737,4.783550244449876,5.122040034756372,5.352294725024904,5.352294725024904,5.450310298775766,5.5518942183514906,5.5518942183514906,5.620341207979961,4.576153020888641,4.576153020888641,4.58257569495584,4.80808143221634,5.352294725024904,5.352294725024904,5.352294725024904,5.45570397678915,5.5518942183514906,5.5518942183514906
NO.12,2.692582403567252,2.692582403567252,2.958039891549808,3.427827300200522,3.5355339059327378,3.5355339059327378,3.5355339059327378,3.5,3.640054944640259,3.7416573867739413,2.8722813232690143,3.0413812651491097,3.3166247903554,3.4641016151377544,3.427827300200522,3.5,3.570714214271425,3.640054944640259,3.7416573867739413,4.0,3.3541019662496847,3.427827300200522,3.427827300200522,3.4641016151377544,3.4641016151377544,3.427827300200522,3.640054944640259,3.570714214271425,4.0,4.0,3.3541019662496847,3.3541019662496847,3.427827300200522,3.391164991562634,3.570714214271425,3.391164991562634,3.3166247903554,3.5,4.0,4.0,3.3541019662496847,3.3166247903554,3.391164991562634,3.3541019662496847,3.391164991562634,3.427827300200522,3.24037034920393,3.3541019662496847,3.7080992435478315,4.0,3.3541019662496847,3.3541019662496847,3.3541019662496847,3.3541019662496847,3.391164991562634,3.4641016151377544,3.8078865529319543,3.2015621187164243,3.2015621187164243,3.5355339059327378,2.9154759474226504,2.9154759474226504,3.082207001484488,3.3541019662496847,3.4641016151377544,3.5,3.5355339059327378,3.427827300200522,3.2015621187164243,3.2015621187164243,2.9154759474226504,2.9154759474226504,2.8722813232690143,3.4641016151377544,3.4641016151377544,3.5355339059327378,3.5355339059327378,3.5355339059327378,3.3541019662496847,3.2015621187164243,2.958039891549808,2.958039891549808,2.958039891549808,3.1622776601683795,3.5355339059327378,3.5355339059327378,3.5355339059327378,3.5355339059327378,3.5355339059327378,3.3541019662496847,3.082207001484488,3.082207001484488,2.958039891549808,3.082207001484488,3.5355339059327378,3.5355339059327378,3.5355339059327378,3.5355339059327378,3.5355339059327378,3.5355339059327378
NO.13,2.0,2.0615528128088303,2.179449471770337,2.5495097567963922,2.7838821814150108,2.7838821814150108,2.7838821814150108,2.5495097567963922,2.5,2.5495097567963922,2.0615528128088303,2.179449471770337,2.23606797749979,2.29128784747792,2.5495097567963922,2.5495097567963922,2.5,2.5,2.5495097567963922,2.7386127875258306,2.3979157616563596,2.3979157616563596,2.449489742783178,2.29128784747792,2.0615528128088303,2.179449471770337,2.5,2.449489742783178,2.7386127875258306,2.7386127875258306,2.345207879911715,2.345207879911715,2.345207879911715,2.23606797749979,2.23606797749979,2.23606797749979,2.29128784747792,2.449489742783178,2.7386127875258306,2.7838821814150108,2.345207879911715,2.345207879911715,2.29128784747792,2.29128784747792,2.29128784747792,2.5495097567963922,2.5495097567963922,2.6457513110645907,2.692582403567252,2.7838821814150108,1.8708286933869707,2.1213203435596424,2.29128784747792,2.29128784747792,2.598076211353316,2.7386127875258306,3.2015621187164243,2.6457513110645907,2.6457513110645907,2.6457513110645907,1.8027756377319946,1.8027756377319946,2.0615528128088303,2.5,2.7386127875258306,2.6457513110645907,2.5,2.598076211353316,2.6457513110645907,2.6457513110645907,1.8027756377319946,1.8027756377319946,1.8027756377319946,2.7386127875258306,2.5495097567963922,2.5,2.5,2.5,2.5,2.6457513110645907,1.8027756377319946,1.8027756377319946,1.8027756377319946,2.23606797749979,2.5,2.5,2.5,2.5,2.5,2.5,1.8027756377319946,1.8027756377319946,1.8027756377319946,1.9364916731037085,2.5,2.5,2.5,2.5,2.5,2.5
