NO.1,439.5870864391327,382.0699080824852,0,0,0,0,0,0,0,0,0
NO.10,315.5730664730072,106.89004324376583,640.6189501285553,150.84506943821907,133.0868899822235,121.89020402729511,121.8587625771761,118.98268014192581,103.36196981370449,72.95665796846151,0
NO.100,348.64816814661026,67.94372573494911,444.4696009159088,502.0715668797493,148.48506078124046,257.34417140483856,127.95448303222656,181.2276616692543,331.24372363090515,58.386954478919506,77.7935329824686
NO.1000,483.1737279891968,120.51975354552269,583.1712856888771,181.8765513598919,175.28656870126724,153.13638374209404,111.5321647375822,339.1006961464882,84.3336433172226,107.67780244350433,111.30793951451778
NO.1001,500.4752054810524,207.01609551906586,447.29020446538925,93.10404770076275,0,0,0,175.8805476129055,0,0,0
NO.1002,334.5324471592903,118.09532530605793,403.54929864406586,125.57665817439556,131.62310235202312,76.77791640162468,108.99318382143974,218.57494488358498,0,121.78619392216206,78.80580611526966
NO.1003,235.69608107209206,89.69754911959171,598.3510613441467,130.60959056019783,150.8003193885088,131.796607747674,138.4687889367342,330.5509686470032,0,128.55288572609425,80.49008436501026
NO.1004,324.58003610372543,115.65683409571648,585.7696756720543,127.86761857569218,142.01288111507893,91.32754057645798,0,283.12521055340767,0,79.725356772542,83.5796445608139
NO.101,406.3551127910614,76.99121721088886,357.7667847275734,408.6684435606003,163.4977012872696,243.09426546096802,101.13381780683994,181.37190490961075,344.8135033249855,57.84379318356514,76.2408273294568
NO.102,264.39229026436806,68.88280156999826,498.5736683011055,366.26774817705154,146.83698303997517,203.34815606474876,141.64949767291546,201.3714797794819,230.5692434310913,86.6418145596981,99.98002089560032
NO.103,399.060919880867,72.37183395773172,462.7421870827675,490.70093780755997,133.25328938663006,245.61993777751923,101.7992477864027,210.33614873886108,391.63731038570404,69.98016033321619,103.71098294854164
NO.104,901.641845703125,97.84112684428692,348.3777120709419,203.70615646243095,112.66444809734821,155.92778101563454,115.77991768717766,386.36069744825363,85.9416089951992,107.41777718067169,0
NO.105,875.8853375911713,113.08448389172554,288.1869673728943,216.4432592689991,85.97780019044876,151.5831984579563,103.78647595643997,212.3766392469406,82.92501792311668,0,64.10485599189997
NO.106,682.0358335971832,131.20269402861595,446.4508593082428,150.13151802122593,107.0790458470583,150.1141581684351,64.52599074691534,287.0737388730049,102.42657735943794,90.37814103066921,68.64229217171669
NO.107,340.4396027326584,0,460.1118341088295,568.084791302681,143.79022642970085,247.27821350097656,127.48375535011292,173.77177253365517,316.2382170557976,68.95091850310564,81.02365769445896
NO.108,1008.4672272205353,87.82001212239265,482.6256260275841,510.9725147485733,154.62227165699005,228.55820134282112,70.76398003846407,295.0560487806797,229.54905405640602,59.49561018496752,71.25820498913527
NO.109,532.4653163552284,74.5163019746542,598.1118604540825,401.98758244514465,152.51611359417439,243.55242028832436,101.74797847867012,238.56395855545998,264.5494416356087,77.12842430919409,59.89008117467165
NO.11,262.69497349858284,98.02653454244137,0,0,0,0,0,0,0,0,0
NO.110,389.73938673734665,59.86133590340614,496.19127064943314,599.3673950433731,157.31200575828552,266.6092664003372,131.9895964115858,208.35448056459427,596.1306393146515,52.87242587655783,89.14998732507229
NO.111,408.01383554935455,55.819558911025524,319.4894269108772,596.1040407419205,145.3005149960518,264.55918326973915,109.0677734464407,195.63298672437668,297.9806810617447,58.330767787992954,74.856486171484
NO.112,92.18958206474781,98.2134323567152,0,0,0,0,0,0,0,0,0
NO.113,259.2315897345543,70.0377719476819,454.46887612342834,430.92433363199234,178.04328352212906,215.51072597503662,136.46114617586136,192.05251708626747,243.34516376256943,82.31683634221554,101.07830166816711
NO.114,329.4617682695389,119.77479793131351,517.1757936477661,479.21299934387207,188.91965970396996,227.55984216928482,136.0477413982153,272.0564976334572,253.17326188087463,77.44284812361002,155.6064747273922
NO.115,510.2045089006424,79.80236783623695,601.0517477989197,340.2439132332802,159.7578451037407,200.34490153193474,133.08756984770298,255.71484118700027,229.351744055748,93.94658729434013,77.97953207045794
NO.116,298.8114766776562,0,533.7085947394371,502.36549228429794,164.31771218776703,252.95104831457138,152.38923020660877,243.67846548557281,207.7104151248932,84.12964642047882,100.9290013462305
NO.117,410.72022169828415,58.4242632612586,392.59713143110275,515.0777846574783,136.86535879969597,257.3271468281746,102.584483101964,183.69192257523537,572.3168328404427,63.361539505422115,85.78980341553688
NO.118,291.0452336072922,58.3764910697937,387.31493055820465,433.3284869790077,177.55050212144852,218.94481033086777,127.9194001108408,203.84736359119415,287.93027624487877,66.11551623791456,90.37704207003117
NO.119,385.27701050043106,140.7786924391985,690.7616555690765,115.38315564393997,121.61371298134327,0,82.68572390079498,232.61060938239098,0,0,88.58188055455685
NO.12,298.08249324560165,58.867186307907104,502.62775272130966,392.71727204322815,140.83805494010448,242.23769083619118,129.97767888009548,239.30015042424202,229.75333034992218,95.9161389619112,95.93225084245205
NO.120,452.61200517416,117.74384416639805,598.563626408577,457.58314430713654,209.41833034157753,202.13359966874123,132.50949792563915,271.0370346903801,181.23991787433624,71.8437833711505,152.06968411803246
NO.121,327.3046389222145,64.3599359318614,618.3605641126633,408.74019265174866,162.36133873462677,194.84521821141243,168.96991059184074,236.8215098977089,227.70516574382782,80.99586702883244,99.52292777597904
NO.122,541.8093129992485,137.33357191085815,314.4698590040207,89.70295079052448,107.51637630164623,0,90.3882086277008,308.99640172719955,0,0,0
NO.123,258.3291009068489,143.61591078341007,535.8778685331345,192.87340342998505,179.56260591745377,78.11137940734625,106.85676708817482,214.203093200922,0,72.69446272403002,129.91029769182205
NO.124,356.02379590272903,110.27381755411625,537.4647676944733,309.83177945017815,211.7287553846836,188.317708671093,117.57280677556992,304.42584306001663,117.84362606704235,92.51557290554047,132.5467135757208
NO.125,475.94357281923294,95.11657059192657,491.43534153699875,452.4681717157364,168.92341896891594,280.96985071897507,89.6687712520361,276.73719450831413,345.136895775795,72.40151520818472,116.2880752235651
NO.126,314.38086181879044,106.7300233989954,439.06740844249725,148.73572625219822,148.9238627254963,84.07839573919773,99.97133165597916,220.78581154346466,0,0,0
NO.127,351.16974264383316,62.58239038288593,497.2784221172333,568.0711939930916,159.30095687508583,319.06504184007645,131.98675587773323,194.88025456666946,272.91232720017433,77.0067423582077,108.23328979313374
NO.128,348.360575735569,78.13170552253723,626.099482178688,295.14212161302567,185.73682755231857,192.16099753975868,114.10195380449295,356.08965903520584,206.5146341919899,96.12336754798889,105.69533333182335
NO.129,277.8055891394615,49.96058065444231,263.0522660911083,635.5280429124832,125.29862113296986,242.12144315242767,111.28605343401432,127.55186296999454,382.93924182653427,0,83.36884900927544
NO.13,313.9633685350418,0,271.513182669878,730.2039116621017,127.66281142830849,287.53500431776047,105.83206079900265,136.29871420562267,521.5843021869659,0,77.52057630568743
NO.130,115.6256441026926,197.60603085160255,0,0,0,0,0,0,0,0,0
NO.131,280.01589700579643,62.75307387113571,458.76555144786835,437.08570301532745,141.9247779995203,241.27481505274773,141.56402088701725,175.8417673408985,238.2664941251278,61.37712858617306,97.49753400683403
NO.132,270.63697576522827,0,0,0,0,0,0,0,0,0,0
NO.133,267.06311851739883,66.35826081037521,308.8947758078575,374.84001368284225,136.40583492815495,197.3145268857479,106.06789030134678,174.667090177536,241.7236939072609,52.905925549566746,85.6528989970684
NO.134,719.7941839694977,180.07704988121986,132.98990204930305,0,0,0,0,0,0,0,0
NO.135,342.7628055214882,57.915523648262024,351.15785896778107,505.1734670996666,145.5978024750948,230.70957511663437,88.67721073329449,149.15741980075836,543.4558913111687,56.29281047731638,80.33286780118942
NO.136,520.2669650316238,202.34722644090652,371.21497094631195,0,0,0,97.87742048501968,145.73071151971817,0,0,0
NO.137,295.2459268271923,80.32728917896748,341.9899195432663,318.18725168704987,168.03981736302376,204.74260672926903,91.51517413556576,220.663920044899,186.58816814422607,83.23696441948414,99.54915381968021
NO.138,297.42902144789696,0,317.7616372704506,558.2091584801674,144.5354800671339,258.3075873553753,119.89261955022812,172.3221130669117,320.2737122774124,60.12941710650921,77.53197103738785
NO.139,278.4270793199539,70.70137187838554,413.9957204461098,337.6816585659981,179.5518584549427,253.51786985993385,134.8444353789091,222.67615422606468,195.75588405132294,87.65969425439835,97.53037244081497
NO.14,325.79656690359116,0,341.78435802459717,667.1399623155594,130.97047805786133,302.497036755085,119.08481828868389,159.0009592473507,390.4731571674347,65.5021658167243,81.25461637973785
NO.140,342.11479127407074,101.6280148178339,472.6608097553253,320.5789625644684,160.11355444788933,184.29968506097794,101.23172774910927,207.30085670948029,245.64046412706375,68.4289913624525,98.15700352191925
NO.141,280.1286615431309,79.6237587928772,414.4364595413208,178.13613638281822,159.23339873552322,136.17531396448612,93.07114407420158,174.52029511332512,116.7905330657959,72.04915396869183,74.52274207025766
NO.142,272.5549601018429,0,656.9088250398636,341.3957357406616,176.13666132092476,207.6166495680809,196.39281556010246,263.61817494034767,120.31137011945248,102.25366801023483,93.60319934785366
NO.143,317.8475797176361,124.217439442873,604.0063127875328,138.38769868016243,132.3100831359625,145.54590918123722,90.38325399160385,259.6118301153183,0,104.93195615708828,0
NO.144,370.96478044986725,77.84521672874689,796.8620955944061,434.22881513834,141.82785525918007,226.12331435084343,192.23088398575783,187.39087507128716,187.58432939648628,73.39403033256531,99.42262433469296
NO.145,589.9398028850555,91.90269745886326,589.0021100640297,388.8554126024246,156.08416870236397,222.6354368031025,73.71480576694012,212.11205050349236,235.17027497291565,64.69411309808493,76.08556188642979
NO.146,350.13075917959213,72.44977168738842,398.32938462495804,365.78841507434845,135.46369038522243,201.59998908638954,129.0974672883749,204.13659512996674,271.076001226902,68.2389922440052,80.09791374206543
NO.147,0,0,0,0,0,0,0,0,0,0,0
NO.148,317.22452491521835,58.367387391626835,397.5939750671387,419.7491332888603,164.50557857751846,234.94500666856766,115.55266566574574,240.85264652967453,298.8380193710327,94.39430199563503,85.04591882228851
NO.149,306.72891065478325,72.09842093288898,470.07013112306595,363.8947755098343,172.96813428401947,248.0112947523594,154.02481891214848,194.4616250693798,267.53319427371025,76.7589034512639,98.70453737676144
NO.15,287.2706204652786,58.048972859978676,421.41828685998917,483.41676592826843,158.62368047237396,256.9539286196232,124.55372139811516,201.90022885799408,292.13083907961845,66.33088923990726,85.51816456019878
NO.150,242.40264669060707,128.91667895019054,401.41765028238297,0,103.65989990532398,0,0,119.80225332081318,0,0,0
NO.151,403.672493994236,99.91179220378399,475.68686306476593,271.54775336384773,117.35472828149796,214.7524058818817,94.78341788053513,148.095628246665,155.1369670778513,67.7415868267417,86.80764585733414
NO.152,288.7031063437462,48.394640907645226,377.0057111978531,453.4011334180832,146.86469919979572,217.54486486315727,127.9766671359539,211.97069436311722,287.95162215828896,61.41403689980507,75.61908103525639
NO.153,296.5507283806801,67.2879396006465,747.9304820299149,339.71477299928665,176.51496455073357,200.81296563148499,129.55209240317345,232.20760747790337,133.41333717107773,88.65962736308575,101.91895067691803
NO.154,434.6003755927086,109.38048362731934,474.8938977718353,122.70960956811905,155.10124154388905,90.50270542502403,0,242.53889918327332,0,77.6491966098547,0
NO.155,363.1671890616417,0,388.665534555912,485.6366664171219,135.95580123364925,231.00823163986206,112.88046836853027,161.9669795036316,385.56259125471115,59.21333096921444,71.84676360338926
NO.156,422.98465967178345,110.576581209898,391.08194410800934,230.98936304450035,177.34814435243607,167.46219247579575,86.53438650071621,199.69388842582703,103.57335209846497,70.93434687703848,0
NO.157,337.88740634918213,106.86841793358326,655.2464514970779,0,0,0,0,142.7682302892208,0,0,0
NO.158,383.7309032678604,73.42115510255098,515.31583070755,222.47783839702606,157.15541318058968,181.1101660132408,106.10975325107574,228.64002734422684,114.72871527075768,88.8778455555439,75.47825574874878
NO.159,249.03388693928719,66.67203735560179,430.334247648716,318.5281530022621,181.81174993515015,183.8827319443226,163.9294996857643,193.6178095638752,151.57179906964302,91.60377085208893,77.26993411779404
NO.16,228.4163422882557,148.38784001767635,545.0401827692986,140.93314297497272,131.8453997373581,92.65550412237644,122.1534051001072,181.59395083785057,0,100.3483310341835,0
NO.160,297.8639490902424,177.23992466926575,0,0,0,0,0,0,0,0,0
NO.161,300.0982664525509,0,323.97616654634476,506.7119747400284,128.17448005080223,216.4681814610958,112.07418516278267,145.5006469041109,325.5877271294594,54.863798432052135,72.92516529560089
NO.162,692.2458857297897,128.198629245162,258.7954141199589,165.5544713139534,160.41718423366547,196.32112234830856,80.03918454051018,200.54766908288002,98.12785312533379,0,0
NO.163,448.84927570819855,73.87792225927114,347.29499369859695,193.3077536523342,154.99948523938656,206.46274089813232,92.64485910534859,146.49830758571625,115.51839299499989,75.35360287874937,0
NO.164,287.6942977309227,84.95294488966465,482.9162731766701,232.05144330859184,153.94819900393486,151.8692821264267,131.69457204639912,247.65808135271072,141.41793362796307,76.70212537050247,84.59001779556274
NO.165,284.29897502064705,79.29418236017227,459.42265540361404,310.53585931658745,176.30768939852715,184.8996803164482,104.63370941579342,238.46115916967392,139.06153850257397,93.301422894001,77.21464615315199
NO.166,444.8072239756584,159.690473228693,170.6635020673275,0,0,0,0,0,0,0,0
NO.167,230.46452552080154,101.04804299771786,268.2727389037609,169.0474897623062,113.3085135370493,91.9247418642044,85.048982873559,0,76.51724386960268,0,0
NO.168,380.11878728866577,84.6762303262949,457.1836441755295,160.58966517448425,174.05429854989052,128.56910936534405,88.54568935930729,222.674161195755,92.21496991813183,76.22214965522289,0
NO.169,285.9334275126457,188.30949440598488,263.2580138742924,0,87.53902278840542,0,0,106.71679861843586,0,0,0
NO.17,303.9718046784401,145.10122127830982,437.69560754299164,162.26859763264656,124.45466592907906,100.75323283672333,86.95141412317753,162.74604946374893,0,0,80.35190403461456
NO.170,276.7443656921387,61.21340673416853,412.4271497130394,280.02990409731865,189.78886306285858,203.55001091957092,129.11517173051834,249.4354173541069,139.43917118012905,103.74270379543304,74.62671026587486
NO.171,727.5162637233734,152.3618120700121,260.55531576275826,99.15792383253574,0,78.51678878068924,142.04011298716068,155.9385284781456,0,0,0
NO.172,312.81884759664536,63.640037551522255,525.4743993282318,293.0975332856178,168.4454269707203,179.4048584997654,116.3073256611824,197.23940640687943,164.24018889665604,95.97651660442352,77.80402433127165
NO.173,380.1754489541054,75.30970498919487,605.7881936430931,303.9371035993099,152.6134740561247,192.7274465560913,95.06169706583023,161.17896884679794,183.9047484099865,69.32800635695457,0
NO.174,336.3662213087082,0,360.92866212129593,565.2878060936928,110.47534644603729,232.1285381913185,117.59736575186253,144.06351372599602,476.88107937574387,0,77.66361348330975
NO.175,277.471337467432,162.56282106041908,248.41364473104477,0,0,0,0,0,0,0,0
NO.176,300.503671169281,0,378.89696657657623,459.87386256456375,155.6082535535097,258.5161663591862,129.9367006868124,264.2216347157955,227.6831679046154,73.21299985051155,78.66518571972847
NO.177,365.35192281007767,0,417.53657162189484,202.58694887161255,157.5130969285965,147.28426001966,104.7756802290678,164.31979835033417,129.66413982212543,85.87952703237534,0
NO.178,262.47745379805565,105.9039868414402,614.6529316902161,109.52838696539402,126.50943361222744,90.20473808050156,113.65629732608795,147.6906891912222,0,82.21794851124287,0
NO.179,352.75470465421677,94.26126256585121,404.6252742409706,212.49007433652878,211.175587028265,149.71264638006687,105.5693719536066,206.0806006193161,90.92663414776325,67.82377138733864,70.4748509451747
NO.18,345.2473133802414,56.219748221337795,409.14569050073624,431.9606348872185,151.30187384784222,213.46528083086014,102.46648453176022,192.20151007175446,275.6882458925247,78.41476239264011,80.63949644565582
NO.180,340.59010446071625,60.34191232174635,404.63246405124664,434.9775239825249,158.90048816800117,239.73844945430756,144.04607005417347,231.51084780693054,252.83584371209145,70.30416745692492,85.79826913774014
NO.181,250.85026398301125,72.22021464258432,466.17206186056137,211.24470978975296,187.37250939011574,135.376313701272,146.10747806727886,197.59543240070343,93.73934008181095,85.71169339120388,79.46368306875229
NO.182,283.41323137283325,67.28383712470531,457.2005569934845,263.54337111115456,156.79515898227692,180.24085089564323,112.96620592474937,201.73432305455208,117.2262616455555,78.48331704735756,64.8327823728323
NO.183,300.0085800886154,98.79971854388714,374.30811673402786,221.15852683782578,167.80773177742958,148.1818873435259,106.4092293381691,135.48806309700012,112.77693323791027,0,73.47549311816692
NO.184,297.06720262765884,53.675053641200066,415.75994342565536,347.45149314403534,157.09122642874718,203.2804861664772,108.25748555362225,152.9650017619133,287.9735268652439,61.748637817800045,63.60805593430996
NO.185,213.47792819142342,65.51677826792002,408.3431139588356,216.02662280201912,159.5558226108551,147.10960909724236,159.79619696736336,199.87491890788078,121.97182513773441,88.09885941445827,73.19202180951834
NO.186,241.73889309167862,67.7975406870246,491.10036343336105,148.49606901407242,136.60306110978127,95.44464759528637,116.94351211190224,142.95251108705997,75.99912118166685,105.94950057566166,0
NO.187,453.3836618065834,77.87420880049467,560.3952333331108,308.9735843241215,172.22195863723755,190.18692895770073,142.69153587520123,201.33664831519127,143.33569444715977,66.95523858070374,66.01174362003803
NO.188,300.21585524082184,0,359.2967614531517,615.0880455970764,153.0990470200777,269.7177231311798,124.88123029470444,168.3889701962471,280.12486174702644,62.793102115392685,66.34565070271492
NO.189,295.6170588731766,72.78988603502512,550.1825734972954,289.9356558918953,165.36042094230652,196.2069794535637,117.72186495363712,238.51845413446426,241.57274514436722,99.31066073477268,90.35935625433922
NO.19,446.765199303627,77.61753629893064,613.311156630516,311.04031950235367,165.5055209994316,244.92518976330757,80.52896708250046,243.57857182621956,262.54666969180107,80.04795759916306,93.82298216223717
NO.190,490.54067581892014,118.27775277197361,386.0441967844963,153.07074412703514,126.33517384529114,138.9696542173624,89.64427746832371,137.21192255616188,97.33378887176514,0,0
NO.191,280.65646067261696,53.95437590777874,434.3005642294884,390.4943913221359,176.93651840090752,215.02183750271797,154.8218261450529,194.71297040581703,181.02683126926422,79.40851151943207,75.82463324069977
NO.192,258.8621713221073,50.4975114017725,283.3884581923485,419.12924498319626,153.02407555282116,234.1238595545292,123.49721044301987,136.0241137444973,252.6000328361988,60.87177433073521,71.57509215176105
NO.193,260.35141199827194,75.61308797448874,432.45598673820496,160.65800562500954,156.71519562602043,133.31562280654907,93.83146651089191,124.56223368644714,87.53480389714241,0,0
NO.194,283.53575617074966,49.182442016899586,391.9639065861702,457.46713876724243,151.62955038249493,223.91149774193764,137.0332483202219,150.58872289955616,257.3937550187111,65.08446764200926,68.34941916167736
NO.195,270.68082243204117,54.288944229483604,300.39457604289055,485.6056347489357,133.51106084883213,237.54354566335678,111.5145068615675,146.06133103370667,275.5550667643547,49.64909050613642,88.34593929350376
NO.196,144.7525341063738,0,154.137397184968,394.8408365249634,110.53490452468395,169.38209533691406,94.80941109359264,57.433610782027245,301.6497939825058,0,57.78128746896982
NO.197,304.24559488892555,0,561.2257495522499,363.6321425437927,166.81786626577377,222.9585312306881,136.819863691926,216.18399769067764,162.85713762044907,90.21991863846779,69.44485008716583
NO.198,337.09149807691574,51.061585545539856,398.64901453256607,525.9149521589279,141.37824065983295,247.0673993229866,99.21351447701454,172.93665558099747,415.51414877176285,53.0937360599637,83.15050043165684
NO.199,276.675708591938,76.90319325774908,640.793964266777,220.17726674675941,165.53275287151337,193.74001771211624,118.8187301158905,281.15294873714447,108.6445152759552,115.8929243683815,88.33753876388073
NO.2,239.53566327691078,59.484499506652355,429.9008846282959,297.5037507712841,176.54407769441605,181.23619258403778,114.28377591073513,190.91222435235977,118.67980472743511,75.84520149976015,71.82753179222345
NO.20,240.48825725913048,90.48711508512497,608.4692478179932,159.5534384250641,164.5105890929699,139.40650038421154,102.46146470308304,273.85804802179337,97.49690070748329,120.34955434501171,98.05814363062382
NO.200,337.68918365240097,0,389.34938609600067,564.1426518559456,138.22313398122787,258.63753631711006,113.78618888556957,193.46389919519424,434.41876769065857,76.40714757144451,84.06171575188637
NO.201,288.1508879363537,133.4899291396141,707.4454426765442,160.26632860302925,129.26151975989342,133.09220783412457,122.88134545087814,207.4836939573288,97.94682264328003,112.84529231488705,94.71964091062546
NO.202,241.90211668610573,60.58369763195515,402.454249560833,240.47670885920525,153.86749058961868,157.36691653728485,151.32348984479904,237.51595988869667,139.85837809741497,96.12273424863815,75.02568885684013
NO.203,248.336773365736,95.31082585453987,392.3601284623146,155.0719141960144,138.79353180527687,107.52556845545769,113.69414627552032,167.84507781267166,150.62181279063225,69.95273754000664,73.45649879425764
NO.204,299.66404661536217,69.72067058086395,557.6847866177559,268.39178055524826,147.1885573118925,159.91725027561188,159.38781201839447,241.63439869880676,130.38498349487782,98.63415732979774,68.60075052827597
NO.205,309.1882914304733,0,344.262458384037,619.7128817439079,125.6325002759695,253.3346228301525,120.18827721476555,128.89690697193146,379.89575415849686,59.241210110485554,73.96914530545473
NO.206,324.07309859991074,61.22571416199207,400.2825915813446,490.77920615673065,107.899010181427,230.64495995640755,124.72998350858688,127.57498770952225,417.80073195695877,54.111420176923275,89.55382741987705
NO.207,698.4161585569382,189.056396484375,351.870134472847,72.43397179991007,0,0,0,93.11233647167683,0,0,0
NO.208,268.24548840522766,57.55043588578701,412.58689016103745,426.07516050338745,186.69268116354942,247.73754179477692,159.78027135133743,238.41334506869316,248.57105687260628,88.453134521842,79.11577820777893
NO.209,243.20313706994057,76.50692015886307,495.47769129276276,220.22632881999016,137.47408986091614,148.08112755417824,136.19225472211838,233.47895592451096,116.60912074148655,84.21174250543118,102.32136584818363
NO.21,330.41223883628845,0,479.5696586370468,473.0774834752083,143.15441250801086,248.463973402977,153.50996516644955,238.5316602885723,252.62990966439247,66.24008994549513,86.75947785377502
NO.210,179.63068559765816,146.3313028216362,105.94136081635952,0,0,0,85.03601886332035,0,0,0,0
NO.211,228.29487919807434,81.895487383008,586.7555364966393,137.95441016554832,128.06566432118416,140.4540240764618,125.71075931191444,183.82009118795395,72.29164242744446,80.599719658494,0
NO.212,303.1456470489502,71.53401616960764,469.0065234899521,243.66024881601334,151.6200229525566,130.89901767671108,185.34399569034576,175.72110518813133,106.76310397684574,78.04912980645895,74.44506511092186
NO.213,217.45925769209862,234.54062640666962,217.62732416391373,0,0,0,0,0,0,0,0
NO.214,303.8114495575428,73.00655823200941,268.3345787227154,369.3503141403198,132.9860184341669,201.97652280330658,91.49385616183281,151.64989046752453,336.03984862565994,0,73.2903415337205
