name,cluster,LevelNum
NO.0,3,-48.0,-46.0,33.0,25.0
NO.1,3,-26.0,-24.0,6.0,6.0
NO.2,3,-27.0,-12.0,49.0,17.0
NO.3,3,-23.0,-33.0,8.0,5.0
NO.4,3,-46.0,-58.0,17.0,12.0
NO.5,3,-49.0,-1.0,44.0,-17.0
NO.6,3,-2.0,-13.0,23.0,23.0
NO.7,3,8.0,-11.0,19.0,19.0
NO.8,3,-108.0,-72.0,65.0,54.0
NO.9,3,-55.0,-26.0,100.0,0.0
NO.10,3,1.0,-22.0,-5.0,25.0
NO.11,3,-85.0,-61.0,15.0,0.0
NO.12,3,-51.0,-80.0,22.0,14.0
NO.13,3,-62.0,-70.0,61.0,-10.0
NO.14,3,-11.0,-20.0,16.0,3.0
NO.15,3,-28.0,-22.0,15.0,17.0
NO.16,3,-37.0,-22.0,51.0,26.0
NO.17,3,-15.0,-11.0,16.0,5.0
NO.18,3,-71.0,-78.0,17.0,36.0
NO.19,3,-16.0,-27.0,1.0,9.0
NO.20,3,-15.0,-22.0,7.0,5.0
NO.21,3,6.0,-5.0,31.0,21.0
NO.22,0,4.0,-11.0,-6.0,-11.0
NO.23,3,-32.0,-35.0,18.0,17.0
NO.24,3,-10.0,-17.0,57.0,22.0
NO.25,0,-3.0,-20.0,-19.0,-11.0
NO.26,3,-18.0,-44.0,12.0,9.0
NO.27,3,-7.0,5.0,6.0,-18.0
NO.28,3,-9.0,-16.0,19.0,22.0
NO.29,3,-11.0,-24.0,32.0,11.0
NO.30,3,-2.0,11.0,5.0,-6.0
NO.31,3,-8.0,-20.0,33.0,21.0
NO.32,3,-4.0,-36.0,11.0,27.0
NO.33,3,11.0,5.0,25.0,22.0
NO.34,3,-53.0,-40.0,34.0,19.0
NO.35,3,-21.0,-38.0,15.0,13.0
NO.36,3,0.0,-4.0,47.0,10.0
NO.37,3,-37.0,-29.0,22.0,2.0
NO.38,3,-32.0,-18.0,26.0,14.0
NO.39,3,-63.0,-26.0,-6.0,-4.0
NO.40,3,-25.0,-33.0,22.0,12.0
NO.41,3,0.0,-9.0,55.0,-6.0
NO.42,3,-5.0,-8.0,22.0,10.0
NO.43,3,-18.0,-2.0,6.0,2.0
NO.44,3,-31.0,-27.0,23.0,3.0
NO.45,3,7.0,-5.0,14.0,4.0
NO.46,3,3.0,3.0,26.0,0.0
NO.47,3,-4.0,-20.0,17.0,5.0
NO.48,3,-23.0,-4.0,5.0,-3.0
NO.49,3,-11.0,-4.0,-1.0,22.0
NO.50,3,-9.0,-19.0,5.0,8.0
NO.51,3,-6.0,-36.0,0.0,10.0
NO.52,3,-4.0,-16.0,11.0,11.0
NO.53,3,-22.0,21.0,63.0,3.0
NO.54,3,-19.0,-12.0,3.0,13.0
NO.55,3,-37.0,-19.0,14.0,7.0
NO.56,3,-26.0,-19.0,41.0,14.0
NO.57,3,-29.0,-4.0,2.0,-14.0
NO.58,3,-31.0,-40.0,-5.0,0.0
NO.59,3,-16.0,-21.0,18.0,-3.0
NO.60,3,-17.0,12.0,7.0,-5.0
NO.61,3,-24.0,-6.0,2.0,1.0
NO.62,3,-33.0,33.0,40.0,-9.0
NO.63,3,-16.0,16.0,59.0,7.0
NO.64,0,-8.0,0.0,-16.0,5.0
NO.65,0,1.0,-37.0,-37.0,-16.0
NO.66,0,11.0,-31.0,-26.0,-8.0
NO.67,3,-21.0,-38.0,11.0,6.0
NO.68,3,-14.0,0.0,4.0,3.0
NO.69,3,-14.0,-19.0,1.0,17.0
NO.70,3,-6.0,-11.0,10.0,5.0
NO.71,3,-3.0,8.0,19.0,-2.0
NO.72,3,2.0,39.0,13.0,-9.0
NO.73,3,0.0,-19.0,-8.0,1.0
NO.74,0,-5.0,8.0,-6.0,-19.0
NO.75,3,6.0,9.0,10.0,2.0
NO.76,3,-11.0,2.0,-9.0,1.0
NO.77,3,2.0,-29.0,30.0,38.0
NO.78,3,-21.0,-17.0,37.0,13.0
NO.79,3,-23.0,-19.0,15.0,3.0
NO.80,3,-5.0,-18.0,37.0,17.0
NO.81,3,-17.0,-22.0,1.0,-3.0
NO.82,0,19.0,-9.0,-11.0,-9.0
