name,cluster,LevelNum
NO.0,1,-4479.0,-4548.0,-4581.0,-4590.0
NO.1,1,-2892.0,-3058.0,-3018.0,-3162.0
NO.2,1,-2845.0,-2834.0,-2522.0,-2547.0
NO.3,1,-2957.0,-2917.0,-2993.0,-3095.0
NO.4,1,-4540.0,-4321.0,-4563.0,-4548.0
NO.5,1,-4590.0,-4536.0,-4590.0,-4563.0
NO.6,1,-3747.0,-3660.0,-3255.0,-3139.0
NO.7,1,-3047.0,-3159.0,-2823.0,-2811.0
NO.8,2,-2583.0,-2658.0,-2031.0,-2428.0
NO.9,2,-2593.0,-2238.0,-2109.0,-2295.0
NO.10,0,0.0,-64.0,-14.0,-78.0
NO.11,2,-1285.0,-1435.0,-1511.0,-1602.0
NO.12,2,-1452.0,-1659.0,-1421.0,-2127.0
NO.13,2,-1687.0,-1966.0,-1645.0,-2295.0
NO.14,2,-2253.0,-2393.0,-2295.0,-2267.0
NO.15,0,-66.0,-12.0,-49.0,-57.0
NO.16,0,-708.0,-756.0,-368.0,-608.0
NO.17,0,-124.0,-108.0,-68.0,-40.0
NO.18,0,-644.0,-884.0,-770.0,-1212.0
NO.19,2,-2226.0,-2292.0,-2307.0,-2313.0
NO.20,2,-2335.0,-2287.0,-2307.0,-2299.0
NO.21,1,-2799.0,-3051.0,-2379.0,-2407.0
NO.22,0,-855.0,-766.0,-816.0,-796.0
NO.23,2,-2232.0,-2085.0,-2295.0,-1952.0
NO.24,2,-2252.0,-2055.0,-1636.0,-1655.0
NO.25,2,-2309.0,-2551.0,-2337.0,-2309.0
NO.26,1,-2960.0,-2907.0,-2915.0,-3071.0
NO.27,0,-1078.0,-714.0,-952.0,-700.0
NO.28,2,-2477.0,-2841.0,-2338.0,-2464.0
NO.29,2,-2307.0,-2359.0,-2208.0,-2165.0
NO.30,2,-1567.0,-1987.0,-1623.0,-1609.0
NO.31,2,-2305.0,-2522.0,-2131.0,-2258.0
NO.32,1,-2581.0,-2698.0,-2440.0,-2758.0
NO.33,2,-2347.0,-2458.0,-2070.0,-2358.0
NO.34,1,-2799.0,-2685.0,-2491.0,-2788.0
NO.35,2,-2333.0,-2190.0,-2247.0,-2080.0
NO.36,2,-1973.0,-1902.0,-1473.0,-1543.0
NO.37,1,-3701.0,-3734.0,-3684.0,-3845.0
NO.38,2,-2511.0,-2277.0,-2386.0,-2332.0
NO.39,2,-2242.0,-2175.0,-2453.0,-2241.0
NO.40,1,-3421.0,-3808.0,-3259.0,-3771.0
NO.41,1,-2925.0,-2981.0,-2646.0,-3066.0
NO.42,2,-2295.0,-2414.0,-2169.0,-2288.0
NO.43,1,-3707.0,-3930.0,-3783.0,-3843.0
NO.44,1,-4365.0,-4476.0,-4281.0,-4497.0
NO.45,1,-3799.0,-3832.0,-3745.0,-3430.0
NO.46,1,-3330.0,-3051.0,-3081.0,-2889.0
NO.47,1,-4577.0,-4566.0,-4530.0,-4524.0
NO.48,0,-672.0,-756.0,-756.0,-756.0
NO.49,0,-9.0,-130.0,-27.0,-138.0
NO.50,1,-3925.0,-4093.0,-3880.0,-3881.0
NO.51,1,-4174.0,-4404.0,-4179.0,-4473.0
NO.52,1,-3820.0,-3701.0,-3771.0,-3455.0
NO.53,1,-3665.0,-2800.0,-2989.0,-2169.0
NO.54,2,-2288.0,-2407.0,-2309.0,-2386.0
NO.55,1,-2799.0,-2367.0,-2802.0,-2434.0
NO.56,2,-2454.0,-2346.0,-2121.0,-2096.0
NO.57,0,-879.0,-567.0,-1080.0,-697.0
NO.58,1,-3019.0,-2855.0,-3103.0,-3063.0
NO.59,2,-2425.0,-2342.0,-2556.0,-2407.0
NO.60,0,-756.0,-756.0,-756.0,-756.0
NO.61,2,-2240.0,-2052.0,-2295.0,-1868.0
NO.62,2,-2057.0,-1889.0,-1763.0,-1539.0
NO.63,2,-1551.0,-1533.0,-1101.0,-1172.0
NO.64,0,-775.0,-1045.0,-1130.0,-1015.0
NO.65,2,-1308.0,-1208.0,-1677.0,-1452.0
NO.66,2,-1916.0,-1746.0,-2127.0,-1693.0
NO.67,2,-2319.0,-2154.0,-2322.0,-2295.0
NO.68,2,-2211.0,-2295.0,-2253.0,-2309.0
NO.69,1,-3142.0,-3115.0,-3072.0,-3072.0
NO.70,1,-3762.0,-3720.0,-3573.0,-3425.0
NO.71,1,-3121.0,-3241.0,-3016.0,-3070.0
NO.72,2,-2547.0,-2365.0,-2337.0,-2029.0
NO.73,1,-3037.0,-3009.0,-3051.0,-3066.0
NO.74,0,-947.0,-883.0,-870.0,-881.0
NO.75,0,-1449.0,-1452.0,-1224.0,-827.0
NO.76,0,-784.0,-1050.0,-966.0,-827.0
NO.77,2,-1532.0,-1719.0,-1298.0,-1601.0
NO.78,0,-740.0,-727.0,-594.0,-630.0
NO.79,0,-1139.0,-944.0,-1038.0,-806.0
NO.80,1,-2775.0,-2778.0,-2436.0,-2540.0
NO.81,1,-3890.0,-3827.0,-3862.0,-3820.0
NO.82,0,-574.0,-658.0,-504.0,-728.0
NO.83,0,-955.0,-749.0,-854.0,-770.0
NO.84,1,-2995.0,-2925.0,-2982.0,-3080.0
NO.85,2,-2409.0,-2262.0,-2254.0,-2237.0
NO.86,2,-2467.0,-2295.0,-2229.0,-2269.0
NO.87,1,-2966.0,-2995.0,-2989.0,-2942.0
NO.88,2,-2304.0,-2199.0,-2061.0,-2122.0
NO.89,1,-3051.0,-3051.0,-3066.0,-3066.0
NO.90,0,-773.0,-729.0,-594.0,-435.0
NO.91,2,-1183.0,-1407.0,-1359.0,-1472.0
NO.92,2,-1453.0,-1308.0,-1452.0,-1558.0
NO.93,2,-2244.0,-2115.0,-2331.0,-2311.0
NO.94,2,-1541.0,-1448.0,-1419.0,-1336.0
NO.95,0,-80.0,-22.0,-95.0,-39.0
NO.96,0,-952.0,-679.0,-932.0,-819.0
NO.97,0,-684.0,-738.0,-756.0,-756.0
NO.98,1,-2921.0,-2826.0,-2785.0,-3013.0
NO.99,1,-2967.0,-2883.0,-2561.0,-2575.0
NO.100,1,-3043.0,-3012.0,-2855.0,-3045.0
NO.101,2,-2322.0,-2295.0,-2387.0,-2753.0
NO.102,2,-1481.0,-1452.0,-1324.0,-1501.0
NO.103,0,-609.0,-756.0,-343.0,-861.0
NO.104,0,-24.0,-110.0,-105.0,-77.0
NO.105,2,-2183.0,-2319.0,-1837.0,-2301.0
NO.106,2,-1393.0,-1435.0,-1142.0,-1726.0
NO.107,2,-1459.0,-1382.0,-1774.0,-1959.0
NO.108,1,-3601.0,-4142.0,-3606.0,-4572.0
NO.109,1,-3566.0,-3520.0,-3163.0,-3874.0
NO.110,1,-2883.0,-2967.0,-2617.0,-3051.0
NO.111,1,-2435.0,-2491.0,-2659.0,-2771.0
NO.112,1,-2793.0,-3000.0,-2961.0,-3112.0
NO.113,0,-657.0,-664.0,-319.0,-756.0
NO.114,0,-741.0,-900.0,-961.0,-1244.0
NO.115,2,-2337.0,-2295.0,-2379.0,-2323.0
NO.116,1,-3047.0,-3011.0,-2967.0,-3043.0
NO.117,1,-2561.0,-2519.0,-2813.0,-3051.0
NO.118,2,-2295.0,-2155.0,-2295.0,-2197.0
NO.119,1,-3051.0,-3005.0,-3087.0,-3053.0
NO.120,1,-4424.0,-4436.0,-4410.0,-4526.0
NO.121,1,-3034.0,-2960.0,-2916.0,-2912.0
NO.122,2,-2526.0,-2281.0,-2288.0,-2274.0
