name,cluster,LevelNum
NO.0,1,14.0,-14.0,0.0,0.0
NO.1,1,19.0,-9.0,9.0,7.0
NO.2,4,-8.0,-7.0,50.0,-14.0
NO.3,1,9.0,-22.0,17.0,0.0
NO.4,1,15.0,-10.0,2.0,3.0
NO.5,1,0.0,-9.0,0.0,9.0
NO.6,1,29.0,-29.0,-29.0,0.0
NO.7,0,4.0,17.0,12.0,-4.0
NO.8,3,29.0,-94.0,-28.0,37.0
NO.9,4,-10.0,-19.0,57.0,0.0
NO.10,0,0.0,2.0,0.0,-4.0
NO.11,4,-7.0,-15.0,14.0,-7.0
NO.12,1,29.0,-15.0,15.0,28.0
NO.13,1,19.0,-29.0,29.0,0.0
NO.14,0,14.0,14.0,0.0,0.0
NO.15,0,-4.0,0.0,-1.0,5.0
NO.16,0,-4.0,0.0,0.0,16.0
NO.17,0,-4.0,12.0,4.0,-8.0
NO.18,1,28.0,-42.0,-14.0,14.0
NO.19,1,23.0,-20.0,0.0,-2.0
NO.20,0,0.0,-4.0,-4.0,4.0
NO.21,4,-14.0,0.0,28.0,0.0
NO.22,0,0.0,0.0,10.0,0.0
NO.23,1,21.0,-35.0,0.0,-14.0
NO.24,1,22.0,-14.0,17.0,-6.0
NO.25,0,0.0,29.0,-14.0,-14.0
NO.26,1,29.0,-23.0,10.0,-2.0
NO.27,0,0.0,0.0,0.0,0.0
NO.28,3,14.0,-42.0,-43.0,29.0
NO.29,4,-6.0,1.0,40.0,-11.0
NO.30,4,0.0,-14.0,14.0,-14.0
NO.31,1,9.0,-4.0,17.0,-4.0
NO.32,0,-9.0,-9.0,-19.0,10.0
NO.33,4,-10.0,20.0,29.0,-9.0
NO.34,3,19.0,-75.0,-38.0,38.0
NO.35,1,28.0,-37.0,-9.0,-10.0
NO.36,4,-10.0,-13.0,38.0,4.0
NO.37,1,8.0,-23.0,15.0,11.0
NO.38,1,19.0,-18.0,-10.0,19.0
NO.39,0,-19.0,-19.0,9.0,-9.0
NO.40,1,4.0,-9.0,-5.0,21.0
NO.41,1,14.0,0.0,27.0,15.0
NO.42,0,0.0,14.0,7.0,0.0
NO.43,1,-10.0,-19.0,9.0,9.0
NO.44,1,-9.0,-19.0,9.0,19.0
NO.45,4,5.0,5.0,13.0,-19.0
NO.46,1,19.0,0.0,10.0,-9.0
NO.47,1,13.0,-8.0,10.0,-3.0
NO.48,0,-14.0,0.0,0.0,0.0
NO.49,0,-9.0,28.0,9.0,10.0
NO.50,1,9.0,-9.0,-19.0,9.0
NO.51,1,19.0,-19.0,0.0,-9.0
NO.52,4,14.0,-14.0,14.0,-29.0
NO.53,4,29.0,0.0,29.0,-28.0
NO.54,0,-14.0,-21.0,-14.0,7.0
NO.55,1,0.0,-9.0,19.0,9.0
NO.56,4,-3.0,3.0,15.0,-11.0
NO.57,1,9.0,-9.0,-9.0,9.0
NO.58,1,16.0,-28.0,-8.0,12.0
NO.59,4,-28.0,-9.0,47.0,0.0
NO.60,0,0.0,0.0,0.0,0.0
NO.61,1,19.0,-47.0,0.0,0.0
NO.62,4,-14.0,-28.0,28.0,0.0
NO.63,1,0.0,-10.0,14.0,14.0
NO.64,0,-19.0,28.0,0.0,-19.0
NO.65,4,11.0,-12.0,11.0,-23.0
NO.66,1,15.0,-43.0,28.0,-14.0
NO.67,1,19.0,-28.0,9.0,0.0
NO.68,0,-21.0,0.0,7.0,0.0
NO.69,1,50.0,-35.0,-28.0,7.0
NO.70,4,14.0,-19.0,24.0,-19.0
NO.71,0,0.0,0.0,-10.0,19.0
NO.72,0,-28.0,0.0,14.0,0.0
NO.73,1,14.0,-14.0,0.0,15.0
NO.74,0,-9.0,19.0,19.0,0.0
NO.75,1,15.0,-29.0,-15.0,15.0
NO.76,0,-14.0,-14.0,14.0,15.0
NO.77,1,29.0,0.0,-29.0,10.0
NO.78,1,5.0,-9.0,0.0,5.0
NO.79,1,-9.0,-20.0,9.0,0.0
NO.80,1,37.0,-31.0,-1.0,3.0
NO.81,1,14.0,-28.0,-7.0,14.0
NO.82,0,7.0,7.0,14.0,0.0
NO.83,1,14.0,-21.0,14.0,0.0
NO.84,1,28.0,-28.0,-15.0,29.0
NO.85,1,10.0,-13.0,12.0,2.0
NO.86,1,9.0,-9.0,19.0,28.0
NO.87,1,4.0,-14.0,-7.0,4.0
NO.88,1,23.0,-23.0,6.0,5.0
NO.89,0,0.0,0.0,-15.0,15.0
NO.90,1,9.0,-9.0,-9.0,-10.0
NO.91,4,0.0,-15.0,15.0,-29.0
NO.92,1,48.0,-48.0,19.0,19.0
NO.93,1,31.0,-39.0,8.0,0.0
NO.94,1,8.0,-25.0,-7.0,3.0
NO.95,0,-19.0,0.0,9.0,15.0
NO.96,1,-1.0,-28.0,22.0,7.0
NO.97,0,0.0,0.0,0.0,0.0
NO.98,1,38.0,-47.0,19.0,0.0
NO.99,1,28.0,-28.0,0.0,0.0
NO.100,4,-3.0,-8.0,23.0,0.0
NO.101,4,0.0,-9.0,37.0,0.0
NO.102,1,19.0,-19.0,19.0,0.0
NO.103,0,7.0,21.0,0.0,-7.0
NO.104,0,0.0,6.0,-23.0,17.0
NO.105,1,18.0,-12.0,0.0,6.0
NO.106,1,6.0,-6.0,23.0,22.0
NO.107,1,0.0,-28.0,15.0,14.0
NO.108,1,47.0,-57.0,19.0,0.0
NO.109,1,29.0,-10.0,32.0,0.0
NO.110,1,14.0,-28.0,14.0,0.0
NO.111,0,-28.0,-28.0,42.0,28.0
NO.112,1,11.0,-28.0,-22.0,11.0
NO.113,4,-9.0,9.0,28.0,0.0
