name,cluster,data
NO.58,1,0.095358364,0.049770508,0.033223085,0.023450159,0.023304332,0.02168993,0.02108062,0.015948828,0.013525157,0.01335886,0.010479954,0.008551051,0.00851213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.375,0,0.03830017,0.015367706,0.01023289,0.0,0.011812279,0.007852073,0.01446423,0.0,0.019628124,0.01138557,0.021436477,0.0,0.027225144,0.012838616,0.008835856,0.0,0.0,0.0,0.0,0.0,0.0
NO.495,0,0.01839087,0.027966386,0.011551112,0.009976844,0.015168928,0.024918562,0.0,0.00965121,0.0,0.0,0.030452855,0.013615907,0.010272249,0.03143633,0.016837033,0.027151085,0.020073973,0.017491374,0.010633836,0.009504356,0.0
NO.73,2,0.017821627,0.037952233,0.01652572,0.0,0.007650087,0.020598803,0.018757658,0.0,0.0076799574,0.009073088,0.093714714,0.0,0.0,0.018166967,0.008563467,0.008511171,0.00873785,0.0,0.08347104,0.019116268,0.0
NO.633,2,0.0,0.0,0.0,0.0,0.0,0.02384624,0.017651353,0.0,0.0,0.0,0.092136495,0.0,0.06702734,0.0,0.007063248,0.0,0.0,0.0,0.0,0.0,0.0
NO.43,1,0.11386719,0.029645268,0.03889184,0.009292929,0.012805629,0.0,0.0,0.018860228,0.016664002,0.025296522,0.0,0.008398887,0.0,0.007946744,0.0,0.019233532,0.008215665,0.0,0.01173612,0.021459298,0.009905373
NO.464,2,0.0,0.021523526,0.0,0.0,0.011913424,0.012584998,0.008939618,0.0,0.0,0.0,0.04498445,0.0,0.018275648,0.048726816,0.013854266,0.013473779,0.02209661,0.016426742,0.010486274,0.0,0.0
NO.600,1,0.10110942,0.035976905,0.03426696,0.0218041,0.02255357,0.007249768,0.007019169,0.024413578,0.018910635,0.020311179,0.0,0.014427537,0.0,0.010500855,0.0,0.010894619,0.011323799,0.0095516015,0.0116193835,0.0,0.011760357
NO.574,1,0.13955681,0.026891455,0.059717428,0.010744945,0.00990493,0.0,0.0,0.018174624,0.011994529,0.024124386,0.0,0.0073769134,0.0,0.010302961,0.0,0.021648524,0.01370151,0.008939175,0.016332777,0.0061410223,0.0
NO.578,0,0.07373066,0.02183933,0.024589231,0.041174326,0.026671587,0.012536818,0.009256603,0.009265782,0.027172798,0.0,0.0,0.02457139,0.0,0.0,0.008466223,0.0,0.0,0.0,0.0,0.013673502,0.038766794
NO.699,0,0.04555871,0.028176432,0.021755965,0.0,0.015151478,0.010481161,0.011749341,0.013967167,0.01143792,0.025144689,0.02993062,0.0,0.0,0.026535084,0.0,0.0,0.012495015,0.011876019,0.025273297,0.0,0.0
NO.342,2,0.0105739115,0.014311367,0.0,0.0,0.0,0.010302754,0.014735994,0.0,0.0,0.0,0.031554177,0.0,0.042727377,0.024146667,0.0,0.0,0.014154842,0.012119163,0.012671141,0.0,0.0
NO.242,0,0.05288261,0.039676655,0.021429319,0.010234116,0.017959496,0.010336997,0.008847792,0.014996736,0.011652685,0.018879555,0.020611363,0.009663076,0.0,0.025683712,0.0,0.018673595,0.02490113,0.016782051,0.035349477,0.0,0.0
NO.88,0,0.03554734,0.02896088,0.012877641,0.03250381,0.036440156,0.022289202,0.014149201,0.0,0.010470126,0.013682047,0.00988825,0.0202003,0.012950064,0.0,0.018143238,0.0,0.0,0.0,0.0,0.00933603,0.03126621
NO.202,2,0.018793246,0.010384529,0.0,0.0,0.008955975,0.0129764285,0.013780528,0.0,0.0,0.009514968,0.020104611,0.0,0.04073456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.13,2,0.0,0.0,0.0,0.0,0.0,0.010299327,0.009500877,0.0,0.0,0.0,0.024941254,0.0,0.04946214,0.011000734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.64,0,0.029046746,0.037577398,0.014517654,0.01952059,0.022440609,0.02429642,0.015305946,0.0,0.021632982,0.025516685,0.06187521,0.010707577,0.010096117,0.011972965,0.010684106,0.0,0.0,0.0,0.0,0.0,0.0
NO.348,2,0.0,0.0,0.0,0.0,0.0,0.012123071,0.008575416,0.0,0.0,0.0,0.029627036,0.0,0.04781721,0.010008062,0.00800418,0.0,0.0,0.0,0.0,0.0,0.0
NO.22,1,0.12674123,0.046880957,0.026962694,0.011247912,0.010221793,0.0,0.008305212,0.01698865,0.0127174985,0.024256255,0.012902571,0.008372942,0.0,0.014048143,0.0,0.01808779,0.019979976,0.016253492,0.014799481,0.010810074,0.008344308
NO.77,2,0.0,0.017702937,0.0,0.0,0.009430567,0.02362299,0.0116317645,0.0,0.01095946,0.011710649,0.09459808,0.0,0.027369924,0.020575255,0.0,0.0,0.0,0.01219436,0.0110070715,0.011566117,0.0
NO.404,2,0.0,0.016975565,0.0,0.0,0.0,0.01905444,0.01656949,0.0,0.0,0.014455645,0.072149895,0.0,0.05851958,0.019971577,0.0073791337,0.0,0.0,0.0,0.0,0.0,0.0
NO.114,0,0.017466554,0.030706765,0.011798748,0.0,0.013676607,0.02601783,0.016031478,0.0,0.0,0.012421136,0.032727215,0.0,0.014880398,0.022368671,0.016741253,0.019191409,0.017104378,0.014110217,0.013738351,0.017497493,0.0
NO.357,0,0.022301283,0.026762893,0.0,0.019844292,0.03531479,0.03317111,0.021814726,0.0,0.0,0.0,0.022148846,0.010716937,0.03231346,0.0,0.031390686,0.0,0.0,0.0,0.0,0.0,0.024682034
NO.601,0,0.05176533,0.044365022,0.01775388,0.020735744,0.023336723,0.017343432,0.016224666,0.010168372,0.017062256,0.013674741,0.023326667,0.01463305,0.0,0.01144372,0.0,0.01368196,0.0,0.0,0.0102969445,0.011250913,0.0140236635
NO.33,0,0.034069113,0.018263608,0.011739563,0.0,0.018253986,0.011840965,0.016037146,0.0,0.009964818,0.018474571,0.017263614,0.0,0.025506198,0.013279054,0.009904519,0.0,0.0,0.0,0.0,0.0,0.008657364
NO.142,2,0.006963344,0.0,0.0,0.0,0.0,0.0064621377,0.008905878,0.0,0.0,0.0,0.03487711,0.0,0.046072837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.672,0,0.08631922,0.023244139,0.016884314,0.035081472,0.021855775,0.0077759307,0.0,0.0138511015,0.019872202,0.009190932,0.0,0.015652603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021619458
NO.303,2,0.0,0.0,0.0,0.0,0.0,0.011267672,0.01505779,0.0,0.0076369434,0.0,0.050987296,0.0,0.05791815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.433,2,0.0,0.009625038,0.0,0.0,0.0,0.0145402625,0.011848029,0.0,0.0,0.0,0.03449387,0.0,0.045588396,0.026569145,0.010883421,0.0,0.009594675,0.009167063,0.0,0.0,0.0
NO.618,0,0.024591759,0.020665653,0.016586294,0.0,0.013252911,0.010635469,0.009203628,0.0,0.0,0.020721108,0.017719183,0.0,0.008870905,0.02474656,0.0,0.008162601,0.012235993,0.010958471,0.03803492,0.008358146,0.0
