NO.204,0,49.0,53.0,49.0,49.0,49.0,53.0
NO.205,1,60.0,60.0,60.0,60.0,60.0,60.0
NO.206,1,56.0,54.0,56.0,56.0,56.0,54.0
NO.207,0,49.0,51.0,49.0,49.0,49.0,51.0
NO.208,1,63.0,64.0,63.0,63.0,63.0,64.0
NO.209,0,52.0,49.0,52.0,52.0,52.0,49.0
NO.210,0,51.0,51.0,51.0,51.0,51.0,51.0
NO.211,0,52.0,52.0,52.0,52.0,52.0,52.0
NO.212,1,53.0,55.0,53.0,53.0,53.0,55.0
NO.213,0,53.0,51.0,53.0,53.0,53.0,51.0
NO.214,1,59.0,58.0,59.0,59.0,59.0,58.0
NO.215,1,58.0,54.0,58.0,58.0,58.0,54.0
NO.216,0,53.0,47.0,53.0,53.0,53.0,47.0
NO.217,1,61.0,60.0,61.0,61.0,61.0,60.0
NO.218,1,55.0,54.0,55.0,55.0,55.0,54.0
NO.219,0,48.0,46.0,48.0,48.0,48.0,46.0
NO.220,1,58.0,57.0,58.0,58.0,58.0,57.0
NO.221,1,58.0,59.0,58.0,58.0,58.0,59.0
NO.222,1,56.0,55.0,56.0,56.0,56.0,55.0
NO.223,1,54.0,56.0,54.0,54.0,54.0,56.0
NO.224,1,56.0,55.0,56.0,56.0,56.0,55.0
NO.225,1,55.0,55.0,55.0,55.0,55.0,55.0
NO.226,1,61.0,55.0,61.0,61.0,61.0,55.0
NO.227,1,57.0,59.0,57.0,57.0,57.0,59.0
NO.228,1,59.0,59.0,59.0,59.0,59.0,59.0
NO.229,1,59.0,55.0,59.0,59.0,59.0,55.0
NO.230,1,58.0,57.0,58.0,58.0,58.0,57.0
NO.231,1,59.0,60.0,59.0,59.0,59.0,60.0
NO.232,1,59.0,60.0,59.0,59.0,59.0,60.0
NO.233,1,56.0,49.0,56.0,56.0,56.0,49.0
NO.234,1,59.0,59.0,59.0,59.0,59.0,59.0
NO.235,1,60.0,55.0,60.0,60.0,60.0,55.0
NO.236,1,56.0,53.0,56.0,56.0,56.0,53.0
NO.237,1,64.0,64.0,64.0,64.0,64.0,64.0
NO.238,0,50.0,51.0,50.0,50.0,50.0,51.0
NO.239,1,55.0,54.0,55.0,55.0,55.0,54.0
NO.240,0,50.0,55.0,50.0,50.0,50.0,55.0
NO.241,0,51.0,51.0,51.0,51.0,51.0,51.0
NO.242,1,63.0,63.0,63.0,63.0,63.0,63.0
NO.243,0,47.0,50.0,47.0,47.0,47.0,50.0
NO.244,0,50.0,50.0,50.0,50.0,50.0,50.0
NO.245,1,59.0,61.0,59.0,59.0,59.0,61.0
NO.246,1,59.0,59.0,59.0,59.0,59.0,59.0
NO.247,0,50.0,52.0,50.0,50.0,50.0,52.0
NO.248,1,61.0,61.0,61.0,61.0,61.0,61.0
NO.249,1,58.0,58.0,58.0,58.0,58.0,58.0
NO.250,1,55.0,52.0,55.0,55.0,55.0,52.0
NO.251,1,58.0,60.0,58.0,58.0,58.0,60.0
NO.252,0,45.0,48.0,45.0,45.0,45.0,48.0
NO.253,1,59.0,57.0,59.0,59.0,59.0,57.0
NO.254,1,66.0,65.0,66.0,66.0,66.0,65.0
NO.255,0,46.0,44.0,46.0,46.0,46.0,44.0
NO.256,1,56.0,54.0,56.0,56.0,56.0,54.0
NO.257,0,53.0,48.0,53.0,53.0,53.0,48.0
NO.258,1,64.0,63.0,64.0,64.0,64.0,63.0
NO.259,0,49.0,44.0,49.0,49.0,49.0,44.0
NO.260,1,55.0,53.0,55.0,55.0,55.0,53.0
NO.261,1,63.0,62.0,63.0,63.0,63.0,62.0
NO.262,0,51.0,48.0,51.0,51.0,51.0,48.0
NO.263,0,50.0,49.0,50.0,50.0,50.0,49.0
NO.264,0,53.0,52.0,53.0,53.0,53.0,52.0
NO.265,1,58.0,55.0,58.0,58.0,58.0,55.0
NO.266,1,58.0,54.0,58.0,58.0,58.0,54.0
NO.267,1,61.0,59.0,61.0,61.0,61.0,59.0
NO.268,1,56.0,52.0,56.0,56.0,56.0,52.0
NO.269,1,56.0,57.0,56.0,56.0,56.0,57.0
NO.270,1,56.0,59.0,56.0,56.0,56.0,59.0
NO.271,0,48.0,47.0,48.0,48.0,48.0,47.0
NO.272,0,51.0,53.0,51.0,51.0,51.0,53.0
NO.273,1,56.0,56.0,56.0,56.0,56.0,56.0
NO.274,1,62.0,63.0,62.0,62.0,62.0,63.0
NO.275,0,50.0,46.0,50.0,50.0,50.0,46.0
NO.276,1,58.0,60.0,58.0,58.0,58.0,60.0
NO.277,1,56.0,58.0,56.0,56.0,56.0,58.0
NO.278,0,51.0,51.0,51.0,51.0,51.0,51.0
NO.279,0,49.0,52.0,49.0,49.0,49.0,52.0
NO.280,0,51.0,49.0,51.0,51.0,51.0,49.0
NO.281,1,63.0,63.0,63.0,63.0,63.0,63.0
NO.282,1,57.0,55.0,57.0,57.0,57.0,55.0
NO.283,1,57.0,56.0,57.0,57.0,57.0,56.0
NO.284,1,56.0,55.0,56.0,56.0,56.0,55.0
NO.285,1,64.0,62.0,64.0,64.0,64.0,62.0
NO.286,0,48.0,50.0,48.0,48.0,48.0,50.0
NO.287,1,58.0,58.0,58.0,58.0,58.0,58.0
NO.288,1,66.0,66.0,66.0,66.0,66.0,66.0
NO.289,0,51.0,45.0,51.0,51.0,51.0,45.0
NO.290,0,53.0,51.0,53.0,53.0,53.0,51.0
NO.291,1,60.0,59.0,60.0,60.0,60.0,59.0
NO.292,1,56.0,58.0,56.0,56.0,56.0,58.0
NO.293,1,60.0,59.0,60.0,60.0,60.0,59.0
NO.294,1,59.0,59.0,59.0,59.0,59.0,59.0
NO.295,1,62.0,62.0,62.0,62.0,62.0,62.0
NO.296,1,58.0,57.0,58.0,58.0,58.0,57.0
NO.297,0,52.0,48.0,52.0,52.0,52.0,48.0
NO.298,0,45.0,47.0,45.0,45.0,45.0,47.0
NO.299,0,47.0,51.0,47.0,47.0,47.0,51.0
NO.300,1,57.0,54.0,57.0,57.0,57.0,54.0
NO.301,0,50.0,48.0,50.0,50.0,50.0,48.0
NO.302,0,53.0,51.0,53.0,53.0,53.0,51.0
NO.303,0,45.0,42.0,45.0,45.0,45.0,42.0
NO.304,1,54.0,58.0,54.0,54.0,54.0,58.0
NO.305,1,54.0,55.0,54.0,54.0,54.0,55.0
NO.306,1,55.0,56.0,55.0,55.0,55.0,56.0
NO.307,0,52.0,50.0,52.0,52.0,52.0,50.0
NO.308,1,55.0,55.0,55.0,55.0,55.0,55.0
NO.309,1,60.0,60.0,60.0,60.0,60.0,60.0
NO.310,1,56.0,58.0,56.0,56.0,56.0,58.0
NO.311,0,53.0,52.0,53.0,53.0,53.0,52.0
NO.312,1,55.0,57.0,55.0,55.0,55.0,57.0
NO.313,0,47.0,50.0,47.0,47.0,47.0,50.0
NO.314,1,56.0,56.0,56.0,56.0,56.0,56.0
NO.315,1,56.0,56.0,56.0,56.0,56.0,56.0
NO.316,1,57.0,51.0,57.0,57.0,57.0,51.0
NO.317,0,52.0,46.0,52.0,52.0,52.0,46.0
NO.318,1,61.0,61.0,61.0,61.0,61.0,61.0
NO.319,1,57.0,58.0,57.0,57.0,57.0,58.0
NO.320,0,52.0,54.0,52.0,52.0,52.0,54.0
NO.321,0,46.0,46.0,46.0,46.0,46.0,46.0
NO.322,1,55.0,53.0,55.0,55.0,55.0,53.0
NO.323,1,58.0,59.0,58.0,58.0,58.0,59.0
NO.324,1,54.0,53.0,54.0,54.0,54.0,53.0
NO.325,0,52.0,55.0,52.0,52.0,52.0,55.0
NO.326,1,59.0,61.0,59.0,59.0,59.0,61.0
NO.327,0,52.0,54.0,52.0,52.0,52.0,54.0
NO.328,0,48.0,46.0,48.0,48.0,48.0,46.0
NO.329,0,45.0,42.0,45.0,45.0,45.0,42.0
NO.330,0,54.0,50.0,54.0,54.0,54.0,50.0
NO.331,0,52.0,49.0,52.0,52.0,52.0,49.0
NO.332,1,64.0,59.0,64.0,64.0,64.0,59.0
NO.333,1,54.0,52.0,54.0,54.0,54.0,52.0
NO.334,0,48.0,44.0,48.0,48.0,48.0,44.0
NO.335,1,64.0,65.0,64.0,64.0,64.0,65.0
NO.336,0,52.0,52.0,52.0,52.0,52.0,52.0
NO.337,1,58.0,59.0,58.0,58.0,58.0,59.0
NO.338,1,55.0,54.0,55.0,55.0,55.0,54.0
NO.339,0,48.0,50.0,48.0,48.0,48.0,50.0
NO.340,0,49.0,51.0,49.0,49.0,49.0,51.0
NO.341,0,44.0,41.0,44.0,44.0,44.0,41.0
NO.342,0,46.0,44.0,46.0,46.0,46.0,44.0
NO.343,1,54.0,57.0,54.0,54.0,54.0,57.0
NO.344,0,49.0,48.0,49.0,49.0,49.0,48.0
NO.345,0,49.0,47.0,49.0,49.0,49.0,47.0
NO.346,0,53.0,51.0,53.0,53.0,53.0,51.0
NO.347,1,57.0,57.0,57.0,57.0,57.0,57.0
NO.348,0,53.0,50.0,53.0,53.0,53.0,50.0
NO.349,0,49.0,48.0,49.0,49.0,49.0,48.0
NO.350,0,52.0,54.0,52.0,52.0,52.0,54.0
NO.351,0,45.0,46.0,45.0,45.0,45.0,46.0
NO.352,1,57.0,58.0,57.0,57.0,57.0,58.0
NO.353,1,60.0,57.0,60.0,60.0,60.0,57.0
NO.354,0,49.0,48.0,49.0,49.0,49.0,48.0
NO.355,1,52.0,60.0,52.0,52.0,52.0,60.0
NO.356,1,59.0,59.0,59.0,59.0,59.0,59.0
NO.357,0,42.0,44.0,42.0,42.0,42.0,44.0
NO.358,1,54.0,54.0,54.0,54.0,54.0,54.0
NO.359,0,52.0,51.0,52.0,52.0,52.0,51.0
NO.360,0,48.0,46.0,48.0,48.0,48.0,46.0
NO.361,1,55.0,55.0,55.0,55.0,55.0,55.0
NO.362,1,53.0,56.0,53.0,53.0,53.0,56.0
NO.363,0,45.0,41.0,45.0,45.0,45.0,41.0
NO.364,0,45.0,48.0,45.0,45.0,45.0,48.0
NO.365,0,44.0,41.0,44.0,44.0,44.0,41.0
NO.366,1,63.0,60.0,63.0,63.0,63.0,60.0
NO.367,0,49.0,52.0,49.0,49.0,49.0,52.0
NO.368,0,46.0,48.0,46.0,46.0,46.0,48.0
NO.369,1,63.0,64.0,63.0,63.0,63.0,64.0
NO.370,1,56.0,57.0,56.0,56.0,56.0,57.0
NO.371,1,55.0,55.0,55.0,55.0,55.0,55.0
NO.372,1,60.0,61.0,60.0,60.0,60.0,61.0
NO.373,0,50.0,52.0,50.0,50.0,50.0,52.0
NO.374,0,52.0,54.0,52.0,52.0,52.0,54.0
NO.375,0,43.0,51.0,43.0,43.0,43.0,51.0
NO.376,1,56.0,57.0,56.0,56.0,56.0,57.0
NO.377,0,48.0,51.0,48.0,48.0,48.0,51.0
NO.378,1,56.0,54.0,56.0,56.0,56.0,54.0
NO.379,0,53.0,53.0,53.0,53.0,53.0,53.0
NO.380,0,44.0,47.0,44.0,44.0,44.0,47.0
NO.381,1,64.0,61.0,64.0,64.0,64.0,61.0
NO.382,0,53.0,49.0,53.0,53.0,53.0,49.0
NO.383,0,48.0,49.0,48.0,48.0,48.0,49.0
NO.384,0,52.0,53.0,52.0,52.0,52.0,53.0
NO.385,0,49.0,52.0,49.0,49.0,49.0,52.0
NO.386,1,53.0,55.0,53.0,53.0,53.0,55.0
NO.387,0,50.0,55.0,50.0,50.0,50.0,55.0
NO.388,0,48.0,47.0,48.0,48.0,48.0,47.0
NO.389,1,58.0,59.0,58.0,58.0,58.0,59.0
NO.390,0,41.0,43.0,41.0,41.0,41.0,43.0
NO.391,1,63.0,62.0,63.0,63.0,63.0,62.0
NO.392,1,56.0,52.0,56.0,56.0,56.0,52.0
NO.393,0,50.0,53.0,50.0,50.0,50.0,53.0
NO.394,1,54.0,57.0,54.0,54.0,54.0,57.0
NO.395,0,54.0,50.0,54.0,54.0,54.0,50.0
NO.396,1,56.0,60.0,56.0,56.0,56.0,60.0
NO.397,0,51.0,52.0,51.0,51.0,51.0,52.0
NO.398,0,50.0,44.0,50.0,50.0,50.0,44.0
NO.399,1,59.0,57.0,59.0,59.0,59.0,57.0
NO.400,0,51.0,49.0,51.0,51.0,51.0,49.0
NO.401,0,46.0,48.0,46.0,46.0,46.0,48.0
NO.402,1,65.0,65.0,65.0,65.0,65.0,65.0
NO.403,0,46.0,47.0,46.0,46.0,46.0,47.0
NO.404,1,53.0,54.0,53.0,53.0,53.0,54.0
NO.405,0,45.0,39.0,45.0,45.0,45.0,39.0
NO.406,1,65.0,65.0,65.0,65.0,65.0,65.0
NO.407,0,43.0,41.0,43.0,43.0,43.0,41.0
NO.408,1,60.0,56.0,60.0,60.0,60.0,56.0
NO.409,1,55.0,54.0,55.0,55.0,55.0,54.0
NO.410,1,56.0,56.0,56.0,56.0,56.0,56.0
NO.411,1,54.0,53.0,54.0,54.0,54.0,53.0
NO.412,1,55.0,58.0,55.0,55.0,55.0,58.0
NO.413,1,56.0,59.0,56.0,56.0,56.0,59.0
NO.414,1,54.0,55.0,54.0,54.0,54.0,55.0
NO.415,0,49.0,47.0,49.0,49.0,49.0,47.0
NO.416,1,56.0,55.0,56.0,56.0,56.0,55.0
NO.417,0,51.0,55.0,51.0,51.0,51.0,55.0
NO.418,0,49.0,53.0,49.0,49.0,49.0,53.0
NO.419,1,60.0,60.0,60.0,60.0,60.0,60.0
NO.420,0,53.0,49.0,53.0,53.0,53.0,49.0
NO.421,1,53.0,58.0,53.0,53.0,53.0,58.0
NO.422,0,51.0,57.0,51.0,51.0,51.0,57.0
NO.423,0,49.0,54.0,49.0,49.0,49.0,54.0
NO.424,0,53.0,51.0,53.0,53.0,53.0,51.0
NO.425,0,40.0,46.0,40.0,40.0,40.0,46.0
NO.426,1,56.0,56.0,56.0,56.0,56.0,56.0
NO.427,1,54.0,54.0,54.0,54.0,54.0,54.0
NO.428,1,61.0,59.0,61.0,61.0,61.0,59.0
NO.429,0,50.0,47.0,50.0,50.0,50.0,47.0
NO.430,1,60.0,57.0,60.0,60.0,60.0,57.0
NO.431,1,55.0,54.0,55.0,55.0,55.0,54.0
NO.432,0,49.0,47.0,49.0,49.0,49.0,47.0
NO.433,1,58.0,57.0,58.0,58.0,58.0,57.0
NO.434,0,51.0,53.0,51.0,51.0,51.0,53.0
NO.435,0,47.0,49.0,47.0,47.0,47.0,49.0
NO.436,1,64.0,63.0,64.0,64.0,64.0,63.0
NO.437,0,50.0,51.0,50.0,50.0,50.0,51.0
NO.438,0,52.0,54.0,52.0,52.0,52.0,54.0
NO.439,0,51.0,52.0,51.0,51.0,51.0,52.0
NO.440,1,57.0,59.0,57.0,57.0,57.0,59.0
NO.441,0,51.0,55.0,51.0,51.0,51.0,55.0
NO.442,0,51.0,50.0,51.0,51.0,51.0,50.0
NO.443,1,67.0,67.0,67.0,67.0,67.0,67.0
NO.444,0,47.0,44.0,47.0,47.0,47.0,44.0
NO.445,1,55.0,54.0,55.0,55.0,55.0,54.0
NO.446,1,58.0,57.0,58.0,58.0,58.0,57.0
NO.447,1,59.0,57.0,59.0,59.0,59.0,57.0
NO.448,0,48.0,52.0,48.0,48.0,48.0,52.0
NO.449,1,53.0,58.0,53.0,53.0,53.0,58.0
NO.450,1,60.0,59.0,60.0,60.0,60.0,59.0
NO.451,0,46.0,46.0,46.0,46.0,46.0,46.0
