name,cluster,data
NO.58,1,0.03865348,0.037618116,0.022100618,0.017472332,0.01496645,0.01416564,0.012432242,0.011898244,0.011059561,0.010110194,0.008972551,0.008768707,0.00858103,0.007359396,0.007193437,0.006950068,0.006000375,0.005972093,0.0,0.0,0.0
NO.375,1,0.067455016,0.026123317,0.015802577,0.016292876,0.012952382,0.008595332,0.00993147,0.010833192,0.013632221,0.011507762,0.016540278,0.009922948,0.0,0.00975366,0.010872283,0.007807703,0.0,0.007872734,0.0,0.0,0.0
NO.495,0,0.054046568,0.06881949,0.020160126,0.03372358,0.011336676,0.008472703,0.0125057,0.009626759,0.0145749785,0.018792754,0.014284818,0.009682348,0.011719441,0.008475015,0.0114863105,0.010840482,0.0,0.006410612,0.0,0.0,0.0
NO.73,1,0.05805711,0.028162044,0.02914356,0.016784735,0.015491555,0.033855952,0.016064554,0.008129965,0.012790346,0.008907864,0.0061389576,0.007423031,0.0059768497,0.006506351,0.007077456,0.0077575017,0.0064995103,0.00592283,0.0,0.0,0.0
NO.633,1,0.069088474,0.04317943,0.049323093,0.029061103,0.016513076,0.023276668,0.02039478,0.0,0.017569302,0.011896589,0.006435602,0.006637487,0.0071583805,0.007455555,0.013103616,0.010623043,0.0084141465,0.0064763003,0.0,0.0,0.0
NO.43,2,0.03223222,0.027903588,0.042173583,0.013785799,0.013465533,0.029949944,0.018853294,0.0,0.01275348,0.007952708,0.0,0.0,0.006228668,0.0,0.007973505,0.0,0.0066098217,0.0,0.0069623557,0.006200154,0.006126405
NO.464,1,0.092696995,0.061234366,0.017177736,0.04112924,0.014985504,0.0,0.012039142,0.008894563,0.017796481,0.013315004,0.01776312,0.012991058,0.008288677,0.010791909,0.0118963225,0.008479195,0.0,0.0,0.0,0.0,0.0
NO.600,2,0.034715865,0.027896378,0.031812668,0.015216503,0.015969517,0.020404201,0.01943201,0.008061923,0.010986098,0.008957375,0.0,0.005721828,0.0064036455,0.0056559006,0.008143174,0.0,0.0,0.0,0.0,0.0,0.0
NO.574,0,0.030711753,0.05900878,0.024309319,0.022150273,0.011634582,0.012561975,0.011695846,0.006951014,0.011719544,0.014513674,0.006671675,0.008055316,0.009962735,0.0,0.00760997,0.0,0.0,0.0,0.00581323,0.0,0.0
NO.578,2,0.026899947,0.030069102,0.046696953,0.01362269,0.013808248,0.031432867,0.017773468,0.0,0.009916901,0.0075678504,0.0,0.0,0.006169414,0.0,0.008149752,0.0,0.0056051067,0.004896589,0.0063470826,0.006520555,0.0061861346
NO.699,1,0.053503323,0.03175698,0.021780003,0.01939533,0.012050683,0.013756858,0.011645247,0.007911063,0.010705456,0.012817545,0.010891529,0.009432435,0.00739354,0.0072407583,0.010208725,0.00642309,0.0,0.006750387,0.0,0.0,0.0
NO.342,1,0.0757655,0.042161547,0.028431036,0.018613461,0.017193193,0.01949452,0.022181973,0.011100273,0.0126065435,0.009611535,0.009758308,0.007132363,0.00697768,0.0073751383,0.008377391,0.008909349,0.0,0.0,0.0,0.0,0.0
NO.242,0,0.056009367,0.06164604,0.032764815,0.027730959,0.016951045,0.013894355,0.018606586,0.007524924,0.010835059,0.012245436,0.008502642,0.008611743,0.0076391287,0.0,0.009698387,0.0072625303,0.005119718,0.0,0.0052253725,0.0063965726,0.0
NO.88,2,0.026745103,0.02221668,0.052838143,0.009224997,0.011962364,0.03101566,0.020906752,0.0,0.011837355,0.0,0.0,0.0,0.0,0.0,0.0067570214,0.0,0.0069645206,0.0,0.009086032,0.0064415564,0.005181942
NO.202,2,0.04225162,0.02607503,0.03886213,0.01715389,0.013465899,0.021995688,0.019736556,0.0,0.017217563,0.0060409997,0.0,0.0,0.0,0.0076227225,0.00901208,0.005789288,0.008857118,0.007552896,0.0061207227,0.0,0.005800646
NO.13,2,0.043992627,0.035947796,0.054515854,0.019285135,0.014719133,0.04249669,0.02787284,0.0,0.013880701,0.0,0.0,0.0,0.0,0.006513678,0.008808522,0.006853604,0.009346067,0.0,0.0071854102,0.005763099,0.00761797
NO.64,1,0.04764132,0.04280675,0.029588476,0.019294623,0.0146399,0.018590441,0.016812596,0.007843781,0.013621872,0.009923472,0.007252828,0.007625586,0.0073993783,0.0067562587,0.008893085,0.0065348144,0.0070069334,0.0,0.0,0.0,0.0064320965
NO.348,2,0.033986498,0.030580059,0.047350224,0.013519983,0.012174526,0.04191948,0.020730946,0.0,0.010996324,0.0059402636,0.0,0.0,0.0,0.0,0.008869522,0.0053247088,0.008195701,0.0,0.006664235,0.0052785836,0.009110621
NO.22,1,0.060230535,0.03953782,0.027537586,0.022593195,0.016016565,0.007668518,0.015799137,0.012146179,0.019625755,0.010108909,0.007765296,0.008801185,0.0077804313,0.0072960067,0.0101132095,0.007522614,0.006696131,0.0,0.0,0.0,0.0
NO.77,1,0.062095933,0.050143175,0.032152347,0.022118637,0.014435259,0.021664549,0.021132004,0.0,0.010106285,0.0137767885,0.009993226,0.008596802,0.0073468178,0.0069333874,0.0129785845,0.0077894963,0.0070372783,0.0,0.0,0.0,0.009681056
NO.404,1,0.064021006,0.04915097,0.029452415,0.041542523,0.01621548,0.009322231,0.018673671,0.009566964,0.014210044,0.008985375,0.009256819,0.008784582,0.0066549806,0.008927134,0.009386824,0.008994045,0.0067704543,0.0,0.0,0.0,0.0
NO.114,0,0.04403026,0.061432075,0.027758626,0.017053396,0.010450675,0.016897785,0.01018099,0.00815589,0.01399679,0.010727757,0.0065668193,0.00622208,0.009278045,0.0,0.007816372,0.006878255,0.005838848,0.0,0.0,0.0074057477,0.0
NO.357,2,0.033620123,0.029407702,0.045165252,0.01249751,0.014001013,0.04435117,0.019141136,0.0,0.010096186,0.0061436747,0.0,0.0,0.0,0.0,0.008118405,0.0060708565,0.0071581546,0.0,0.0062241605,0.0061938665,0.008702409
NO.601,2,0.0319872,0.027247535,0.042335358,0.013813299,0.015304685,0.03390619,0.022975676,0.0,0.009995288,0.0066343234,0.0,0.0,0.0056170654,0.0050874157,0.007970572,0.0,0.005823073,0.0,0.0063931793,0.005759839,0.0060998825
NO.33,1,0.043171022,0.026429283,0.028924603,0.016983137,0.012372403,0.01646047,0.014904894,0.0072038267,0.014190818,0.007291821,0.0,0.0,0.0,0.010291885,0.008748254,0.006526232,0.007337065,0.0069341366,0.0,0.0,0.0
NO.142,2,0.024761109,0.028449338,0.06373717,0.010163552,0.011669478,0.044479784,0.023413535,0.0,0.010010011,0.0,0.0,0.0,0.0,0.0,0.006709875,0.0,0.00751527,0.0,0.008954191,0.0067238538,0.006274918
NO.672,2,0.026221465,0.023254745,0.040649664,0.012286162,0.013963258,0.024919907,0.01634999,0.0,0.009834435,0.006209258,0.0,0.0,0.0054645394,0.0,0.008240979,0.0,0.005705022,0.0051080505,0.0063922117,0.005741275,0.0060579693
NO.303,2,0.035090283,0.028188912,0.054883216,0.011934878,0.0121085495,0.03682679,0.022523891,0.0,0.012203446,0.0,0.0,0.0,0.0,0.0,0.008344209,0.0048121093,0.00834285,0.0,0.0077870674,0.0051857443,0.0076645156
NO.433,1,0.07951937,0.030542076,0.027351553,0.024559755,0.01537405,0.010665428,0.018845156,0.007951459,0.019227678,0.0078101857,0.008418295,0.008518242,0.0,0.012291011,0.008860153,0.008737789,0.008110233,0.008232845,0.0,0.0,0.0
NO.618,1,0.039763946,0.050333995,0.025675662,0.02466593,0.015921367,0.01216621,0.01583863,0.013194759,0.0068964097,0.010517065,0.007760693,0.0082021095,0.008784192,0.0060739564,0.008928199,0.0058359075,0.0,0.0,0.0,0.0,0.0
NO.681,1,0.056378994,0.026251731,0.019544594,0.01658077,0.014295533,0.0093745375,0.011133756,0.009477854,0.012574873,0.012185763,0.013407993,0.0112498505,0.0070540044,0.008743891,0.010601553,0.0073451395,0.0,0.007587144,0.0,0.0,0.0
NO.697,1,0.033468053,0.030932425,0.028258702,0.017947212,0.014573277,0.0112756435,0.017064096,0.01164545,0.008374244,0.008810076,0.0,0.0075174947,0.0078074867,0.006576562,0.0064979824,0.0,0.0,0.0,0.0,0.0,0.0
NO.526,2,0.023966111,0.021327442,0.04461135,0.008338193,0.010538439,0.041503232,0.017384198,0.0,0.010597625,0.0053805453,0.0,0.0,0.0,0.0,0.0068298625,0.0,0.006621964,0.0,0.007815378,0.0057934425,0.007022073
NO.560,2,0.03421569,0.030767217,0.047052186,0.013009633,0.013224136,0.035048492,0.016578157,0.0,0.011564029,0.009193545,0.0,0.0,0.006831411,0.0,0.008720823,0.0,0.0059641628,0.00496425,0.0064079957,0.0050375955,0.0051705604
NO.68,1,0.05174241,0.054507554,0.02471737,0.029044533,0.014866333,0.012441079,0.017989311,0.013867351,0.013341823,0.009847295,0.008970541,0.008414044,0.008471631,0.008006542,0.0069431225,0.009021784,0.0068070954,0.0,0.0,0.0,0.0
NO.614,2,0.029134616,0.026020259,0.040768098,0.011063982,0.0139066605,0.024592489,0.015623662,0.0,0.010221659,0.007295177,0.0,0.0,0.005924615,0.0,0.008007059,0.0,0.0,0.0,0.0063126506,0.0058891065,0.0057625677
NO.18,0,0.046558224,0.07616032,0.028133335,0.027468659,0.012488207,0.012670184,0.015136014,0.009173518,0.011968891,0.010632558,0.007942479,0.007762838,0.009219513,0.0059986007,0.007390574,0.0065579317,0.0061533647,0.0,0.0,0.005466844,0.0
NO.23,1,0.059061516,0.0394768,0.03405064,0.02044395,0.016217787,0.02008942,0.019014444,0.0,0.014376298,0.010457129,0.0065365788,0.0069443295,0.006257558,0.0062847324,0.0108197285,0.0069614653,0.007707712,0.0,0.0060241953,0.0,0.0069792657
NO.480,0,0.029024206,0.057489283,0.009739895,0.02573808,0.009227279,0.0,0.010664271,0.022622947,0.0,0.02130932,0.014040253,0.010657718,0.011137762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.360,1,0.08050155,0.031795528,0.031978015,0.027955607,0.014986902,0.013720821,0.021719659,0.0,0.021370174,0.0073441947,0.0,0.0072163753,0.0,0.0173541,0.011536506,0.008594862,0.010551676,0.010902643,0.0,0.0,0.0
NO.282,2,0.026971363,0.027396426,0.061422784,0.010985388,0.011320399,0.042968,0.02345507,0.0,0.010718683,0.0,0.0,0.0,0.0,0.0,0.007655626,0.0,0.007974666,0.0,0.009012403,0.005844108,0.006814687
NO.288,2,0.04150883,0.02912856,0.047677647,0.017787315,0.015053666,0.02525799,0.022557078,0.0,0.014756192,0.0,0.0,0.0,0.0,0.007376014,0.007944204,0.0064035673,0.008336366,0.004902962,0.0061428472,0.005612466,0.006570761
NO.124,2,0.035957627,0.023870666,0.030539973,0.013658875,0.015892742,0.014515198,0.013510459,0.0069019073,0.016578749,0.0062180776,0.0,0.005869924,0.0053511295,0.0064082174,0.0073601613,0.0,0.0059560635,0.0060750484,0.005891308,0.0,0.0
NO.553,2,0.03982313,0.029120462,0.03986911,0.014161772,0.012913773,0.026804494,0.020216132,0.0,0.013992768,0.007568674,0.0,0.0,0.0052085742,0.0,0.007773158,0.0,0.007295188,0.0,0.0074804164,0.0053425385,0.0
NO.449,1,0.09916332,0.030737242,0.025254026,0.022299813,0.014538941,0.008186871,0.016567761,0.0,0.021612186,0.008284497,0.010339669,0.009937929,0.0,0.010080886,0.008283954,0.009223285,0.008210228,0.0,0.0,0.0,0.0
NO.245,2,0.0506337,0.03012914,0.0396031,0.018203855,0.0164299,0.032335628,0.020248516,0.0052593458,0.012786881,0.005772552,0.0,0.0,0.0,0.005876105,0.007569143,0.007171645,0.007325642,0.0,0.005391443,0.005884612,0.0066466243
NO.510,2,0.042921968,0.02669262,0.047449112,0.014523526,0.013438889,0.022247065,0.019660672,0.0,0.016290063,0.0,0.0,0.0,0.0,0.005955685,0.0068038823,0.0056449445,0.007799922,0.0052522165,0.0069894996,0.0055697244,0.0
NO.247,2,0.04524709,0.032805607,0.0600414,0.015498627,0.012896046,0.056070466,0.02544463,0.0,0.0111951865,0.0,0.0,0.0,0.0,0.0052044992,0.008479609,0.006453366,0.009457728,0.0,0.007122267,0.006007819,0.0088003175
NO.653,2,0.03733001,0.030749084,0.03223743,0.019715594,0.013647654,0.031299032,0.018365119,0.004882874,0.011260911,0.00818568,0.0,0.0,0.0058010463,0.00663633,0.008590011,0.0056830994,0.006331102,0.006385317,0.0,0.0,0.0071747093
NO.403,2,0.053103436,0.02817028,0.04664678,0.016824828,0.018014688,0.020927608,0.021998858,0.0,0.016623486,0.0061808494,0.0,0.0,0.0,0.006254056,0.009875667,0.006396511,0.008057643,0.0055729956,0.006411872,0.0052800947,0.005450821
NO.256,2,0.031742755,0.023960495,0.03497097,0.014228158,0.013906372,0.029456878,0.016444439,0.0,0.011359896,0.0061498326,0.0,0.0,0.0,0.0,0.008037936,0.0052454825,0.006681892,0.0,0.0065865056,0.0052963076,0.0067304308
