NO.122,51.0,50.0,51.0,51.0,51.0,50.0
NO.123,52.0,44.0,52.0,52.0,52.0,44.0
NO.124,51.0,51.0,51.0,51.0,51.0,51.0
NO.125,49.0,45.0,49.0,49.0,49.0,45.0
NO.126,51.0,48.0,51.0,51.0,51.0,48.0
NO.127,61.0,62.0,61.0,61.0,61.0,62.0
NO.128,51.0,51.0,51.0,51.0,51.0,51.0
NO.129,60.0,57.0,60.0,60.0,60.0,57.0
NO.130,49.0,49.0,49.0,49.0,49.0,49.0
NO.131,53.0,54.0,53.0,53.0,53.0,54.0
NO.132,52.0,51.0,52.0,52.0,52.0,51.0
NO.133,55.0,54.0,55.0,55.0,55.0,54.0
NO.134,58.0,58.0,58.0,58.0,58.0,58.0
NO.135,49.0,49.0,49.0,49.0,49.0,49.0
NO.136,47.0,51.0,47.0,47.0,47.0,51.0
NO.137,49.0,51.0,49.0,49.0,49.0,51.0
NO.138,66.0,66.0,66.0,66.0,66.0,66.0
NO.139,51.0,49.0,51.0,51.0,51.0,49.0
NO.140,51.0,48.0,51.0,51.0,51.0,48.0
NO.141,55.0,52.0,55.0,55.0,55.0,52.0
NO.142,52.0,50.0,52.0,52.0,52.0,50.0
NO.143,44.0,42.0,44.0,44.0,44.0,42.0
NO.144,47.0,51.0,47.0,47.0,47.0,51.0
NO.145,45.0,51.0,45.0,45.0,45.0,51.0
NO.146,58.0,55.0,58.0,58.0,58.0,55.0
NO.147,52.0,49.0,52.0,52.0,52.0,49.0
NO.148,58.0,58.0,58.0,58.0,58.0,58.0
NO.149,55.0,58.0,55.0,55.0,55.0,58.0
NO.150,47.0,51.0,47.0,47.0,47.0,51.0
NO.151,62.0,59.0,62.0,62.0,62.0,59.0
NO.152,50.0,50.0,50.0,50.0,50.0,50.0
NO.153,52.0,51.0,52.0,52.0,52.0,51.0
NO.154,47.0,50.0,47.0,47.0,47.0,50.0
NO.155,55.0,54.0,55.0,55.0,55.0,54.0
NO.156,51.0,51.0,51.0,51.0,51.0,51.0
NO.157,59.0,57.0,59.0,59.0,59.0,57.0
NO.158,60.0,58.0,60.0,60.0,60.0,58.0
NO.159,56.0,57.0,56.0,56.0,56.0,57.0
NO.160,58.0,58.0,58.0,58.0,58.0,58.0
NO.161,59.0,59.0,59.0,59.0,59.0,59.0
NO.162,50.0,47.0,50.0,50.0,50.0,47.0
NO.163,54.0,51.0,54.0,54.0,54.0,51.0
NO.164,53.0,52.0,53.0,53.0,53.0,52.0
NO.165,53.0,55.0,53.0,53.0,53.0,55.0
NO.166,55.0,51.0,55.0,55.0,55.0,51.0
NO.167,48.0,46.0,48.0,48.0,48.0,46.0
NO.168,53.0,53.0,53.0,53.0,53.0,53.0
NO.169,45.0,52.0,45.0,45.0,45.0,52.0
NO.170,54.0,53.0,54.0,54.0,54.0,53.0
NO.171,53.0,45.0,53.0,53.0,53.0,45.0
NO.172,51.0,50.0,51.0,51.0,51.0,50.0
NO.173,51.0,46.0,51.0,51.0,51.0,46.0
NO.174,58.0,50.0,58.0,58.0,58.0,50.0
NO.175,46.0,48.0,46.0,46.0,46.0,48.0
NO.176,57.0,58.0,57.0,57.0,57.0,58.0
NO.177,57.0,55.0,57.0,57.0,57.0,55.0
NO.178,55.0,54.0,55.0,55.0,55.0,54.0
NO.179,53.0,48.0,53.0,53.0,53.0,48.0
NO.180,57.0,53.0,57.0,57.0,57.0,53.0
NO.181,52.0,52.0,52.0,52.0,52.0,52.0
NO.182,54.0,48.0,54.0,54.0,54.0,48.0
NO.183,55.0,53.0,55.0,55.0,55.0,53.0
NO.184,59.0,54.0,59.0,59.0,59.0,54.0
NO.185,58.0,56.0,58.0,58.0,58.0,56.0
NO.186,54.0,55.0,54.0,54.0,54.0,55.0
NO.187,53.0,51.0,53.0,53.0,53.0,51.0
NO.188,64.0,65.0,64.0,64.0,64.0,65.0
NO.189,58.0,58.0,58.0,58.0,58.0,58.0
NO.190,54.0,50.0,54.0,54.0,54.0,50.0
NO.191,63.0,63.0,63.0,63.0,63.0,63.0
NO.192,64.0,62.0,64.0,64.0,64.0,62.0
NO.193,55.0,55.0,55.0,55.0,55.0,55.0
NO.194,64.0,62.0,64.0,64.0,64.0,62.0
NO.195,60.0,60.0,60.0,60.0,60.0,60.0
NO.196,67.0,67.0,67.0,67.0,67.0,67.0
NO.197,54.0,54.0,54.0,54.0,54.0,54.0
NO.198,58.0,55.0,58.0,58.0,58.0,55.0
NO.199,49.0,53.0,49.0,49.0,49.0,53.0
NO.200,58.0,60.0,58.0,58.0,58.0,60.0
NO.201,46.0,46.0,46.0,46.0,46.0,46.0
NO.202,58.0,57.0,58.0,58.0,58.0,57.0
NO.203,57.0,55.0,57.0,57.0,57.0,55.0
NO.204,48.0,53.0,48.0,48.0,48.0,53.0
NO.205,60.0,60.0,60.0,60.0,60.0,60.0
NO.206,55.0,52.0,55.0,55.0,55.0,52.0
NO.207,50.0,51.0,50.0,50.0,50.0,51.0
NO.208,63.0,64.0,63.0,63.0,63.0,64.0
NO.209,51.0,47.0,51.0,51.0,51.0,47.0
NO.210,49.0,50.0,49.0,49.0,49.0,50.0
NO.211,51.0,51.0,51.0,51.0,51.0,51.0
NO.212,53.0,55.0,53.0,53.0,53.0,55.0
NO.213,53.0,51.0,53.0,53.0,53.0,51.0
NO.214,58.0,58.0,58.0,58.0,58.0,58.0
NO.215,57.0,53.0,57.0,57.0,57.0,53.0
NO.216,53.0,47.0,53.0,53.0,53.0,47.0
NO.217,61.0,60.0,61.0,61.0,61.0,60.0
NO.218,53.0,54.0,53.0,53.0,53.0,54.0
NO.219,48.0,46.0,48.0,48.0,48.0,46.0
NO.220,56.0,59.0,56.0,56.0,56.0,59.0
NO.221,58.0,59.0,58.0,58.0,58.0,59.0
NO.222,56.0,56.0,56.0,56.0,56.0,56.0
NO.223,54.0,56.0,54.0,54.0,54.0,56.0
NO.224,57.0,55.0,57.0,57.0,57.0,55.0
NO.225,56.0,55.0,56.0,56.0,56.0,55.0
NO.226,61.0,54.0,61.0,61.0,61.0,54.0
NO.227,57.0,58.0,57.0,57.0,57.0,58.0
NO.228,59.0,59.0,59.0,59.0,59.0,59.0
NO.229,59.0,55.0,59.0,59.0,59.0,55.0
NO.230,58.0,57.0,58.0,58.0,58.0,57.0
NO.231,59.0,60.0,59.0,59.0,59.0,60.0
NO.232,59.0,60.0,59.0,59.0,59.0,60.0
NO.233,56.0,49.0,56.0,56.0,56.0,49.0
NO.234,59.0,59.0,59.0,59.0,59.0,59.0
NO.235,60.0,55.0,60.0,60.0,60.0,55.0
NO.236,56.0,53.0,56.0,56.0,56.0,53.0
NO.237,64.0,64.0,64.0,64.0,64.0,64.0
NO.238,50.0,51.0,50.0,50.0,50.0,51.0
NO.239,51.0,52.0,51.0,51.0,51.0,52.0
NO.240,52.0,53.0,52.0,52.0,52.0,53.0
NO.241,49.0,52.0,49.0,49.0,49.0,52.0
NO.242,63.0,63.0,63.0,63.0,63.0,63.0
NO.243,47.0,50.0,47.0,47.0,47.0,50.0
NO.244,49.0,52.0,49.0,49.0,49.0,52.0
NO.245,59.0,62.0,59.0,59.0,59.0,62.0
NO.246,59.0,59.0,59.0,59.0,59.0,59.0
NO.247,50.0,52.0,50.0,50.0,50.0,52.0
NO.248,59.0,60.0,59.0,59.0,59.0,60.0
NO.249,57.0,58.0,57.0,57.0,57.0,58.0
NO.250,55.0,52.0,55.0,55.0,55.0,52.0
NO.251,58.0,60.0,58.0,58.0,58.0,60.0
NO.252,45.0,48.0,45.0,45.0,45.0,48.0
NO.253,59.0,56.0,59.0,59.0,59.0,56.0
NO.254,66.0,65.0,66.0,66.0,66.0,65.0
NO.255,46.0,44.0,46.0,46.0,46.0,44.0
NO.256,55.0,54.0,55.0,55.0,55.0,54.0
NO.257,53.0,48.0,53.0,53.0,53.0,48.0
NO.258,64.0,63.0,64.0,64.0,64.0,63.0
NO.259,47.0,44.0,47.0,47.0,47.0,44.0
NO.260,56.0,54.0,56.0,56.0,56.0,54.0
NO.261,63.0,62.0,63.0,63.0,63.0,62.0
NO.262,52.0,47.0,52.0,52.0,52.0,47.0
NO.263,50.0,49.0,50.0,50.0,50.0,49.0
NO.264,53.0,53.0,53.0,53.0,53.0,53.0
NO.265,58.0,54.0,58.0,58.0,58.0,54.0
NO.266,57.0,51.0,57.0,57.0,57.0,51.0
NO.267,61.0,59.0,61.0,61.0,61.0,59.0
NO.268,53.0,51.0,53.0,53.0,53.0,51.0
NO.269,55.0,57.0,55.0,55.0,55.0,57.0
NO.270,56.0,59.0,56.0,56.0,56.0,59.0
NO.271,48.0,47.0,48.0,48.0,48.0,47.0
NO.272,51.0,53.0,51.0,51.0,51.0,53.0
NO.273,55.0,56.0,55.0,55.0,55.0,56.0
NO.274,62.0,63.0,62.0,62.0,62.0,63.0
NO.275,50.0,46.0,50.0,50.0,50.0,46.0
NO.276,60.0,58.0,60.0,60.0,60.0,58.0
NO.277,56.0,58.0,56.0,56.0,56.0,58.0
NO.278,52.0,50.0,52.0,52.0,52.0,50.0
NO.279,49.0,52.0,49.0,49.0,49.0,52.0
NO.280,51.0,50.0,51.0,51.0,51.0,50.0
NO.281,64.0,63.0,64.0,64.0,64.0,63.0
NO.282,57.0,55.0,57.0,57.0,57.0,55.0
NO.283,57.0,55.0,57.0,57.0,57.0,55.0
NO.284,55.0,55.0,55.0,55.0,55.0,55.0
NO.285,64.0,62.0,64.0,64.0,64.0,62.0
NO.286,48.0,50.0,48.0,48.0,48.0,50.0
NO.287,58.0,58.0,58.0,58.0,58.0,58.0
NO.288,66.0,66.0,66.0,66.0,66.0,66.0
NO.289,51.0,46.0,51.0,51.0,51.0,46.0
NO.290,53.0,51.0,53.0,53.0,53.0,51.0
NO.291,60.0,59.0,60.0,60.0,60.0,59.0
NO.292,56.0,58.0,56.0,56.0,56.0,58.0
NO.293,59.0,59.0,59.0,59.0,59.0,59.0
NO.294,59.0,59.0,59.0,59.0,59.0,59.0
NO.295,60.0,62.0,60.0,60.0,60.0,62.0
NO.296,57.0,57.0,57.0,57.0,57.0,57.0
NO.297,52.0,48.0,52.0,52.0,52.0,48.0
NO.298,46.0,47.0,46.0,46.0,46.0,47.0
NO.299,48.0,48.0,48.0,48.0,48.0,48.0
NO.300,57.0,54.0,57.0,57.0,57.0,54.0
NO.301,49.0,49.0,49.0,49.0,49.0,49.0
NO.302,52.0,50.0,52.0,52.0,52.0,50.0
NO.303,44.0,42.0,44.0,44.0,44.0,42.0
NO.304,54.0,58.0,54.0,54.0,54.0,58.0
NO.305,52.0,55.0,52.0,52.0,52.0,55.0
NO.306,55.0,56.0,55.0,55.0,55.0,56.0
NO.307,52.0,49.0,52.0,52.0,52.0,49.0
NO.308,53.0,56.0,53.0,53.0,53.0,56.0
NO.309,59.0,60.0,59.0,59.0,59.0,60.0
NO.310,55.0,58.0,55.0,55.0,55.0,58.0
NO.311,53.0,52.0,53.0,53.0,53.0,52.0
NO.312,55.0,57.0,55.0,55.0,55.0,57.0
NO.313,47.0,48.0,47.0,47.0,47.0,48.0
NO.314,56.0,56.0,56.0,56.0,56.0,56.0
NO.315,56.0,56.0,56.0,56.0,56.0,56.0
NO.316,57.0,50.0,57.0,57.0,57.0,50.0
NO.317,52.0,45.0,52.0,52.0,52.0,45.0
NO.318,61.0,61.0,61.0,61.0,61.0,61.0
NO.319,57.0,58.0,57.0,57.0,57.0,58.0
NO.320,52.0,54.0,52.0,52.0,52.0,54.0
NO.321,48.0,45.0,48.0,48.0,48.0,45.0
NO.322,53.0,53.0,53.0,53.0,53.0,53.0
NO.323,58.0,59.0,58.0,58.0,58.0,59.0
NO.324,54.0,52.0,54.0,54.0,54.0,52.0
NO.325,52.0,52.0,52.0,52.0,52.0,52.0
NO.326,59.0,61.0,59.0,59.0,59.0,61.0
NO.327,52.0,54.0,52.0,52.0,52.0,54.0
NO.328,47.0,46.0,47.0,47.0,47.0,46.0
NO.329,44.0,42.0,44.0,44.0,44.0,42.0
NO.330,51.0,52.0,51.0,51.0,51.0,52.0
NO.331,52.0,49.0,52.0,52.0,52.0,49.0
NO.332,64.0,59.0,64.0,64.0,64.0,59.0
NO.333,53.0,52.0,53.0,53.0,53.0,52.0
NO.334,48.0,48.0,48.0,48.0,48.0,48.0
NO.335,64.0,65.0,64.0,64.0,64.0,65.0
NO.336,52.0,52.0,52.0,52.0,52.0,52.0
NO.337,58.0,58.0,58.0,58.0,58.0,58.0
NO.338,53.0,54.0,53.0,53.0,53.0,54.0
NO.339,48.0,50.0,48.0,48.0,48.0,50.0
NO.340,49.0,51.0,49.0,49.0,49.0,51.0
NO.341,44.0,42.0,44.0,44.0,44.0,42.0
NO.342,46.0,46.0,46.0,46.0,46.0,46.0
NO.343,54.0,57.0,54.0,54.0,54.0,57.0
NO.344,50.0,47.0,50.0,50.0,50.0,47.0
NO.345,49.0,47.0,49.0,49.0,49.0,47.0
NO.346,52.0,51.0,52.0,52.0,52.0,51.0
NO.347,57.0,55.0,57.0,57.0,57.0,55.0
NO.348,52.0,50.0,52.0,52.0,52.0,50.0
NO.349,50.0,49.0,50.0,50.0,50.0,49.0
NO.350,51.0,53.0,51.0,51.0,51.0,53.0
NO.351,45.0,47.0,45.0,45.0,45.0,47.0
NO.352,57.0,58.0,57.0,57.0,57.0,58.0
NO.353,59.0,57.0,59.0,59.0,59.0,57.0
NO.354,49.0,48.0,49.0,49.0,49.0,48.0
NO.355,52.0,60.0,52.0,52.0,52.0,60.0
NO.356,58.0,59.0,58.0,58.0,58.0,59.0
NO.357,42.0,43.0,42.0,42.0,42.0,43.0
NO.358,53.0,55.0,53.0,53.0,53.0,55.0
NO.359,52.0,51.0,52.0,52.0,52.0,51.0
NO.360,47.0,47.0,47.0,47.0,47.0,47.0
NO.361,55.0,54.0,55.0,55.0,55.0,54.0
NO.362,53.0,56.0,53.0,53.0,53.0,56.0
NO.363,45.0,41.0,45.0,45.0,45.0,41.0
NO.364,46.0,47.0,46.0,46.0,46.0,47.0
NO.365,44.0,41.0,44.0,44.0,44.0,41.0
NO.366,63.0,59.0,63.0,63.0,63.0,59.0
NO.367,52.0,48.0,52.0,52.0,52.0,48.0
NO.368,46.0,48.0,46.0,46.0,46.0,48.0
NO.369,63.0,64.0,63.0,63.0,63.0,64.0
NO.370,54.0,57.0,54.0,54.0,54.0,57.0
NO.371,55.0,55.0,55.0,55.0,55.0,55.0
NO.372,60.0,61.0,60.0,60.0,60.0,61.0
NO.373,49.0,50.0,49.0,49.0,49.0,50.0
NO.374,52.0,54.0,52.0,52.0,52.0,54.0
NO.375,42.0,51.0,42.0,42.0,42.0,51.0
NO.376,56.0,57.0,56.0,56.0,56.0,57.0
NO.377,49.0,50.0,49.0,49.0,49.0,50.0
NO.378,53.0,54.0,53.0,53.0,53.0,54.0
NO.379,53.0,52.0,53.0,53.0,53.0,52.0
NO.380,44.0,47.0,44.0,44.0,44.0,47.0
NO.381,64.0,61.0,64.0,64.0,64.0,61.0
NO.382,53.0,48.0,53.0,53.0,53.0,48.0
NO.383,50.0,49.0,50.0,50.0,50.0,49.0
NO.384,52.0,53.0,52.0,52.0,52.0,53.0
NO.385,49.0,52.0,49.0,49.0,49.0,52.0
NO.386,53.0,55.0,53.0,53.0,53.0,55.0
NO.387,50.0,54.0,50.0,50.0,50.0,54.0
NO.388,48.0,45.0,48.0,48.0,48.0,45.0
NO.389,58.0,58.0,58.0,58.0,58.0,58.0
NO.390,43.0,42.0,43.0,43.0,43.0,42.0
NO.391,63.0,62.0,63.0,63.0,63.0,62.0
NO.392,56.0,51.0,56.0,56.0,56.0,51.0
NO.393,50.0,53.0,50.0,50.0,50.0,53.0
NO.394,54.0,57.0,54.0,54.0,54.0,57.0
NO.395,53.0,50.0,53.0,53.0,53.0,50.0
NO.396,56.0,60.0,56.0,56.0,56.0,60.0
NO.397,51.0,52.0,51.0,51.0,51.0,52.0
NO.398,50.0,41.0,50.0,50.0,50.0,41.0
NO.399,60.0,56.0,60.0,60.0,60.0,56.0
NO.400,51.0,49.0,51.0,51.0,51.0,49.0
NO.401,46.0,48.0,46.0,46.0,46.0,48.0
NO.402,65.0,65.0,65.0,65.0,65.0,65.0
NO.403,45.0,47.0,45.0,45.0,45.0,47.0
NO.404,54.0,54.0,54.0,54.0,54.0,54.0
NO.405,43.0,40.0,43.0,43.0,43.0,40.0
NO.406,65.0,65.0,65.0,65.0,65.0,65.0
NO.407,43.0,41.0,43.0,43.0,43.0,41.0
NO.408,60.0,56.0,60.0,60.0,60.0,56.0
NO.409,55.0,54.0,55.0,55.0,55.0,54.0
NO.410,55.0,55.0,55.0,55.0,55.0,55.0
NO.411,51.0,52.0,51.0,51.0,51.0,52.0
NO.412,55.0,58.0,55.0,55.0,55.0,58.0
NO.413,55.0,59.0,55.0,55.0,55.0,59.0
NO.414,53.0,56.0,53.0,53.0,53.0,56.0
NO.415,49.0,47.0,49.0,49.0,49.0,47.0
NO.416,56.0,55.0,56.0,56.0,56.0,55.0
NO.417,51.0,56.0,51.0,51.0,51.0,56.0
NO.418,48.0,54.0,48.0,48.0,48.0,54.0
NO.419,59.0,60.0,59.0,59.0,59.0,60.0
NO.420,53.0,49.0,53.0,53.0,53.0,49.0
NO.421,53.0,58.0,53.0,53.0,53.0,58.0
NO.422,51.0,57.0,51.0,51.0,51.0,57.0
NO.423,49.0,54.0,49.0,49.0,49.0,54.0
NO.424,51.0,52.0,51.0,51.0,51.0,52.0
NO.425,42.0,44.0,42.0,42.0,42.0,44.0
NO.426,56.0,53.0,56.0,56.0,56.0,53.0
NO.427,51.0,53.0,51.0,51.0,51.0,53.0
NO.428,60.0,58.0,60.0,60.0,60.0,58.0
NO.429,51.0,47.0,51.0,51.0,51.0,47.0
NO.430,59.0,58.0,59.0,59.0,59.0,58.0
NO.431,56.0,53.0,56.0,56.0,56.0,53.0
NO.432,50.0,48.0,50.0,50.0,50.0,48.0
NO.433,57.0,57.0,57.0,57.0,57.0,57.0
NO.434,53.0,52.0,53.0,53.0,53.0,52.0
NO.435,46.0,47.0,46.0,46.0,46.0,47.0
NO.436,64.0,63.0,64.0,64.0,64.0,63.0
NO.437,49.0,50.0,49.0,49.0,49.0,50.0
NO.438,52.0,53.0,52.0,52.0,52.0,53.0
NO.439,51.0,52.0,51.0,51.0,51.0,52.0
NO.440,59.0,57.0,59.0,59.0,59.0,57.0
NO.441,47.0,54.0,47.0,47.0,47.0,54.0
NO.442,49.0,50.0,49.0,49.0,49.0,50.0
NO.443,67.0,67.0,67.0,67.0,67.0,67.0
NO.444,45.0,43.0,45.0,45.0,45.0,43.0
NO.445,54.0,54.0,54.0,54.0,54.0,54.0
NO.446,57.0,55.0,57.0,57.0,57.0,55.0
NO.447,59.0,56.0,59.0,59.0,59.0,56.0
NO.448,47.0,52.0,47.0,47.0,47.0,52.0
NO.449,53.0,58.0,53.0,53.0,53.0,58.0
NO.450,59.0,59.0,59.0,59.0,59.0,59.0
NO.451,46.0,45.0,46.0,46.0,46.0,45.0
NO.452,46.0,47.0,46.0,46.0,46.0,47.0
NO.453,47.0,51.0,47.0,47.0,47.0,51.0
NO.454,47.0,46.0,47.0,47.0,47.0,46.0
NO.455,47.0,49.0,47.0,47.0,47.0,49.0
NO.456,64.0,66.0,64.0,64.0,64.0,66.0
NO.457,54.0,57.0,54.0,54.0,54.0,57.0
NO.458,56.0,55.0,56.0,56.0,56.0,55.0
NO.459,59.0,62.0,59.0,59.0,59.0,62.0
NO.460,55.0,56.0,55.0,55.0,55.0,56.0
NO.461,55.0,52.0,55.0,55.0,55.0,52.0
NO.462,44.0,43.0,44.0,44.0,44.0,43.0
NO.463,41.0,46.0,41.0,41.0,41.0,46.0
NO.464,51.0,56.0,51.0,51.0,51.0,56.0
NO.465,50.0,50.0,50.0,50.0,50.0,50.0
NO.466,55.0,58.0,55.0,55.0,55.0,58.0
NO.467,54.0,54.0,54.0,54.0,54.0,54.0
NO.468,43.0,45.0,43.0,43.0,43.0,45.0
NO.469,57.0,55.0,57.0,57.0,57.0,55.0
NO.470,57.0,56.0,57.0,57.0,57.0,56.0
NO.471,60.0,59.0,60.0,60.0,60.0,59.0
NO.472,60.0,60.0,60.0,60.0,60.0,60.0
NO.473,50.0,54.0,50.0,50.0,50.0,54.0
NO.474,49.0,49.0,49.0,49.0,49.0,49.0
NO.475,53.0,57.0,53.0,53.0,53.0,57.0
NO.476,45.0,52.0,45.0,45.0,45.0,52.0
NO.477,49.0,54.0,49.0,49.0,49.0,54.0
NO.478,45.0,50.0,45.0,45.0,45.0,50.0
NO.479,55.0,55.0,55.0,55.0,55.0,55.0
NO.480,52.0,50.0,52.0,52.0,52.0,50.0
NO.481,59.0,61.0,59.0,59.0,59.0,61.0
NO.482,50.0,52.0,50.0,50.0,50.0,52.0
