NO.151,57.0,54.0,57.0,57.0,57.0,54.0
NO.152,53.0,55.0,53.0,53.0,53.0,55.0
NO.153,51.0,47.0,51.0,51.0,51.0,47.0
NO.154,47.0,47.0,47.0,47.0,47.0,47.0
NO.155,55.0,52.0,55.0,55.0,55.0,52.0
NO.156,54.0,53.0,54.0,54.0,54.0,53.0
NO.157,55.0,56.0,55.0,55.0,55.0,56.0
NO.158,60.0,59.0,60.0,60.0,60.0,59.0
NO.159,56.0,54.0,56.0,56.0,56.0,54.0
NO.160,54.0,51.0,54.0,54.0,54.0,51.0
NO.161,59.0,57.0,59.0,59.0,59.0,57.0
NO.162,54.0,52.0,54.0,54.0,54.0,52.0
NO.163,54.0,57.0,54.0,54.0,54.0,57.0
NO.164,49.0,50.0,49.0,49.0,49.0,50.0
NO.165,52.0,52.0,52.0,52.0,52.0,52.0
NO.166,47.0,49.0,47.0,47.0,47.0,49.0
NO.167,52.0,53.0,52.0,52.0,52.0,53.0
NO.168,54.0,53.0,54.0,54.0,54.0,53.0
NO.169,55.0,56.0,55.0,55.0,55.0,56.0
NO.170,54.0,55.0,54.0,54.0,54.0,55.0
NO.171,52.0,50.0,52.0,52.0,52.0,50.0
NO.172,53.0,54.0,53.0,53.0,53.0,54.0
NO.173,48.0,45.0,48.0,48.0,48.0,45.0
NO.174,52.0,50.0,52.0,52.0,52.0,50.0
NO.175,50.0,48.0,50.0,50.0,50.0,48.0
NO.176,57.0,54.0,57.0,57.0,57.0,54.0
NO.177,60.0,58.0,60.0,60.0,60.0,58.0
NO.178,60.0,59.0,60.0,60.0,60.0,59.0
NO.179,57.0,56.0,57.0,57.0,57.0,56.0
NO.180,56.0,52.0,56.0,56.0,56.0,52.0
NO.181,57.0,55.0,57.0,57.0,57.0,55.0
NO.182,60.0,61.0,60.0,60.0,60.0,61.0
NO.183,55.0,54.0,55.0,55.0,55.0,54.0
NO.184,60.0,58.0,60.0,60.0,60.0,58.0
NO.185,58.0,59.0,58.0,58.0,58.0,59.0
NO.186,55.0,53.0,55.0,55.0,55.0,53.0
NO.187,53.0,48.0,53.0,53.0,53.0,48.0
NO.188,59.0,58.0,59.0,59.0,59.0,58.0
NO.189,51.0,53.0,51.0,51.0,51.0,53.0
NO.190,54.0,52.0,54.0,54.0,54.0,52.0
NO.191,64.0,63.0,64.0,64.0,64.0,63.0
NO.192,59.0,59.0,59.0,59.0,59.0,59.0
NO.193,59.0,59.0,59.0,59.0,59.0,59.0
NO.194,55.0,57.0,55.0,55.0,55.0,57.0
NO.195,60.0,59.0,60.0,60.0,60.0,59.0
NO.196,54.0,52.0,54.0,54.0,54.0,52.0
NO.197,53.0,53.0,53.0,53.0,53.0,53.0
NO.198,56.0,52.0,56.0,56.0,56.0,52.0
NO.199,54.0,49.0,54.0,54.0,54.0,49.0
NO.200,48.0,54.0,48.0,48.0,48.0,54.0
NO.201,53.0,51.0,53.0,53.0,53.0,51.0
NO.202,53.0,55.0,53.0,53.0,53.0,55.0
NO.203,54.0,56.0,54.0,54.0,54.0,56.0
NO.204,55.0,52.0,55.0,55.0,55.0,52.0
NO.205,57.0,57.0,57.0,57.0,57.0,57.0
NO.206,60.0,58.0,60.0,60.0,60.0,58.0
NO.207,53.0,52.0,53.0,53.0,53.0,52.0
NO.208,53.0,54.0,53.0,53.0,53.0,54.0
NO.209,55.0,52.0,55.0,55.0,55.0,52.0
NO.210,54.0,53.0,54.0,54.0,54.0,53.0
NO.211,55.0,51.0,55.0,55.0,55.0,51.0
NO.212,53.0,56.0,53.0,53.0,53.0,56.0
NO.213,54.0,52.0,54.0,54.0,54.0,52.0
NO.214,59.0,60.0,59.0,59.0,59.0,60.0
NO.215,58.0,55.0,58.0,58.0,58.0,55.0
NO.216,56.0,53.0,56.0,56.0,56.0,53.0
NO.217,57.0,53.0,57.0,57.0,57.0,53.0
NO.218,54.0,53.0,54.0,54.0,54.0,53.0
NO.219,52.0,52.0,52.0,52.0,52.0,52.0
NO.220,57.0,57.0,57.0,57.0,57.0,57.0
